Location Class,Name Key,Description Key,Callout 1 Key,Callout 2 Key,Callout 3 Key,Type GUID,Parent GUID,Parent Class,Parent Path,Affiliation GUID,Affiliation Class,Affiliation Path,Affiliation Name Key,Jurisdiction GUID,Jurisdiction Class,Jurisdiction Path,Jurisdiction Name Key,Respawn Location Type,Location Hierarchy Tag,Nav Icon,Size,Hide In Starmap,Hide In World,Hide When In Adoption Radius,Only Show When Parent Selected,Override Show In All Zones,Override Permanent,Minimum Display Size,Block Travel,Is Scannable,Show Orbit Line,Use Holo Material,No Auto Body Recovery,Arrival Radius,Adoption Radius,Set Entity Location On Enter,Expose For Player Created Missions,StarMap Geom Path,StarMap Material Path,StarMap Shape Path,Location Image Path,Record GUID,Record Path
RR_P2_L4,ui_pregame_port_Checkmate_name,ui_pregame_port_Checkmate_desc,,,,4895b5bb-94ac-470a-bf6f-084a54a09be5,a14bec87-5801-4440-8ca8-35597487ac9a,PyroStar,libs/foundry/records/starmap/pu/system/pyro/pyrostar/pyrostar.xml,,,,,5b5e4ff5-f153-4b56-9f07-987520d3ce62,RoughAndReady,libs/foundry/records/lawsystem/jurisdictions/pyro/roughandready.xml,Infractions_Name_004,Other,,Station,1200,0,0,0,0,NoOverride,NoOverride,0,0,1,0,1,0,24000,25000,1,1,objects/ui/starmap/stations/smap_station_reststop_sm_a.cgf,Materials/UI/Starmap/Stations/ui_sm_stations_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,UI/Frontend/assets/TIF/Locations/PUBackdrop_Pyro_Checkmate.tif,07463f54-4ecd-4323-8a28-fb65b8a4ebca,libs/foundry/records/starmap/pu/station/reststop/rr_p2_l4.xml
RR_P2_L4,ui_pregame_port_Checkmate_name,ui_pregame_port_Checkmate_desc,,,,4895b5bb-94ac-470a-bf6f-084a54a09be5,a14bec87-5801-4440-8ca8-35597487ac9a,PyroStar,libs/foundry/records/starmap/pu/system/pyro/pyrostar/pyrostar.xml,,,,,5b5e4ff5-f153-4b56-9f07-987520d3ce62,RoughAndReady,libs/foundry/records/lawsystem/jurisdictions/pyro/roughandready.xml,Infractions_Name_004,Other,,Station,1200,0,0,0,0,NoOverride,NoOverride,0,0,1,0,1,0,24000,25000,1,1,objects/ui/starmap/stations/smap_station_reststop_sm_a.cgf,Materials/UI/Starmap/Stations/ui_sm_stations_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,UI/Frontend/assets/TIF/Locations/PUBackdrop_Pyro_Checkmate.tif,07463f54-4ecd-4323-8a28-fb65b8a4ebca,libs/foundry/records/starmap/pu/station/reststop/rr_p2_l4.xml
RR_P2_LEO,RR_P2,RR_P2_desc,,,,3819ac97-18f1-499e-9729-b889172da3f8,ee842006-2374-4fe9-939d-8f02ac8cd4f3,Pyro2,libs/foundry/records/starmap/pu/system/pyro/pyro2/pyro2.xml,,,,,5b5e4ff5-f153-4b56-9f07-987520d3ce62,RoughAndReady,libs/foundry/records/lawsystem/jurisdictions/pyro/roughandready.xml,Infractions_Name_004,Other,,Station,1200,0,0,0,0,NoOverride,NoOverride,0,0,1,0,1,0,24000,25000,1,1,objects/ui/starmap/stations/smap_station_reststop_sm_a.cgf,Materials/UI/Starmap/Stations/ui_sm_stations_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,1281a3e8-5562-4437-bc1e-635f69d93ffb,libs/foundry/records/starmap/pu/station/reststop/rr_p2_leo.xml
RR_P2_LEO,RR_P2,RR_P2_desc,,,,3819ac97-18f1-499e-9729-b889172da3f8,ee842006-2374-4fe9-939d-8f02ac8cd4f3,Pyro2,libs/foundry/records/starmap/pu/system/pyro/pyro2/pyro2.xml,,,,,5b5e4ff5-f153-4b56-9f07-987520d3ce62,RoughAndReady,libs/foundry/records/lawsystem/jurisdictions/pyro/roughandready.xml,Infractions_Name_004,Other,,Station,1200,0,0,0,0,NoOverride,NoOverride,0,0,1,0,1,0,24000,25000,1,1,objects/ui/starmap/stations/smap_station_reststop_sm_a.cgf,Materials/UI/Starmap/Stations/ui_sm_stations_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,1281a3e8-5562-4437-bc1e-635f69d93ffb,libs/foundry/records/starmap/pu/station/reststop/rr_p2_leo.xml
RR_P3_L1,RR_P3_L1,RR_P3_L1_desc,,,,4895b5bb-94ac-470a-bf6f-084a54a09be5,a14bec87-5801-4440-8ca8-35597487ac9a,PyroStar,libs/foundry/records/starmap/pu/system/pyro/pyrostar/pyrostar.xml,,,,,5b5e4ff5-f153-4b56-9f07-987520d3ce62,RoughAndReady,libs/foundry/records/lawsystem/jurisdictions/pyro/roughandready.xml,Infractions_Name_004,Other,,Station,1200,0,0,0,0,NoOverride,NoOverride,0,0,1,0,1,0,24000,25000,1,1,objects/ui/starmap/stations/smap_station_reststop_sm_a.cgf,Materials/UI/Starmap/Stations/ui_sm_stations_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,a8b1ec44-6287-4687-9a56-476663db591a,libs/foundry/records/starmap/pu/station/reststop/rr_p3_l1.xml
RR_P3_L1,RR_P3_L1,RR_P3_L1_desc,,,,4895b5bb-94ac-470a-bf6f-084a54a09be5,a14bec87-5801-4440-8ca8-35597487ac9a,PyroStar,libs/foundry/records/starmap/pu/system/pyro/pyrostar/pyrostar.xml,,,,,5b5e4ff5-f153-4b56-9f07-987520d3ce62,RoughAndReady,libs/foundry/records/lawsystem/jurisdictions/pyro/roughandready.xml,Infractions_Name_004,Other,,Station,1200,0,0,0,0,NoOverride,NoOverride,0,0,1,0,1,0,24000,25000,1,1,objects/ui/starmap/stations/smap_station_reststop_sm_a.cgf,Materials/UI/Starmap/Stations/ui_sm_stations_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,a8b1ec44-6287-4687-9a56-476663db591a,libs/foundry/records/starmap/pu/station/reststop/rr_p3_l1.xml
RR_P3_L2,RR_P3_L2,RR_P3_L2_desc,,,,4895b5bb-94ac-470a-bf6f-084a54a09be5,a14bec87-5801-4440-8ca8-35597487ac9a,PyroStar,libs/foundry/records/starmap/pu/system/pyro/pyrostar/pyrostar.xml,,,,,5b5e4ff5-f153-4b56-9f07-987520d3ce62,RoughAndReady,libs/foundry/records/lawsystem/jurisdictions/pyro/roughandready.xml,Infractions_Name_004,Other,,Station,1200,0,0,0,0,NoOverride,NoOverride,0,0,1,0,1,0,24000,25000,1,1,objects/ui/starmap/stations/smap_station_reststop_sm_a.cgf,Materials/UI/Starmap/Stations/ui_sm_stations_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,248239f3-762c-4fcc-973d-607e7592552c,libs/foundry/records/starmap/pu/station/reststop/rr_p3_l2.xml
RR_P3_L2,RR_P3_L2,RR_P3_L2_desc,,,,4895b5bb-94ac-470a-bf6f-084a54a09be5,a14bec87-5801-4440-8ca8-35597487ac9a,PyroStar,libs/foundry/records/starmap/pu/system/pyro/pyrostar/pyrostar.xml,,,,,5b5e4ff5-f153-4b56-9f07-987520d3ce62,RoughAndReady,libs/foundry/records/lawsystem/jurisdictions/pyro/roughandready.xml,Infractions_Name_004,Other,,Station,1200,0,0,0,0,NoOverride,NoOverride,0,0,1,0,1,0,24000,25000,1,1,objects/ui/starmap/stations/smap_station_reststop_sm_a.cgf,Materials/UI/Starmap/Stations/ui_sm_stations_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,248239f3-762c-4fcc-973d-607e7592552c,libs/foundry/records/starmap/pu/station/reststop/rr_p3_l2.xml
RR_P3_L3,RR_P3_L3,RR_P3_L3_desc,,,,4895b5bb-94ac-470a-bf6f-084a54a09be5,a14bec87-5801-4440-8ca8-35597487ac9a,PyroStar,libs/foundry/records/starmap/pu/system/pyro/pyrostar/pyrostar.xml,,,,,5b5e4ff5-f153-4b56-9f07-987520d3ce62,RoughAndReady,libs/foundry/records/lawsystem/jurisdictions/pyro/roughandready.xml,Infractions_Name_004,Other,,Station,1200,0,0,0,0,NoOverride,NoOverride,0,0,1,0,1,0,24000,25000,1,1,objects/ui/starmap/stations/smap_station_reststop_sm_a.cgf,Materials/UI/Starmap/Stations/ui_sm_stations_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,430316d5-f330-4e6c-93b8-823a062689db,libs/foundry/records/starmap/pu/station/reststop/rr_p3_l3.xml
RR_P3_L3,RR_P3_L3,RR_P3_L3_desc,,,,4895b5bb-94ac-470a-bf6f-084a54a09be5,a14bec87-5801-4440-8ca8-35597487ac9a,PyroStar,libs/foundry/records/starmap/pu/system/pyro/pyrostar/pyrostar.xml,,,,,5b5e4ff5-f153-4b56-9f07-987520d3ce62,RoughAndReady,libs/foundry/records/lawsystem/jurisdictions/pyro/roughandready.xml,Infractions_Name_004,Other,,Station,1200,0,0,0,0,NoOverride,NoOverride,0,0,1,0,1,0,24000,25000,1,1,objects/ui/starmap/stations/smap_station_reststop_sm_a.cgf,Materials/UI/Starmap/Stations/ui_sm_stations_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,430316d5-f330-4e6c-93b8-823a062689db,libs/foundry/records/starmap/pu/station/reststop/rr_p3_l3.xml
RR_P3_L5,RR_P3_L5,RR_P3_L5_desc,,,,4895b5bb-94ac-470a-bf6f-084a54a09be5,a14bec87-5801-4440-8ca8-35597487ac9a,PyroStar,libs/foundry/records/starmap/pu/system/pyro/pyrostar/pyrostar.xml,,,,,5b5e4ff5-f153-4b56-9f07-987520d3ce62,RoughAndReady,libs/foundry/records/lawsystem/jurisdictions/pyro/roughandready.xml,Infractions_Name_004,Other,,Station,1200,0,0,0,0,NoOverride,NoOverride,0,0,1,0,1,0,24000,25000,1,1,objects/ui/starmap/stations/smap_station_reststop_sm_a.cgf,Materials/UI/Starmap/Stations/ui_sm_stations_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,3f3c7267-bc8d-4722-8c0c-54e89c7d03f5,libs/foundry/records/starmap/pu/station/reststop/rr_p3_l5.xml
RR_P3_L5,RR_P3_L5,RR_P3_L5_desc,,,,4895b5bb-94ac-470a-bf6f-084a54a09be5,a14bec87-5801-4440-8ca8-35597487ac9a,PyroStar,libs/foundry/records/starmap/pu/system/pyro/pyrostar/pyrostar.xml,,,,,5b5e4ff5-f153-4b56-9f07-987520d3ce62,RoughAndReady,libs/foundry/records/lawsystem/jurisdictions/pyro/roughandready.xml,Infractions_Name_004,Other,,Station,1200,0,0,0,0,NoOverride,NoOverride,0,0,1,0,1,0,24000,25000,1,1,objects/ui/starmap/stations/smap_station_reststop_sm_a.cgf,Materials/UI/Starmap/Stations/ui_sm_stations_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,3f3c7267-bc8d-4722-8c0c-54e89c7d03f5,libs/foundry/records/starmap/pu/station/reststop/rr_p3_l5.xml
RR_P3_LEO,RR_P3,RR_P3_desc,,,,3819ac97-18f1-499e-9729-b889172da3f8,59637d5a-c67a-47eb-96dc-b648298f0023,Pyro3,libs/foundry/records/starmap/pu/system/pyro/pyro3/pyro3.xml,,,,,5b5e4ff5-f153-4b56-9f07-987520d3ce62,RoughAndReady,libs/foundry/records/lawsystem/jurisdictions/pyro/roughandready.xml,Infractions_Name_004,Other,,Station,1200,0,0,0,0,NoOverride,NoOverride,0,0,1,0,1,0,24000,25000,1,1,objects/ui/starmap/stations/smap_station_reststop_sm_a.cgf,Materials/UI/Starmap/Stations/ui_sm_stations_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,UI/Frontend/assets/TIF/Locations/PUBackdrop_Pyro_Orbituary.tif,28e220ba-ba74-42eb-bae5-382475eba65d,libs/foundry/records/starmap/pu/station/reststop/rr_p3_leo.xml
RR_P3_LEO,RR_P3,RR_P3_desc,,,,3819ac97-18f1-499e-9729-b889172da3f8,59637d5a-c67a-47eb-96dc-b648298f0023,Pyro3,libs/foundry/records/starmap/pu/system/pyro/pyro3/pyro3.xml,,,,,5b5e4ff5-f153-4b56-9f07-987520d3ce62,RoughAndReady,libs/foundry/records/lawsystem/jurisdictions/pyro/roughandready.xml,Infractions_Name_004,Other,,Station,1200,0,0,0,0,NoOverride,NoOverride,0,0,1,0,1,0,24000,25000,1,1,objects/ui/starmap/stations/smap_station_reststop_sm_a.cgf,Materials/UI/Starmap/Stations/ui_sm_stations_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,UI/Frontend/assets/TIF/Locations/PUBackdrop_Pyro_Orbituary.tif,28e220ba-ba74-42eb-bae5-382475eba65d,libs/foundry/records/starmap/pu/station/reststop/rr_p3_leo.xml
RR_P5_L1,RR_P5_L1,RR_P5_L1_desc,,,,4895b5bb-94ac-470a-bf6f-084a54a09be5,a14bec87-5801-4440-8ca8-35597487ac9a,PyroStar,libs/foundry/records/starmap/pu/system/pyro/pyrostar/pyrostar.xml,,,,,5b5e4ff5-f153-4b56-9f07-987520d3ce62,RoughAndReady,libs/foundry/records/lawsystem/jurisdictions/pyro/roughandready.xml,Infractions_Name_004,Other,,Station,1200,0,0,0,0,NoOverride,NoOverride,0,0,1,0,1,0,24000,25000,1,1,objects/ui/starmap/stations/smap_station_reststop_sm_a.cgf,Materials/UI/Starmap/Stations/ui_sm_stations_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,1a2603ce-cf53-4176-a74a-918e6e94dcc7,libs/foundry/records/starmap/pu/station/reststop/rr_p5_l1.xml
RR_P5_L1,RR_P5_L1,RR_P5_L1_desc,,,,4895b5bb-94ac-470a-bf6f-084a54a09be5,a14bec87-5801-4440-8ca8-35597487ac9a,PyroStar,libs/foundry/records/starmap/pu/system/pyro/pyrostar/pyrostar.xml,,,,,5b5e4ff5-f153-4b56-9f07-987520d3ce62,RoughAndReady,libs/foundry/records/lawsystem/jurisdictions/pyro/roughandready.xml,Infractions_Name_004,Other,,Station,1200,0,0,0,0,NoOverride,NoOverride,0,0,1,0,1,0,24000,25000,1,1,objects/ui/starmap/stations/smap_station_reststop_sm_a.cgf,Materials/UI/Starmap/Stations/ui_sm_stations_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,1a2603ce-cf53-4176-a74a-918e6e94dcc7,libs/foundry/records/starmap/pu/station/reststop/rr_p5_l1.xml
RR_P5_L2,RR_P5_L2,RR_P5_L2_desc,,,,4895b5bb-94ac-470a-bf6f-084a54a09be5,a14bec87-5801-4440-8ca8-35597487ac9a,PyroStar,libs/foundry/records/starmap/pu/system/pyro/pyrostar/pyrostar.xml,,,,,5b5e4ff5-f153-4b56-9f07-987520d3ce62,RoughAndReady,libs/foundry/records/lawsystem/jurisdictions/pyro/roughandready.xml,Infractions_Name_004,Other,,Station,1200,0,0,0,0,NoOverride,NoOverride,0,0,1,0,1,0,24000,25000,1,1,objects/ui/starmap/stations/smap_station_reststop_sm_a.cgf,Materials/UI/Starmap/Stations/ui_sm_stations_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,beaadc7f-9f3c-4a2d-8dd6-f56d57de1c60,libs/foundry/records/starmap/pu/station/reststop/rr_p5_l2.xml
RR_P5_L2,RR_P5_L2,RR_P5_L2_desc,,,,4895b5bb-94ac-470a-bf6f-084a54a09be5,a14bec87-5801-4440-8ca8-35597487ac9a,PyroStar,libs/foundry/records/starmap/pu/system/pyro/pyrostar/pyrostar.xml,,,,,5b5e4ff5-f153-4b56-9f07-987520d3ce62,RoughAndReady,libs/foundry/records/lawsystem/jurisdictions/pyro/roughandready.xml,Infractions_Name_004,Other,,Station,1200,0,0,0,0,NoOverride,NoOverride,0,0,1,0,1,0,24000,25000,1,1,objects/ui/starmap/stations/smap_station_reststop_sm_a.cgf,Materials/UI/Starmap/Stations/ui_sm_stations_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,beaadc7f-9f3c-4a2d-8dd6-f56d57de1c60,libs/foundry/records/starmap/pu/station/reststop/rr_p5_l2.xml
RR_P5_L3,RR_P5_L3,RR_P5_L3_desc,,,,4895b5bb-94ac-470a-bf6f-084a54a09be5,a14bec87-5801-4440-8ca8-35597487ac9a,PyroStar,libs/foundry/records/starmap/pu/system/pyro/pyrostar/pyrostar.xml,,,,,5b5e4ff5-f153-4b56-9f07-987520d3ce62,RoughAndReady,libs/foundry/records/lawsystem/jurisdictions/pyro/roughandready.xml,Infractions_Name_004,Other,,Station,1200,0,0,0,0,NoOverride,NoOverride,0,0,1,0,1,0,24000,25000,1,1,objects/ui/starmap/stations/smap_station_reststop_sm_a.cgf,Materials/UI/Starmap/Stations/ui_sm_stations_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,5f6e91f1-f6c3-4dee-a6ba-723c9f02808e,libs/foundry/records/starmap/pu/station/reststop/rr_p5_l3.xml
RR_P5_L3,RR_P5_L3,RR_P5_L3_desc,,,,4895b5bb-94ac-470a-bf6f-084a54a09be5,a14bec87-5801-4440-8ca8-35597487ac9a,PyroStar,libs/foundry/records/starmap/pu/system/pyro/pyrostar/pyrostar.xml,,,,,5b5e4ff5-f153-4b56-9f07-987520d3ce62,RoughAndReady,libs/foundry/records/lawsystem/jurisdictions/pyro/roughandready.xml,Infractions_Name_004,Other,,Station,1200,0,0,0,0,NoOverride,NoOverride,0,0,1,0,1,0,24000,25000,1,1,objects/ui/starmap/stations/smap_station_reststop_sm_a.cgf,Materials/UI/Starmap/Stations/ui_sm_stations_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,5f6e91f1-f6c3-4dee-a6ba-723c9f02808e,libs/foundry/records/starmap/pu/station/reststop/rr_p5_l3.xml
RR_P5_L4,RR_P5_L4,RR_P5_L4_desc,,,,4895b5bb-94ac-470a-bf6f-084a54a09be5,a14bec87-5801-4440-8ca8-35597487ac9a,PyroStar,libs/foundry/records/starmap/pu/system/pyro/pyrostar/pyrostar.xml,,,,,5b5e4ff5-f153-4b56-9f07-987520d3ce62,RoughAndReady,libs/foundry/records/lawsystem/jurisdictions/pyro/roughandready.xml,Infractions_Name_004,Other,,Station,1200,0,0,0,0,NoOverride,NoOverride,0,0,1,0,1,0,24000,25000,1,1,objects/ui/starmap/stations/smap_station_reststop_sm_a.cgf,Materials/UI/Starmap/Stations/ui_sm_stations_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,1711f3cc-59ef-4b08-a762-19d8691ae268,libs/foundry/records/starmap/pu/station/reststop/rr_p5_l4.xml
RR_P5_L4,RR_P5_L4,RR_P5_L4_desc,,,,4895b5bb-94ac-470a-bf6f-084a54a09be5,a14bec87-5801-4440-8ca8-35597487ac9a,PyroStar,libs/foundry/records/starmap/pu/system/pyro/pyrostar/pyrostar.xml,,,,,5b5e4ff5-f153-4b56-9f07-987520d3ce62,RoughAndReady,libs/foundry/records/lawsystem/jurisdictions/pyro/roughandready.xml,Infractions_Name_004,Other,,Station,1200,0,0,0,0,NoOverride,NoOverride,0,0,1,0,1,0,24000,25000,1,1,objects/ui/starmap/stations/smap_station_reststop_sm_a.cgf,Materials/UI/Starmap/Stations/ui_sm_stations_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,1711f3cc-59ef-4b08-a762-19d8691ae268,libs/foundry/records/starmap/pu/station/reststop/rr_p5_l4.xml
RR_P5_L5,RR_P5_L5,RR_P5_L5_desc,,,,4895b5bb-94ac-470a-bf6f-084a54a09be5,a14bec87-5801-4440-8ca8-35597487ac9a,PyroStar,libs/foundry/records/starmap/pu/system/pyro/pyrostar/pyrostar.xml,,,,,5b5e4ff5-f153-4b56-9f07-987520d3ce62,RoughAndReady,libs/foundry/records/lawsystem/jurisdictions/pyro/roughandready.xml,Infractions_Name_004,Other,,Station,1200,0,0,0,0,NoOverride,NoOverride,0,0,1,0,1,0,24000,25000,1,1,objects/ui/starmap/stations/smap_station_reststop_sm_a.cgf,Materials/UI/Starmap/Stations/ui_sm_stations_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,5e241629-e58f-4c15-b938-acc2cc287cd4,libs/foundry/records/starmap/pu/station/reststop/rr_p5_l5.xml
RR_P5_L5,RR_P5_L5,RR_P5_L5_desc,,,,4895b5bb-94ac-470a-bf6f-084a54a09be5,a14bec87-5801-4440-8ca8-35597487ac9a,PyroStar,libs/foundry/records/starmap/pu/system/pyro/pyrostar/pyrostar.xml,,,,,5b5e4ff5-f153-4b56-9f07-987520d3ce62,RoughAndReady,libs/foundry/records/lawsystem/jurisdictions/pyro/roughandready.xml,Infractions_Name_004,Other,,Station,1200,0,0,0,0,NoOverride,NoOverride,0,0,1,0,1,0,24000,25000,1,1,objects/ui/starmap/stations/smap_station_reststop_sm_a.cgf,Materials/UI/Starmap/Stations/ui_sm_stations_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,5e241629-e58f-4c15-b938-acc2cc287cd4,libs/foundry/records/starmap/pu/station/reststop/rr_p5_l5.xml
RR_P6_L1,RR_P6_L1,RR_P6_L1_desc,,,,4895b5bb-94ac-470a-bf6f-084a54a09be5,a14bec87-5801-4440-8ca8-35597487ac9a,PyroStar,libs/foundry/records/starmap/pu/system/pyro/pyrostar/pyrostar.xml,,,,,5b5e4ff5-f153-4b56-9f07-987520d3ce62,RoughAndReady,libs/foundry/records/lawsystem/jurisdictions/pyro/roughandready.xml,Infractions_Name_004,Other,,Station,1200,0,0,0,0,NoOverride,NoOverride,0,0,1,0,1,0,24000,25000,1,1,objects/ui/starmap/stations/smap_station_reststop_sm_a.cgf,Materials/UI/Starmap/Stations/ui_sm_stations_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,9ccb622a-c5c9-49ab-bed9-2ce117b124e3,libs/foundry/records/starmap/pu/station/reststop/rr_p6_l1.xml
RR_P6_L1,RR_P6_L1,RR_P6_L1_desc,,,,4895b5bb-94ac-470a-bf6f-084a54a09be5,a14bec87-5801-4440-8ca8-35597487ac9a,PyroStar,libs/foundry/records/starmap/pu/system/pyro/pyrostar/pyrostar.xml,,,,,5b5e4ff5-f153-4b56-9f07-987520d3ce62,RoughAndReady,libs/foundry/records/lawsystem/jurisdictions/pyro/roughandready.xml,Infractions_Name_004,Other,,Station,1200,0,0,0,0,NoOverride,NoOverride,0,0,1,0,1,0,24000,25000,1,1,objects/ui/starmap/stations/smap_station_reststop_sm_a.cgf,Materials/UI/Starmap/Stations/ui_sm_stations_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,9ccb622a-c5c9-49ab-bed9-2ce117b124e3,libs/foundry/records/starmap/pu/station/reststop/rr_p6_l1.xml
RR_P6_L2,RR_P6_L2,RR_P6_L2_desc,,,,4895b5bb-94ac-470a-bf6f-084a54a09be5,a14bec87-5801-4440-8ca8-35597487ac9a,PyroStar,libs/foundry/records/starmap/pu/system/pyro/pyrostar/pyrostar.xml,,,,,5b5e4ff5-f153-4b56-9f07-987520d3ce62,RoughAndReady,libs/foundry/records/lawsystem/jurisdictions/pyro/roughandready.xml,Infractions_Name_004,Other,,Station,1200,0,0,0,0,NoOverride,NoOverride,0,0,1,0,1,0,24000,25000,1,1,objects/ui/starmap/stations/smap_station_reststop_sm_a.cgf,Materials/UI/Starmap/Stations/ui_sm_stations_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,67297c48-fed1-43a8-ad1e-8e671f996653,libs/foundry/records/starmap/pu/station/reststop/rr_p6_l2.xml
RR_P6_L2,RR_P6_L2,RR_P6_L2_desc,,,,4895b5bb-94ac-470a-bf6f-084a54a09be5,a14bec87-5801-4440-8ca8-35597487ac9a,PyroStar,libs/foundry/records/starmap/pu/system/pyro/pyrostar/pyrostar.xml,,,,,5b5e4ff5-f153-4b56-9f07-987520d3ce62,RoughAndReady,libs/foundry/records/lawsystem/jurisdictions/pyro/roughandready.xml,Infractions_Name_004,Other,,Station,1200,0,0,0,0,NoOverride,NoOverride,0,0,1,0,1,0,24000,25000,1,1,objects/ui/starmap/stations/smap_station_reststop_sm_a.cgf,Materials/UI/Starmap/Stations/ui_sm_stations_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,67297c48-fed1-43a8-ad1e-8e671f996653,libs/foundry/records/starmap/pu/station/reststop/rr_p6_l2.xml
RR_P6_L3,RR_P6_L3,RR_P6_L3_desc,,,,4895b5bb-94ac-470a-bf6f-084a54a09be5,a14bec87-5801-4440-8ca8-35597487ac9a,PyroStar,libs/foundry/records/starmap/pu/system/pyro/pyrostar/pyrostar.xml,,,,,5b5e4ff5-f153-4b56-9f07-987520d3ce62,RoughAndReady,libs/foundry/records/lawsystem/jurisdictions/pyro/roughandready.xml,Infractions_Name_004,Other,,Station,1200,0,0,0,0,NoOverride,NoOverride,0,0,1,0,1,0,24000,25000,1,1,objects/ui/starmap/stations/smap_station_reststop_sm_a.cgf,Materials/UI/Starmap/Stations/ui_sm_stations_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,b6771617-3965-4663-bb53-5f595ab1c761,libs/foundry/records/starmap/pu/station/reststop/rr_p6_l3.xml
RR_P6_L3,RR_P6_L3,RR_P6_L3_desc,,,,4895b5bb-94ac-470a-bf6f-084a54a09be5,a14bec87-5801-4440-8ca8-35597487ac9a,PyroStar,libs/foundry/records/starmap/pu/system/pyro/pyrostar/pyrostar.xml,,,,,5b5e4ff5-f153-4b56-9f07-987520d3ce62,RoughAndReady,libs/foundry/records/lawsystem/jurisdictions/pyro/roughandready.xml,Infractions_Name_004,Other,,Station,1200,0,0,0,0,NoOverride,NoOverride,0,0,1,0,1,0,24000,25000,1,1,objects/ui/starmap/stations/smap_station_reststop_sm_a.cgf,Materials/UI/Starmap/Stations/ui_sm_stations_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,b6771617-3965-4663-bb53-5f595ab1c761,libs/foundry/records/starmap/pu/station/reststop/rr_p6_l3.xml
RR_P6_L4,RR_P6_L4,RR_P6_L4_desc,,,,4895b5bb-94ac-470a-bf6f-084a54a09be5,a14bec87-5801-4440-8ca8-35597487ac9a,PyroStar,libs/foundry/records/starmap/pu/system/pyro/pyrostar/pyrostar.xml,,,,,5b5e4ff5-f153-4b56-9f07-987520d3ce62,RoughAndReady,libs/foundry/records/lawsystem/jurisdictions/pyro/roughandready.xml,Infractions_Name_004,Other,,Station,1200,0,0,0,0,NoOverride,NoOverride,0,0,1,0,1,0,24000,25000,1,1,objects/ui/starmap/stations/smap_station_reststop_sm_a.cgf,Materials/UI/Starmap/Stations/ui_sm_stations_1.mtl,UI/Textures/Vector/General/MarkerIcons/ui_icon_general_01.svg,,a88ae72e-15e9-43da-8a20-c14cc851d2da,libs/foundry/records/starmap/pu/station/reststop/rr_p6_l4.xml
