Entity Class,Vehicle Name Key,Vehicle Description Key,Manufacturer GUID,Manufacturer Code,Manufacturer Name Key,Movement Class,Vehicle Definition,Modification,Career Key,Career GUID,Role Key,Role GUID,Crew Size,Hull Damage Normalization,Allow Soft Destruction,Dogfight Enabled,Gravlev Vehicle,Inventory Container GUID,Record GUID,Record Path
DRAK_Cutlass_Black_Exec_Stealth,vehicle_NameDRAK_Cutlass_Black_PYAM_Exec,vehicle_DescDRAK_Cutlass_Black_PYAM_Exec,6116471c-891d-4830-8968-650b6deafc00,DRAK,manufacturer_NameDRAK,Spaceship,scripts/entities/vehicles/implementations/xml/drak_cutlass_black.xml,,vehicle_focus_multirole,17924962-38db-4bd7-a6ae-7c54d925519f,vehicle_class_lightfreight_mediumfighter,6a70b721-a42c-4f86-8520-7d8f11aab751,3,6750,1,1,0,11289951-273e-4b91-9194-ece46fe88783,4484a044-bbd5-e716-736a-2dda30a3efa4,libs/foundry/records/entities/spaceships/drak_cutlass_black_exec_stealth.xml
DRAK_Cutlass_Black_Mission_PIR_Package,vehicle_NameDRAK_Cutlass_Black,vehicle_DescDRAK_Cutlass_Black,6116471c-891d-4830-8968-650b6deafc00,DRAK,manufacturer_NameDRAK,Spaceship,scripts/entities/vehicles/implementations/xml/drak_cutlass_black.xml,,vehicle_focus_multirole,17924962-38db-4bd7-a6ae-7c54d925519f,vehicle_class_lightfreight_mediumfighter,6a70b721-a42c-4f86-8520-7d8f11aab751,3,6750,1,1,0,11289951-273e-4b91-9194-ece46fe88783,6cb5b70c-6ee0-4a47-9f05-86cc1eb59cff,libs/foundry/records/entities/spaceships/drak_cutlass_black_mission_pir_package.xml
DRAK_Cutlass_Black_PU_AI_Advocacy_QIG,vehicle_NameDRAK_Cutlass_Black,vehicle_DescDRAK_Cutlass_Black,6116471c-891d-4830-8968-650b6deafc00,DRAK,manufacturer_NameDRAK,Spaceship,scripts/entities/vehicles/implementations/xml/drak_cutlass_black.xml,,vehicle_focus_multirole,17924962-38db-4bd7-a6ae-7c54d925519f,vehicle_class_lightfreight_mediumfighter,6a70b721-a42c-4f86-8520-7d8f11aab751,3,6750,1,1,0,11289951-273e-4b91-9194-ece46fe88783,2555cfe7-3abf-4fc1-84ba-c897cd495646,libs/foundry/records/entities/spaceships/drak_cutlass_black_pu_ai_advocacy_qig.xml
DRAK_Cutlass_Black_PU_AI_Advocacy,vehicle_NameDRAK_Cutlass_Black,vehicle_DescDRAK_Cutlass_Black,6116471c-891d-4830-8968-650b6deafc00,DRAK,manufacturer_NameDRAK,Spaceship,scripts/entities/vehicles/implementations/xml/drak_cutlass_black.xml,,vehicle_focus_multirole,17924962-38db-4bd7-a6ae-7c54d925519f,vehicle_class_lightfreight_mediumfighter,6a70b721-a42c-4f86-8520-7d8f11aab751,3,6750,1,1,0,11289951-273e-4b91-9194-ece46fe88783,d8e10dc7-2bca-4e25-8cd6-bbc91424d65c,libs/foundry/records/entities/spaceships/drak_cutlass_black_pu_ai_advocacy.xml
DRAK_Cutlass_Black_PU_AI_CFP,vehicle_NameDRAK_Cutlass_Black,vehicle_DescDRAK_Cutlass_Black,6116471c-891d-4830-8968-650b6deafc00,DRAK,manufacturer_NameDRAK,Spaceship,scripts/entities/vehicles/implementations/xml/drak_cutlass_black.xml,,vehicle_focus_multirole,17924962-38db-4bd7-a6ae-7c54d925519f,vehicle_class_lightfreight_mediumfighter,6a70b721-a42c-4f86-8520-7d8f11aab751,3,6750,1,1,0,11289951-273e-4b91-9194-ece46fe88783,d04bef18-be54-41ef-b245-dfb30efb4f9c,libs/foundry/records/entities/spaceships/drak_cutlass_black_pu_ai_cfp.xml
DRAK_Cutlass_Black_PU_AI_CIV_DEF,vehicle_NameDRAK_Cutlass_Black,vehicle_DescDRAK_Cutlass_Black,6116471c-891d-4830-8968-650b6deafc00,DRAK,manufacturer_NameDRAK,Spaceship,scripts/entities/vehicles/implementations/xml/drak_cutlass_black.xml,,vehicle_focus_multirole,17924962-38db-4bd7-a6ae-7c54d925519f,vehicle_class_lightfreight_mediumfighter,6a70b721-a42c-4f86-8520-7d8f11aab751,3,6750,1,1,0,11289951-273e-4b91-9194-ece46fe88783,d1c61024-4047-43da-8426-212c923b1dee,libs/foundry/records/entities/spaceships/drak_cutlass_black_pu_ai_civ_def.xml
DRAK_Cutlass_Black_PU_AI_CIV,vehicle_NameDRAK_Cutlass_Black,vehicle_DescDRAK_Cutlass_Black,6116471c-891d-4830-8968-650b6deafc00,DRAK,manufacturer_NameDRAK,Spaceship,scripts/entities/vehicles/implementations/xml/drak_cutlass_black.xml,,vehicle_focus_multirole,17924962-38db-4bd7-a6ae-7c54d925519f,vehicle_class_lightfreight_mediumfighter,6a70b721-a42c-4f86-8520-7d8f11aab751,3,6750,1,1,0,11289951-273e-4b91-9194-ece46fe88783,7dbb98dc-f252-4451-90d1-c22cbf6705bd,libs/foundry/records/entities/spaceships/drak_cutlass_black_pu_ai_civ.xml
DRAK_Cutlass_Black_PU_AI_CRIM_QIG,vehicle_NameDRAK_Cutlass_Black,vehicle_DescDRAK_Cutlass_Black,6116471c-891d-4830-8968-650b6deafc00,DRAK,manufacturer_NameDRAK,Spaceship,scripts/entities/vehicles/implementations/xml/drak_cutlass_black.xml,,vehicle_focus_multirole,17924962-38db-4bd7-a6ae-7c54d925519f,vehicle_class_lightfreight_mediumfighter,6a70b721-a42c-4f86-8520-7d8f11aab751,3,6750,1,1,0,11289951-273e-4b91-9194-ece46fe88783,33bfe3f3-4c95-442c-bfd9-e8f4dc56cbe5,libs/foundry/records/entities/spaceships/drak_cutlass_black_pu_ai_crim_qig.xml
DRAK_Cutlass_Black_PU_AI_CRIM,vehicle_NameDRAK_Cutlass_Black,vehicle_DescDRAK_Cutlass_Black,6116471c-891d-4830-8968-650b6deafc00,DRAK,manufacturer_NameDRAK,Spaceship,scripts/entities/vehicles/implementations/xml/drak_cutlass_black.xml,,vehicle_focus_multirole,17924962-38db-4bd7-a6ae-7c54d925519f,vehicle_class_lightfreight_mediumfighter,6a70b721-a42c-4f86-8520-7d8f11aab751,3,6750,1,1,0,11289951-273e-4b91-9194-ece46fe88783,035813bb-a442-4869-b67a-aa56eaa9766d,libs/foundry/records/entities/spaceships/drak_cutlass_black_pu_ai_crim.xml
DRAK_Cutlass_Black_PU_AI_Dropship,vehicle_NameDRAK_Cutlass_Black,vehicle_DescDRAK_Cutlass_Black,6116471c-891d-4830-8968-650b6deafc00,DRAK,manufacturer_NameDRAK,Spaceship,scripts/entities/vehicles/implementations/xml/drak_cutlass_black.xml,,vehicle_focus_multirole,17924962-38db-4bd7-a6ae-7c54d925519f,vehicle_class_lightfreight_mediumfighter,6a70b721-a42c-4f86-8520-7d8f11aab751,3,6750,1,1,0,11289951-273e-4b91-9194-ece46fe88783,5953fb03-6a02-4daa-a89e-cb5c9d068c27,libs/foundry/records/entities/spaceships/drak_cutlass_black_pu_ai_dropship.xml
DRAK_Cutlass_Black_PU_AI_FF,vehicle_NameDRAK_Cutlass_Black,vehicle_DescDRAK_Cutlass_Black,6116471c-891d-4830-8968-650b6deafc00,DRAK,manufacturer_NameDRAK,Spaceship,scripts/entities/vehicles/implementations/xml/drak_cutlass_black.xml,,vehicle_focus_multirole,17924962-38db-4bd7-a6ae-7c54d925519f,vehicle_class_lightfreight_mediumfighter,6a70b721-a42c-4f86-8520-7d8f11aab751,3,6750,1,1,0,11289951-273e-4b91-9194-ece46fe88783,e9d8d56e-66c0-4546-98fd-27c89bc9481a,libs/foundry/records/entities/spaceships/drak_cutlass_black_pu_ai_ff.xml
DRAK_Cutlass_Black_PU_AI_HeadHunters,vehicle_NameDRAK_Cutlass_Black,vehicle_DescDRAK_Cutlass_Black,6116471c-891d-4830-8968-650b6deafc00,DRAK,manufacturer_NameDRAK,Spaceship,scripts/entities/vehicles/implementations/xml/drak_cutlass_black.xml,,vehicle_focus_multirole,17924962-38db-4bd7-a6ae-7c54d925519f,vehicle_class_lightfreight_mediumfighter,6a70b721-a42c-4f86-8520-7d8f11aab751,3,6750,1,1,0,11289951-273e-4b91-9194-ece46fe88783,b5b78ff8-3525-4396-9041-244bd1f7d310,libs/foundry/records/entities/spaceships/drak_cutlass_black_pu_ai_headhunters.xml
DRAK_Cutlass_Black_PU_AI_Ninetails,vehicle_NameDRAK_Cutlass_Black,vehicle_DescDRAK_Cutlass_Black,6116471c-891d-4830-8968-650b6deafc00,DRAK,manufacturer_NameDRAK,Spaceship,scripts/entities/vehicles/implementations/xml/drak_cutlass_black.xml,,vehicle_focus_multirole,17924962-38db-4bd7-a6ae-7c54d925519f,vehicle_class_lightfreight_mediumfighter,6a70b721-a42c-4f86-8520-7d8f11aab751,3,6750,1,1,0,11289951-273e-4b91-9194-ece46fe88783,2967cb56-efbb-4fe0-a24d-02b78d09fee9,libs/foundry/records/entities/spaceships/drak_cutlass_black_pu_ai_ninetails.xml
DRAK_Cutlass_Black_PU_AI_NT_QIG,vehicle_NameDRAK_Cutlass_Black,vehicle_DescDRAK_Cutlass_Black,6116471c-891d-4830-8968-650b6deafc00,DRAK,manufacturer_NameDRAK,Spaceship,scripts/entities/vehicles/implementations/xml/drak_cutlass_black.xml,,vehicle_focus_multirole,17924962-38db-4bd7-a6ae-7c54d925519f,vehicle_class_lightfreight_mediumfighter,6a70b721-a42c-4f86-8520-7d8f11aab751,3,6750,1,1,0,11289951-273e-4b91-9194-ece46fe88783,df0362a8-7532-4cce-970e-5e800138f403,libs/foundry/records/entities/spaceships/drak_cutlass_black_pu_ai_nt_qig.xml
DRAK_Cutlass_Black_PU_AI_NT_Reinforcements,vehicle_NameDRAK_Cutlass_Black,vehicle_DescDRAK_Cutlass_Black,6116471c-891d-4830-8968-650b6deafc00,DRAK,manufacturer_NameDRAK,Spaceship,scripts/entities/vehicles/implementations/xml/drak_cutlass_black.xml,,vehicle_focus_multirole,17924962-38db-4bd7-a6ae-7c54d925519f,vehicle_class_lightfreight_mediumfighter,6a70b721-a42c-4f86-8520-7d8f11aab751,3,6750,1,1,0,11289951-273e-4b91-9194-ece46fe88783,c3ba4db5-6d94-4a44-8984-0b23f2940b5b,libs/foundry/records/entities/spaceships/drak_cutlass_black_pu_ai_nt_reinforcements.xml
DRAK_Cutlass_Black_PU_AI_NT,vehicle_NameDRAK_Cutlass_Black,vehicle_DescDRAK_Cutlass_Black,6116471c-891d-4830-8968-650b6deafc00,DRAK,manufacturer_NameDRAK,Spaceship,scripts/entities/vehicles/implementations/xml/drak_cutlass_black.xml,,vehicle_focus_multirole,17924962-38db-4bd7-a6ae-7c54d925519f,vehicle_class_lightfreight_mediumfighter,6a70b721-a42c-4f86-8520-7d8f11aab751,3,6750,1,1,0,11289951-273e-4b91-9194-ece46fe88783,768d63be-4823-4b7d-90a4-5115770afc05,libs/foundry/records/entities/spaceships/drak_cutlass_black_pu_ai_nt.xml
DRAK_Cutlass_Black_PU_AI_PIR_Elite,vehicle_NameDRAK_Cutlass_Black,vehicle_DescDRAK_Cutlass_Black,6116471c-891d-4830-8968-650b6deafc00,DRAK,manufacturer_NameDRAK,Spaceship,scripts/entities/vehicles/implementations/xml/drak_cutlass_black.xml,,vehicle_focus_multirole,17924962-38db-4bd7-a6ae-7c54d925519f,vehicle_class_lightfreight_mediumfighter,6a70b721-a42c-4f86-8520-7d8f11aab751,3,6750,1,1,0,11289951-273e-4b91-9194-ece46fe88783,2e6b4621-c40b-4c1e-b7ff-267c4edc7f50,libs/foundry/records/entities/spaceships/drak_cutlass_black_pu_ai_pir_elite.xml
DRAK_Cutlass_Black_PU_AI_PIR_QIG,vehicle_NameDRAK_Cutlass_Black,vehicle_DescDRAK_Cutlass_Black,6116471c-891d-4830-8968-650b6deafc00,DRAK,manufacturer_NameDRAK,Spaceship,scripts/entities/vehicles/implementations/xml/drak_cutlass_black.xml,DRAK_Cutlass_Pirate,vehicle_focus_multirole,17924962-38db-4bd7-a6ae-7c54d925519f,vehicle_class_lightfreight_mediumfighter,6a70b721-a42c-4f86-8520-7d8f11aab751,3,6750,1,1,0,11289951-273e-4b91-9194-ece46fe88783,dd04115d-d6b0-4c0b-9b90-3fbff7f02de1,libs/foundry/records/entities/spaceships/drak_cutlass_black_pu_ai_pir_qig.xml
DRAK_Cutlass_Black_PU_AI_SEC_Crusader_QIG,vehicle_NameDRAK_Cutlass_Black,vehicle_DescDRAK_Cutlass_Black,6116471c-891d-4830-8968-650b6deafc00,DRAK,manufacturer_NameDRAK,Spaceship,scripts/entities/vehicles/implementations/xml/drak_cutlass_black.xml,,vehicle_focus_multirole,17924962-38db-4bd7-a6ae-7c54d925519f,vehicle_class_lightfreight_mediumfighter,6a70b721-a42c-4f86-8520-7d8f11aab751,3,6750,1,1,0,11289951-273e-4b91-9194-ece46fe88783,14024ccd-20bf-4dae-ab99-93899d4c7a98,libs/foundry/records/entities/spaceships/drak_cutlass_black_pu_ai_sec_crusader_qig.xml
DRAK_Cutlass_Black_PU_AI_SEC_Crusader,vehicle_NameDRAK_Cutlass_Black,vehicle_DescDRAK_Cutlass_Black,6116471c-891d-4830-8968-650b6deafc00,DRAK,manufacturer_NameDRAK,Spaceship,scripts/entities/vehicles/implementations/xml/drak_cutlass_black.xml,,vehicle_focus_multirole,17924962-38db-4bd7-a6ae-7c54d925519f,vehicle_class_lightfreight_mediumfighter,6a70b721-a42c-4f86-8520-7d8f11aab751,3,6750,1,1,0,11289951-273e-4b91-9194-ece46fe88783,4f143f60-a8a3-4f8c-bdf0-92554cce679f,libs/foundry/records/entities/spaceships/drak_cutlass_black_pu_ai_sec_crusader.xml
DRAK_Cutlass_Black_PU_AI_Xenothreat,vehicle_NameDRAK_Cutlass_Black,vehicle_DescDRAK_Cutlass_Black,6116471c-891d-4830-8968-650b6deafc00,DRAK,manufacturer_NameDRAK,Spaceship,scripts/entities/vehicles/implementations/xml/drak_cutlass_black.xml,,vehicle_focus_multirole,17924962-38db-4bd7-a6ae-7c54d925519f,vehicle_class_lightfreight_mediumfighter,6a70b721-a42c-4f86-8520-7d8f11aab751,3,6750,1,1,0,11289951-273e-4b91-9194-ece46fe88783,05cb443f-eb8a-46ee-8df9-85a84833abf6,libs/foundry/records/entities/spaceships/drak_cutlass_black_pu_ai_xenothreat.xml
DRAK_Cutlass_Black_PU_Pirate_Crewless,vehicle_NameDRAK_Cutlass_Black,vehicle_DescDRAK_Cutlass_Black,6116471c-891d-4830-8968-650b6deafc00,DRAK,manufacturer_NameDRAK,Spaceship,scripts/entities/vehicles/implementations/xml/drak_cutlass_black.xml,DRAK_Cutlass_Pirate,vehicle_focus_multirole,17924962-38db-4bd7-a6ae-7c54d925519f,vehicle_class_lightfreight_mediumfighter,6a70b721-a42c-4f86-8520-7d8f11aab751,3,6750,1,1,0,11289951-273e-4b91-9194-ece46fe88783,521cd6e5-8b89-4188-be98-3ed4ab9664fd,libs/foundry/records/entities/spaceships/drak_cutlass_black_pu_pirate_crewless.xml
DRAK_Cutlass_Black_ShipShowdown,vehicle_NameDRAK_Cutlass_Black_ShipShowdown,vehicle_DescDRAK_Cutlass_Black_ShipShowdown,6116471c-891d-4830-8968-650b6deafc00,DRAK,manufacturer_NameDRAK,Spaceship,scripts/entities/vehicles/implementations/xml/drak_cutlass_black.xml,,vehicle_focus_multirole,17924962-38db-4bd7-a6ae-7c54d925519f,vehicle_class_lightfreight_mediumfighter,6a70b721-a42c-4f86-8520-7d8f11aab751,3,6750,1,1,0,11289951-273e-4b91-9194-ece46fe88783,d3ce093d-0ae9-4186-bed4-92c66eeea0cd,libs/foundry/records/entities/spaceships/drak_cutlass_black_shipshowdown.xml
DRAK_Cutlass_Black_Unmanned_NineTails,vehicle_NameDRAK_Cutlass_Black,vehicle_DescDRAK_Cutlass_Black,6116471c-891d-4830-8968-650b6deafc00,DRAK,manufacturer_NameDRAK,Spaceship,scripts/entities/vehicles/implementations/xml/drak_cutlass_black.xml,,vehicle_focus_multirole,17924962-38db-4bd7-a6ae-7c54d925519f,vehicle_class_lightfreight_mediumfighter,6a70b721-a42c-4f86-8520-7d8f11aab751,3,6750,1,1,0,11289951-273e-4b91-9194-ece46fe88783,9fa9fea9-2927-42c0-a4f1-acb50da71060,libs/foundry/records/entities/spaceships/drak_cutlass_black_unmanned_ninetails.xml
DRAK_Cutlass_Black_Unmanned_Salvage,vehicle_NameDRAK_Cutlass_Black,vehicle_DescDRAK_Cutlass_Black,6116471c-891d-4830-8968-650b6deafc00,DRAK,manufacturer_NameDRAK,Spaceship,scripts/entities/vehicles/implementations/xml/drak_cutlass_black.xml,,vehicle_focus_multirole,17924962-38db-4bd7-a6ae-7c54d925519f,vehicle_class_lightfreight_mediumfighter,6a70b721-a42c-4f86-8520-7d8f11aab751,3,6750,1,1,0,11289951-273e-4b91-9194-ece46fe88783,5729fa87-390c-40f1-b355-de08968a9ec1,libs/foundry/records/entities/spaceships/drak_cutlass_black_unmanned_salvage.xml
DRAK_Cutlass_Black,vehicle_NameDRAK_Cutlass_Black,vehicle_DescDRAK_Cutlass_Black,6116471c-891d-4830-8968-650b6deafc00,DRAK,manufacturer_NameDRAK,Spaceship,scripts/entities/vehicles/implementations/xml/drak_cutlass_black.xml,,vehicle_focus_multirole,17924962-38db-4bd7-a6ae-7c54d925519f,vehicle_class_lightfreight_mediumfighter,6a70b721-a42c-4f86-8520-7d8f11aab751,3,6750,1,1,0,11289951-273e-4b91-9194-ece46fe88783,b58f7735-9454-4a0a-b724-2bc8d61961d7,libs/foundry/records/entities/spaceships/drak_cutlass_black.xml
DRAK_Cutlass_Blue_AI_Template,vehicle_NameDRAK_Cutlass_Blue,vehicle_DescDRAK_Cutlass_Blue,6116471c-891d-4830-8968-650b6deafc00,DRAK,manufacturer_NameDRAK,Spaceship,Scripts/Entities/Vehicles/Implementations/Xml/DRAK_Cutlass_Blue.xml,,vehicle_focus_combat,2bf4345e-cf3c-4ecb-91ce-f9daa8ff47f8,vehicle_class_interdiction,d19a9502-6806-4b0d-bc73-ea4a915bfff3,3,6750,1,1,0,db19aea3-24d6-4af3-ba9f-aabbb9b12864,430ebc8f-a3d8-46bd-a9bb-d13ba9781380,libs/foundry/records/entities/spaceships/drak_cutlass_blue_ai_template.xml
DRAK_Cutlass_Blue_BIS2950,vehicle_NameDRAK_Cutlass_Blue,vehicle_DescDRAK_Cutlass_Blue,6116471c-891d-4830-8968-650b6deafc00,DRAK,manufacturer_NameDRAK,Spaceship,Scripts/Entities/Vehicles/Implementations/Xml/DRAK_Cutlass_Blue.xml,,vehicle_focus_combat,2bf4345e-cf3c-4ecb-91ce-f9daa8ff47f8,vehicle_class_interdiction,d19a9502-6806-4b0d-bc73-ea4a915bfff3,3,6750,1,1,0,db19aea3-24d6-4af3-ba9f-aabbb9b12864,eefb1595-cb25-409e-997b-db328e28f1e5,libs/foundry/records/entities/spaceships/drak_cutlass_blue_bis2950.xml
DRAK_Cutlass_Blue_PU_AI_CIV,vehicle_NameDRAK_Cutlass_Blue,vehicle_DescDRAK_Cutlass_Blue,6116471c-891d-4830-8968-650b6deafc00,DRAK,manufacturer_NameDRAK,Spaceship,Scripts/Entities/Vehicles/Implementations/Xml/DRAK_Cutlass_Blue.xml,,vehicle_focus_combat,2bf4345e-cf3c-4ecb-91ce-f9daa8ff47f8,vehicle_class_interdiction,d19a9502-6806-4b0d-bc73-ea4a915bfff3,3,6750,1,1,0,db19aea3-24d6-4af3-ba9f-aabbb9b12864,d7fdec2b-f54e-4606-8245-3642acd5d072,libs/foundry/records/entities/spaceships/drak_cutlass_blue_pu_ai_civ.xml
DRAK_Cutlass_Blue,vehicle_NameDRAK_Cutlass_Blue,vehicle_DescDRAK_Cutlass_Blue,6116471c-891d-4830-8968-650b6deafc00,DRAK,manufacturer_NameDRAK,Spaceship,Scripts/Entities/Vehicles/Implementations/Xml/DRAK_Cutlass_Blue.xml,,vehicle_focus_combat,2bf4345e-cf3c-4ecb-91ce-f9daa8ff47f8,vehicle_class_interdiction,d19a9502-6806-4b0d-bc73-ea4a915bfff3,3,6750,1,1,0,db19aea3-24d6-4af3-ba9f-aabbb9b12864,13c3f610-7bbd-4464-bd36-d716de49a125,libs/foundry/records/entities/spaceships/drak_cutlass_blue.xml
DRAK_Cutlass_Red_AI_MedicalRescue,vehicle_NameDRAK_Cutlass_Red,vehicle_DescDRAK_Cutlass_Red,6116471c-891d-4830-8968-650b6deafc00,DRAK,manufacturer_NameDRAK,Spaceship,scripts/entities/vehicles/implementations/xml/drak_cutlass_red.xml,,vehicle_focus_support,90be8892-b27f-49e6-a2e1-b13801bf4bd5,vehicle_class_medical,8f1c5179-1fe8-42f2-98af-3f5e5b8accb9,2,6750,1,1,0,74fd8018-4e99-4dd6-a968-4b9c948aa759,9f3f6a0d-3732-47d6-ae68-be21a9944465,libs/foundry/records/entities/spaceships/drak_cutlass_red_ai_medicalrescue.xml
DRAK_Cutlass_Red_AI_Template,vehicle_NameDRAK_Cutlass_Red,vehicle_DescDRAK_Cutlass_Red,6116471c-891d-4830-8968-650b6deafc00,DRAK,manufacturer_NameDRAK,Spaceship,scripts/entities/vehicles/implementations/xml/drak_cutlass_red.xml,,vehicle_focus_support,90be8892-b27f-49e6-a2e1-b13801bf4bd5,vehicle_class_medical,8f1c5179-1fe8-42f2-98af-3f5e5b8accb9,2,6750,1,1,0,74fd8018-4e99-4dd6-a968-4b9c948aa759,7acd705e-3da6-4f5c-991c-90e71b04015a,libs/foundry/records/entities/spaceships/drak_cutlass_red_ai_template.xml
DRAK_Cutlass_Red_BIS2950,vehicle_NameDRAK_Cutlass_Red,vehicle_DescDRAK_Cutlass_Red,6116471c-891d-4830-8968-650b6deafc00,DRAK,manufacturer_NameDRAK,Spaceship,scripts/entities/vehicles/implementations/xml/drak_cutlass_red.xml,,vehicle_focus_support,90be8892-b27f-49e6-a2e1-b13801bf4bd5,vehicle_class_medical,8f1c5179-1fe8-42f2-98af-3f5e5b8accb9,2,6750,1,1,0,74fd8018-4e99-4dd6-a968-4b9c948aa759,9e381490-082c-4af1-a5b2-51453788e940,libs/foundry/records/entities/spaceships/drak_cutlass_red_bis2950.xml
DRAK_Cutlass_Red_PU_AI_CIV_DEF,vehicle_NameDRAK_Cutlass_Red,vehicle_DescDRAK_Cutlass_Red,6116471c-891d-4830-8968-650b6deafc00,DRAK,manufacturer_NameDRAK,Spaceship,scripts/entities/vehicles/implementations/xml/drak_cutlass_red.xml,,vehicle_focus_support,90be8892-b27f-49e6-a2e1-b13801bf4bd5,vehicle_class_medical,8f1c5179-1fe8-42f2-98af-3f5e5b8accb9,2,6750,1,1,0,74fd8018-4e99-4dd6-a968-4b9c948aa759,11863fcf-8353-4391-ac2f-b198b83b8e89,libs/foundry/records/entities/spaceships/drak_cutlass_red_pu_ai_civ_def.xml
DRAK_Cutlass_Red_PU_AI_CIV,vehicle_NameDRAK_Cutlass_Red,vehicle_DescDRAK_Cutlass_Red,6116471c-891d-4830-8968-650b6deafc00,DRAK,manufacturer_NameDRAK,Spaceship,scripts/entities/vehicles/implementations/xml/drak_cutlass_red.xml,,vehicle_focus_support,90be8892-b27f-49e6-a2e1-b13801bf4bd5,vehicle_class_medical,8f1c5179-1fe8-42f2-98af-3f5e5b8accb9,2,6750,1,1,0,74fd8018-4e99-4dd6-a968-4b9c948aa759,52b4efc3-3ce5-466b-b2a1-4c0063bf4abd,libs/foundry/records/entities/spaceships/drak_cutlass_red_pu_ai_civ.xml
DRAK_Cutlass_Red,vehicle_NameDRAK_Cutlass_Red,vehicle_DescDRAK_Cutlass_Red,6116471c-891d-4830-8968-650b6deafc00,DRAK,manufacturer_NameDRAK,Spaceship,scripts/entities/vehicles/implementations/xml/drak_cutlass_red.xml,,vehicle_focus_support,90be8892-b27f-49e6-a2e1-b13801bf4bd5,vehicle_class_medical,8f1c5179-1fe8-42f2-98af-3f5e5b8accb9,2,6750,1,1,0,74fd8018-4e99-4dd6-a968-4b9c948aa759,7780e93d-1cc3-43b4-9b32-9923af19775a,libs/foundry/records/entities/spaceships/drak_cutlass_red.xml
DRAK_Cutlass_Steel_PU_AI_CIV,vehicle_NameDRAK_Cutlass_Steel,vehicle_DescDRAK_Cutlass_Steel,6116471c-891d-4830-8968-650b6deafc00,DRAK,manufacturer_NameDRAK,Spaceship,scripts/entities/vehicles/implementations/xml/drak_cutlass_black.xml,DRAK_Cutlass_Steel,vehicle_focus_combat,2bf4345e-cf3c-4ecb-91ce-f9daa8ff47f8,vehicle_class_dropship,6bb18c06-2cb7-46a2-a9b0-46ba37604073,3,6750,1,1,0,d576c037-70dd-49c2-8833-c5244a7b74fd,24a277c3-5a38-443e-85f6-b3ed14eefd38,libs/foundry/records/entities/spaceships/drak_cutlass_steel_pu_ai_civ.xml
DRAK_Cutlass_Steel_PU_AI_CRIM,vehicle_NameDRAK_Cutlass_Steel,vehicle_DescDRAK_Cutlass_Steel,6116471c-891d-4830-8968-650b6deafc00,DRAK,manufacturer_NameDRAK,Spaceship,scripts/entities/vehicles/implementations/xml/drak_cutlass_black.xml,DRAK_Cutlass_Steel,vehicle_focus_combat,2bf4345e-cf3c-4ecb-91ce-f9daa8ff47f8,vehicle_class_dropship,6bb18c06-2cb7-46a2-a9b0-46ba37604073,3,6750,1,1,0,d576c037-70dd-49c2-8833-c5244a7b74fd,5d6addd7-481e-4992-a692-1179e11f70cd,libs/foundry/records/entities/spaceships/drak_cutlass_steel_pu_ai_crim.xml
DRAK_Cutlass_Steel,vehicle_NameDRAK_Cutlass_Steel,vehicle_DescDRAK_Cutlass_Steel,6116471c-891d-4830-8968-650b6deafc00,DRAK,manufacturer_NameDRAK,Spaceship,scripts/entities/vehicles/implementations/xml/drak_cutlass_black.xml,DRAK_Cutlass_Steel,vehicle_focus_combat,2bf4345e-cf3c-4ecb-91ce-f9daa8ff47f8,vehicle_class_dropship,6bb18c06-2cb7-46a2-a9b0-46ba37604073,3,6750,1,1,0,d576c037-70dd-49c2-8833-c5244a7b74fd,384d7e27-daec-4554-a8e9-6920a10a86c1,libs/foundry/records/entities/spaceships/drak_cutlass_steel.xml
DRAK_Cutter_PU_AI_CIV,vehicle_NameDRAK_Cutter,vehicle_DescDRAK_Cutter,6116471c-891d-4830-8968-650b6deafc00,DRAK,manufacturer_NameDRAK,Spaceship,Scripts/Entities/Vehicles/Implementations/Xml/DRAK_Cutter.xml,,vehicle_focus_exploration,605f6ca1-9eae-4d78-9f7f-71288d44dada,vehicle_class_starterpathfinder,bc5f32d6-ed12-42d9-a71e-56b2d0dd19ba,1,6500,1,1,0,633130a5-a3cf-4e76-bfba-c42f795228ee,93f33918-7941-4f4b-b4df-3cb9537f19d4,libs/foundry/records/entities/spaceships/drak_cutter_pu_ai_civ.xml
DRAK_Cutter_PU_AI_CRIM,vehicle_NameDRAK_Cutter,vehicle_DescDRAK_Cutter,6116471c-891d-4830-8968-650b6deafc00,DRAK,manufacturer_NameDRAK,Spaceship,Scripts/Entities/Vehicles/Implementations/Xml/DRAK_Cutter.xml,,vehicle_focus_exploration,605f6ca1-9eae-4d78-9f7f-71288d44dada,vehicle_class_starterpathfinder,bc5f32d6-ed12-42d9-a71e-56b2d0dd19ba,1,6500,1,1,0,633130a5-a3cf-4e76-bfba-c42f795228ee,255b252b-8a18-499b-944c-9883665a2f43,libs/foundry/records/entities/spaceships/drak_cutter_pu_ai_crim.xml
