Provider Class,System,Location,Group Name,Group Probability,Entry Index,Harvestable GUID,Harvestable Class,Harvestable Path,Harvestable Entity GUID,Harvestable Entity Class,Harvestable Entity Path,Harvestable Setup GUID,Harvestable Setup Class,Composition GUID,Composition Class,Global Params GUID,Audio Params GUID,Filled Factor,Clustering GUID,Clustering Class,Relative Probability,Geometry Tags,Record GUID,Record Path
HPP_Lagrange_G,stanton,asteroidfield/hpp_lagrange_g,SpaceShip_Mineables,0.015625,0.4,386083c9-8bd5-40d9-b33f-4dba7b4779bf,Mining_AsteroidRare_Beryl,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidrare_beryl.xml,27880573-b1fa-41aa-89b8-3e4a131ba9cd,MineableRock_AsteroidRare_Beryl,libs/foundry/records/entities/mineable/mineablerock_asteroidrare_beryl.xml,,,918f0b57-632b-4f0c-b8b5-869333ba5613,RareShipMineablesAsteroid_Beryl,aa727a56-9937-4eb5-80c6-51b418d43177,5f5c1a61-6500-46a1-8a01-7ba4956751d1,1,9776d961-d608-47c1-a338-927a6e9e8a88,Mining_Rare_Cluster,18,d3d5956d-48c3-4254-afda-a072447a0c7e,f64ae7c9-932c-46c7-9b72-de48139030aa,libs/foundry/records/harvestable/providerpresets/system/stanton/asteroidfield/hpp_lagrange_g.xml
HPP_Lagrange_Occupied,stanton,asteroidfield/hpp_lagrange_occupied,SpaceShip_Mineables,0.009375,0.0,f2efbeac-f393-4ff1-bbeb-a232b2fddd94,Mining_AsteroidCommon_Iron,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidcommon_iron.xml,35f663f2-a499-4da3-a3ac-a1d834667931,MineableRock_AsteroidCommon_Iron,libs/foundry/records/entities/mineable/mineablerock_asteroidcommon_iron.xml,,,ece23c39-ebb8-4a72-871b-5413e70619bf,CommonShipMineablesAsteroid_Iron,aa727a56-9937-4eb5-80c6-51b418d43177,5f5c1a61-6500-46a1-8a01-7ba4956751d1,1,1f5f80cc-1b4d-41df-8481-5d07d00441a7,CommonShipMineable_Cluster,17.9,d3d5956d-48c3-4254-afda-a072447a0c7e,48ef0bf3-9d42-48ba-8798-198852090ef2,libs/foundry/records/harvestable/providerpresets/system/stanton/asteroidfield/hpp_lagrange_occupied.xml
HPP_Lagrange_Occupied,stanton,asteroidfield/hpp_lagrange_occupied,SpaceShip_Mineables,0.009375,0.1,0e437c69-8bfe-42ae-baf0-9a80f0fe8a53,Mining_AsteroidCommon_Ice,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidcommon_ice.xml,3aee138f-553f-44e7-bd62-4ba34e22361f,MineableRock_AsteroidCommon_Ice,libs/foundry/records/entities/mineable/mineablerock_asteroidcommon_ice.xml,,,3fc54018-acc4-4b34-aac1-bb97aa2bbece,CommonShipMineablesAsteroid_Ice,aa727a56-9937-4eb5-80c6-51b418d43177,5f5c1a61-6500-46a1-8a01-7ba4956751d1,1,1f5f80cc-1b4d-41df-8481-5d07d00441a7,CommonShipMineable_Cluster,17.8,d3d5956d-48c3-4254-afda-a072447a0c7e,48ef0bf3-9d42-48ba-8798-198852090ef2,libs/foundry/records/harvestable/providerpresets/system/stanton/asteroidfield/hpp_lagrange_occupied.xml
HPP_Lagrange_Occupied,stanton,asteroidfield/hpp_lagrange_occupied,SpaceShip_Mineables,0.009375,0.2,f1170c23-318d-4952-85f0-eb8c5d0aca46,Mining_AsteroidCommon_Copper,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidcommon_copper.xml,139a292f-037d-45ed-8f08-644b649863b2,MineableRock_AsteroidCommon_Copper,libs/foundry/records/entities/mineable/mineablerock_asteroidcommon_copper.xml,,,f5bcbf37-d613-4b51-897f-a11572d5f575,CommonShipMineablesAsteroid_Copper,aa727a56-9937-4eb5-80c6-51b418d43177,5f5c1a61-6500-46a1-8a01-7ba4956751d1,1,1f5f80cc-1b4d-41df-8481-5d07d00441a7,CommonShipMineable_Cluster,17.8,d3d5956d-48c3-4254-afda-a072447a0c7e,48ef0bf3-9d42-48ba-8798-198852090ef2,libs/foundry/records/harvestable/providerpresets/system/stanton/asteroidfield/hpp_lagrange_occupied.xml
HPP_Lagrange_Occupied,stanton,asteroidfield/hpp_lagrange_occupied,SpaceShip_Mineables,0.009375,0.3,c8931068-b6e5-4be1-814a-a17f1422d731,Mining_AsteroidUncommon_Agricium,libs/foundry/records/harvestable/harvestablepresets/mining_asteroiduncommon_agricium.xml,aee32aa3-ff94-4a67-9f1d-1d33f65efd01,MineableRock_AsteroidUncommon_Agricium,libs/foundry/records/entities/mineable/mineablerock_asteroiduncommon_agricium.xml,,,71c571c4-6af9-4327-83a6-e8fb0f11a6d3,UncommonShipMineablesAsteroid_Agricium,aa727a56-9937-4eb5-80c6-51b418d43177,5f5c1a61-6500-46a1-8a01-7ba4956751d1,1,cf2ebacb-255a-40e6-b300-7414c949ce76,UncommonShipMineable_Cluster,28.5,d3d5956d-48c3-4254-afda-a072447a0c7e,48ef0bf3-9d42-48ba-8798-198852090ef2,libs/foundry/records/harvestable/providerpresets/system/stanton/asteroidfield/hpp_lagrange_occupied.xml
HPP_Lagrange_Occupied,stanton,asteroidfield/hpp_lagrange_occupied,SpaceShip_Mineables,0.009375,0.4,386083c9-8bd5-40d9-b33f-4dba7b4779bf,Mining_AsteroidRare_Beryl,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidrare_beryl.xml,27880573-b1fa-41aa-89b8-3e4a131ba9cd,MineableRock_AsteroidRare_Beryl,libs/foundry/records/entities/mineable/mineablerock_asteroidrare_beryl.xml,,,918f0b57-632b-4f0c-b8b5-869333ba5613,RareShipMineablesAsteroid_Beryl,aa727a56-9937-4eb5-80c6-51b418d43177,5f5c1a61-6500-46a1-8a01-7ba4956751d1,1,cd074871-2f6d-45c1-a88f-38b21ef02309,RareShipMineable_Cluster,18,d3d5956d-48c3-4254-afda-a072447a0c7e,48ef0bf3-9d42-48ba-8798-198852090ef2,libs/foundry/records/harvestable/providerpresets/system/stanton/asteroidfield/hpp_lagrange_occupied.xml
HPP_ResourceRush_Gold_HighDensity,stanton,asteroidfield/hpp_resourcerush_gold_highdensity,SpaceShip_Mineables,5,0.0,b8d1020a-5af0-493e-963b-39c11c206093,Mining_AsteroidGoldOnly,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidgoldonly.xml,,,,,,,,,,,,,1,d3d5956d-48c3-4254-afda-a072447a0c7e,da2c9d82-3f29-4779-a4b2-68ffd1c80d16,libs/foundry/records/harvestable/providerpresets/system/stanton/asteroidfield/hpp_resourcerush_gold_highdensity.xml
HPP_ResourceRush_Gold,stanton,asteroidfield/hpp_resourcerush_gold,SpaceShip_Mineables,0.5,0.0,b8d1020a-5af0-493e-963b-39c11c206093,Mining_AsteroidGoldOnly,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidgoldonly.xml,,,,,,,,,,,,,1,d3d5956d-48c3-4254-afda-a072447a0c7e,e9d9e8f5-12ef-4749-b365-f6d9bf8c3101,libs/foundry/records/harvestable/providerpresets/system/stanton/asteroidfield/hpp_resourcerush_gold.xml
HPP_Stanton2c_Belt,stanton,asteroidfield/hpp_stanton2c_belt,SpaceShip_Mineables,0.2,0.0,f2efbeac-f393-4ff1-bbeb-a232b2fddd94,Mining_AsteroidCommon_Iron,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidcommon_iron.xml,35f663f2-a499-4da3-a3ac-a1d834667931,MineableRock_AsteroidCommon_Iron,libs/foundry/records/entities/mineable/mineablerock_asteroidcommon_iron.xml,,,ece23c39-ebb8-4a72-871b-5413e70619bf,CommonShipMineablesAsteroid_Iron,aa727a56-9937-4eb5-80c6-51b418d43177,5f5c1a61-6500-46a1-8a01-7ba4956751d1,1,1f5f80cc-1b4d-41df-8481-5d07d00441a7,CommonShipMineable_Cluster,20.5,d3d5956d-48c3-4254-afda-a072447a0c7e,67d7df21-dd57-436f-97ae-2b7f72271950,libs/foundry/records/harvestable/providerpresets/system/stanton/asteroidfield/hpp_stanton2c_belt.xml
HPP_Stanton2c_Belt,stanton,asteroidfield/hpp_stanton2c_belt,SpaceShip_Mineables,0.2,0.1,0e437c69-8bfe-42ae-baf0-9a80f0fe8a53,Mining_AsteroidCommon_Ice,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidcommon_ice.xml,3aee138f-553f-44e7-bd62-4ba34e22361f,MineableRock_AsteroidCommon_Ice,libs/foundry/records/entities/mineable/mineablerock_asteroidcommon_ice.xml,,,3fc54018-acc4-4b34-aac1-bb97aa2bbece,CommonShipMineablesAsteroid_Ice,aa727a56-9937-4eb5-80c6-51b418d43177,5f5c1a61-6500-46a1-8a01-7ba4956751d1,1,1f5f80cc-1b4d-41df-8481-5d07d00441a7,CommonShipMineable_Cluster,20.5,d3d5956d-48c3-4254-afda-a072447a0c7e,67d7df21-dd57-436f-97ae-2b7f72271950,libs/foundry/records/harvestable/providerpresets/system/stanton/asteroidfield/hpp_stanton2c_belt.xml
HPP_Stanton2c_Belt,stanton,asteroidfield/hpp_stanton2c_belt,SpaceShip_Mineables,0.2,0.2,f1170c23-318d-4952-85f0-eb8c5d0aca46,Mining_AsteroidCommon_Copper,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidcommon_copper.xml,139a292f-037d-45ed-8f08-644b649863b2,MineableRock_AsteroidCommon_Copper,libs/foundry/records/entities/mineable/mineablerock_asteroidcommon_copper.xml,,,f5bcbf37-d613-4b51-897f-a11572d5f575,CommonShipMineablesAsteroid_Copper,aa727a56-9937-4eb5-80c6-51b418d43177,5f5c1a61-6500-46a1-8a01-7ba4956751d1,1,1f5f80cc-1b4d-41df-8481-5d07d00441a7,CommonShipMineable_Cluster,20.5,d3d5956d-48c3-4254-afda-a072447a0c7e,67d7df21-dd57-436f-97ae-2b7f72271950,libs/foundry/records/harvestable/providerpresets/system/stanton/asteroidfield/hpp_stanton2c_belt.xml
HPP_Stanton2c_Belt,stanton,asteroidfield/hpp_stanton2c_belt,SpaceShip_Mineables,0.2,0.3,850640e0-5278-49c8-be5d-3567efff5343,Mining_AsteroidUncommon_Titanium,libs/foundry/records/harvestable/harvestablepresets/mining_asteroiduncommon_titanium.xml,1142743a-80cd-4da0-906c-5ebd5fcfbacb,MineableRock_AsteroidUncommon_Titanium,libs/foundry/records/entities/mineable/mineablerock_asteroiduncommon_titanium.xml,,,d33a13d8-3b81-429d-bb3e-b3f7de912983,UncommonShipMineablesAsteroid_Titanium,aa727a56-9937-4eb5-80c6-51b418d43177,5f5c1a61-6500-46a1-8a01-7ba4956751d1,1,cf2ebacb-255a-40e6-b300-7414c949ce76,UncommonShipMineable_Cluster,28.5,d3d5956d-48c3-4254-afda-a072447a0c7e,67d7df21-dd57-436f-97ae-2b7f72271950,libs/foundry/records/harvestable/providerpresets/system/stanton/asteroidfield/hpp_stanton2c_belt.xml
HPP_Stanton2c_Belt,stanton,asteroidfield/hpp_stanton2c_belt,SpaceShip_Mineables,0.2,0.4,b2f80d8d-6ea9-4931-90f6-82bdfc3846e6,Mining_AsteroidEpic_Ouratite,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidepic_ouratite.xml,28164692-18ae-403e-8290-21cd840bd427,MineableRock_AsteroidEpic_Ouratite,libs/foundry/records/entities/mineable/mineablerock_asteroidepic_ouratite.xml,,,0880d6d0-bee5-41b1-9aef-cc040a539ecf,EpicShipMineablesAsteroid_Ouratite,aa727a56-9937-4eb5-80c6-51b418d43177,5f5c1a61-6500-46a1-8a01-7ba4956751d1,1,b097c899-4a14-4092-8d07-75c1cf9d05c2,EpicShipMineable_Cluster,10,d3d5956d-48c3-4254-afda-a072447a0c7e,67d7df21-dd57-436f-97ae-2b7f72271950,libs/foundry/records/harvestable/providerpresets/system/stanton/asteroidfield/hpp_stanton2c_belt.xml
HPP_Stanton1,stanton,hpp_stanton1,GroundVehicle_Mineables,12.5,1.0,0b32a5ed-a6e4-4947-9e8f-b59da59108db,GroundVehicleMining_Beradom,libs/foundry/records/harvestable/harvestablepresets/groundvehiclemining_beradom.xml,43090a6d-e2e4-4678-8be1-e893c3a96788,MineableRock_GroundVehicle_Beradom,libs/foundry/records/entities/mineable/mineablerock_groundvehicle_beradom.xml,,,3c8b57fb-77d7-467d-b72e-7a2889554899,GroundVehicle_Composition_BeradomDeposit,4bf85118-d762-475f-b11e-5b4b3a55cd8b,a204c138-b6ef-418a-8079-8abbaeda3cc9,1,4ffceda3-639a-4c1f-9e24-cf4df9af1253,MiningCluster_Sml_Med,8,6874072c-c021-43bc-b8d9-d06b810102c5,449763d3-5ba2-4a97-873d-cedf802b9aea,libs/foundry/records/harvestable/providerpresets/system/stanton/hpp_stanton1.xml
HPP_Stanton1,stanton,hpp_stanton1,GroundVehicle_Mineables,12.5,1.1,f0207105-2593-4082-be26-17849954bfd6,GroundVehicleMining_Glacosite,libs/foundry/records/harvestable/harvestablepresets/groundvehiclemining_glacosite.xml,096c312d-616c-42cf-bc7f-f1c53d2920c8,MineableRock_GroundVehicle_Glacosite,libs/foundry/records/entities/mineable/mineablerock_groundvehicle_glacosite.xml,,,841a9a3e-cce6-4144-b22c-b0445579fa47,GroundVehicle_Composition_GlacositeDeposit,4bf85118-d762-475f-b11e-5b4b3a55cd8b,a204c138-b6ef-418a-8079-8abbaeda3cc9,1,4ffceda3-639a-4c1f-9e24-cf4df9af1253,MiningCluster_Sml_Med,4,6874072c-c021-43bc-b8d9-d06b810102c5,449763d3-5ba2-4a97-873d-cedf802b9aea,libs/foundry/records/harvestable/providerpresets/system/stanton/hpp_stanton1.xml
HPP_Stanton1,stanton,hpp_stanton1,GroundVehicle_Mineables,12.5,1.2,7510bf4b-175e-43f3-818b-469dae715290,GroundVehicleMining_Feynmaline,libs/foundry/records/harvestable/harvestablepresets/groundvehiclemining_feynmaline.xml,6755e998-e87c-47bf-8d78-a05e510f792f,MineableRock_GroundVehicle_Feynmaline,libs/foundry/records/entities/mineable/mineablerock_groundvehicle_feynmaline.xml,,,27ca5eac-b98f-4eb0-ab50-82e81490c7ab,GroundVehicle_Composition_FeynmalineDeposit,4bf85118-d762-475f-b11e-5b4b3a55cd8b,a204c138-b6ef-418a-8079-8abbaeda3cc9,1,d3bc17e2-7a06-450a-82a0-1c5774329054,MiningCluster_Med_Lrg,0.5,6874072c-c021-43bc-b8d9-d06b810102c5,449763d3-5ba2-4a97-873d-cedf802b9aea,libs/foundry/records/harvestable/providerpresets/system/stanton/hpp_stanton1.xml
HPP_Stanton1,stanton,hpp_stanton1,FPS_Mineables,25,2.0,b4dbb414-4946-437a-870b-0df49007603b,FPSMining_Aphorite,libs/foundry/records/harvestable/harvestablepresets/fpsmining_aphorite.xml,ac63f486-e582-473c-b08b-57e446092af0,MineableRock_FPS_Aphorite,libs/foundry/records/entities/mineable/mineablerock_fps_aphorite.xml,,,cd0d31e5-4858-4ad5-824f-9b58936120ef,FPS_Composition_AphoriteDeposit,a366df4d-03d9-4c7a-9adc-cb00a4935958,0246b606-78f3-407c-95cb-12ccc9496198,1,4ffceda3-639a-4c1f-9e24-cf4df9af1253,MiningCluster_Sml_Med,58.6,6874072c-c021-43bc-b8d9-d06b810102c5,449763d3-5ba2-4a97-873d-cedf802b9aea,libs/foundry/records/harvestable/providerpresets/system/stanton/hpp_stanton1.xml
HPP_Stanton1,stanton,hpp_stanton1,FPS_Mineables,25,2.1,aeb1d11d-52b8-4bb1-9c8d-c910539cb532,FPSMining_Dolivine,libs/foundry/records/harvestable/harvestablepresets/fpsmining_dolivine.xml,d4130655-d1dd-4daa-8ac2-5aba1081b3ae,MineableRock_FPS_Dolivine,libs/foundry/records/entities/mineable/mineablerock_fps_dolivine.xml,,,426dcee4-3bd9-4064-a415-0184b92191e6,FPS_Composition_DolivineDeposit,a366df4d-03d9-4c7a-9adc-cb00a4935958,0246b606-78f3-407c-95cb-12ccc9496198,1,4ffceda3-639a-4c1f-9e24-cf4df9af1253,MiningCluster_Sml_Med,35.4,6874072c-c021-43bc-b8d9-d06b810102c5,449763d3-5ba2-4a97-873d-cedf802b9aea,libs/foundry/records/harvestable/providerpresets/system/stanton/hpp_stanton1.xml
HPP_Stanton1,stanton,hpp_stanton1,FPS_Mineables,25,2.2,f42be172-0391-4482-b3ff-6f97c2182272,FPSMining_Hadanite,libs/foundry/records/harvestable/harvestablepresets/fpsmining_hadanite.xml,3998d58a-4021-4697-9432-2162aff01c73,MineableRock_FPS_Hadanite,libs/foundry/records/entities/mineable/mineablerock_fps_hadanite.xml,,,b67114a3-683b-49be-b6a5-c712e7338901,FPS_Composition_HadaniteDeposit,a366df4d-03d9-4c7a-9adc-cb00a4935958,0246b606-78f3-407c-95cb-12ccc9496198,1,d3bc17e2-7a06-450a-82a0-1c5774329054,MiningCluster_Med_Lrg,6,6874072c-c021-43bc-b8d9-d06b810102c5,449763d3-5ba2-4a97-873d-cedf802b9aea,libs/foundry/records/harvestable/providerpresets/system/stanton/hpp_stanton1.xml
HPP_Stanton1,stanton,hpp_stanton1,SpaceShip_Mineables,6,3.0,e576319a-80bf-46a6-b600-ab4d5e34c00f,Mining_Common_Aluminum,libs/foundry/records/harvestable/harvestablepresets/mining_common_aluminum.xml,358e8a7e-ace1-432a-a369-ea1841623e10,MineableRock_SurfaceCommon_Aluminum,libs/foundry/records/entities/mineable/mineablerock_surfacecommon_aluminum.xml,,,454fd533-5d95-4619-a345-b0379ce94a12,CommonShipMineables_Aluminum,aa727a56-9937-4eb5-80c6-51b418d43177,5f5c1a61-6500-46a1-8a01-7ba4956751d1,1,1f5f80cc-1b4d-41df-8481-5d07d00441a7,CommonShipMineable_Cluster,44,6874072c-c021-43bc-b8d9-d06b810102c5,449763d3-5ba2-4a97-873d-cedf802b9aea,libs/foundry/records/harvestable/providerpresets/system/stanton/hpp_stanton1.xml
HPP_Stanton1,stanton,hpp_stanton1,SpaceShip_Mineables,6,3.1,35561c26-9f0e-44c6-a49d-e572a987a57b,Mining_Common_Tin,libs/foundry/records/harvestable/harvestablepresets/mining_common_tin.xml,a70d6cb4-102f-410c-888d-83e2e4855333,MineableRock_SurfaceCommon_Tin,libs/foundry/records/entities/mineable/mineablerock_surfacecommon_tin.xml,,,64799ef4-d78d-4828-b039-73ffcf7470a4,CommonShipMineables_Tin,aa727a56-9937-4eb5-80c6-51b418d43177,5f5c1a61-6500-46a1-8a01-7ba4956751d1,1,1f5f80cc-1b4d-41df-8481-5d07d00441a7,CommonShipMineable_Cluster,44,6874072c-c021-43bc-b8d9-d06b810102c5,449763d3-5ba2-4a97-873d-cedf802b9aea,libs/foundry/records/harvestable/providerpresets/system/stanton/hpp_stanton1.xml
HPP_Stanton1,stanton,hpp_stanton1,SpaceShip_Mineables,6,3.2,e09f1a2b-a6ac-4f5f-8489-34a04789e7de,Mining_Epic_Ouratite,libs/foundry/records/harvestable/harvestablepresets/mining_epic_ouratite.xml,e1839c91-51f6-4a73-9f65-1ffbc305aba1,MineableRock_SurfaceEpic_Ouratite,libs/foundry/records/entities/mineable/mineablerock_surfaceepic_ouratite.xml,,,9f6c0f45-2b55-4c5c-90d0-8f14b09a3149,EpicShipMineables_Ouratite,aa727a56-9937-4eb5-80c6-51b418d43177,5f5c1a61-6500-46a1-8a01-7ba4956751d1,1,b097c899-4a14-4092-8d07-75c1cf9d05c2,EpicShipMineable_Cluster,10,6874072c-c021-43bc-b8d9-d06b810102c5,449763d3-5ba2-4a97-873d-cedf802b9aea,libs/foundry/records/harvestable/providerpresets/system/stanton/hpp_stanton1.xml
HPP_Stanton1,stanton,hpp_stanton1,SpaceShip_Mineables,6,3.3,a7951ddf-499e-454b-b5a0-3e9ff3d90dc8,Mining_Legendary_Quantainium,libs/foundry/records/harvestable/harvestablepresets/mining_legendary_quantainium.xml,c8a3ce5c-9145-4a55-a58f-a8b8b2b8e348,MineableRock_SurfaceLegendary_Quantainium,libs/foundry/records/entities/mineable/mineablerock_surfacelegendary_quantainium.xml,,,f08cf919-8503-430e-9fe6-06e44f0fae31,LegendaryShipMineables_Quantainium,aa727a56-9937-4eb5-80c6-51b418d43177,5f5c1a61-6500-46a1-8a01-7ba4956751d1,1,3638ea41-8218-4f04-948c-40beaa3e9ee9,LegendaryShipMineable_Cluster,2,6874072c-c021-43bc-b8d9-d06b810102c5,449763d3-5ba2-4a97-873d-cedf802b9aea,libs/foundry/records/harvestable/providerpresets/system/stanton/hpp_stanton1.xml
HPP_Stanton1a,stanton,hpp_stanton1a,SpaceShip_Mineables,6,1.0,e576319a-80bf-46a6-b600-ab4d5e34c00f,Mining_Common_Aluminum,libs/foundry/records/harvestable/harvestablepresets/mining_common_aluminum.xml,358e8a7e-ace1-432a-a369-ea1841623e10,MineableRock_SurfaceCommon_Aluminum,libs/foundry/records/entities/mineable/mineablerock_surfacecommon_aluminum.xml,,,454fd533-5d95-4619-a345-b0379ce94a12,CommonShipMineables_Aluminum,aa727a56-9937-4eb5-80c6-51b418d43177,5f5c1a61-6500-46a1-8a01-7ba4956751d1,1,1f5f80cc-1b4d-41df-8481-5d07d00441a7,CommonShipMineable_Cluster,22,dcb54332-ceab-48f1-a3f5-37d1d9f0b356,1f712a22-c9d5-438e-8605-fac7651e30fc,libs/foundry/records/harvestable/providerpresets/system/stanton/hpp_stanton1a.xml
HPP_Stanton1a,stanton,hpp_stanton1a,SpaceShip_Mineables,6,1.1,35561c26-9f0e-44c6-a49d-e572a987a57b,Mining_Common_Tin,libs/foundry/records/harvestable/harvestablepresets/mining_common_tin.xml,a70d6cb4-102f-410c-888d-83e2e4855333,MineableRock_SurfaceCommon_Tin,libs/foundry/records/entities/mineable/mineablerock_surfacecommon_tin.xml,,,64799ef4-d78d-4828-b039-73ffcf7470a4,CommonShipMineables_Tin,aa727a56-9937-4eb5-80c6-51b418d43177,5f5c1a61-6500-46a1-8a01-7ba4956751d1,1,1f5f80cc-1b4d-41df-8481-5d07d00441a7,CommonShipMineable_Cluster,22,dcb54332-ceab-48f1-a3f5-37d1d9f0b356,1f712a22-c9d5-438e-8605-fac7651e30fc,libs/foundry/records/harvestable/providerpresets/system/stanton/hpp_stanton1a.xml
HPP_Stanton1a,stanton,hpp_stanton1a,SpaceShip_Mineables,6,1.2,a0582deb-73af-4416-b159-45df02ff680a,Mining_Common_Hephaestanite,libs/foundry/records/harvestable/harvestablepresets/mining_common_hephaestanite.xml,5fe24561-d6cf-47a7-9aec-38c45b67291b,MineableRock_SurfaceCommon_Hephaestanite,libs/foundry/records/entities/mineable/mineablerock_surfacecommon_hephaestanite.xml,,,becf21b0-3812-4e04-aeb5-031d61104fdd,CommonShipMineables_Hephaestanite,aa727a56-9937-4eb5-80c6-51b418d43177,5f5c1a61-6500-46a1-8a01-7ba4956751d1,1,1f5f80cc-1b4d-41df-8481-5d07d00441a7,CommonShipMineable_Cluster,22,dcb54332-ceab-48f1-a3f5-37d1d9f0b356,1f712a22-c9d5-438e-8605-fac7651e30fc,libs/foundry/records/harvestable/providerpresets/system/stanton/hpp_stanton1a.xml
HPP_Stanton1a,stanton,hpp_stanton1a,SpaceShip_Mineables,6,1.3,ba69ebf5-bf99-4911-b564-fef539053eb7,Mining_Common_Corundum,libs/foundry/records/harvestable/harvestablepresets/mining_common_corundum.xml,6cbc92f7-1d03-4f87-a089-fc42569a4ee8,MineableRock_SurfaceCommon_Corundum,libs/foundry/records/entities/mineable/mineablerock_surfacecommon_corundum.xml,,,0d5911b5-0eb3-47c4-a56f-89e4b1e82c1a,CommonShipMineables_Corundum,aa727a56-9937-4eb5-80c6-51b418d43177,5f5c1a61-6500-46a1-8a01-7ba4956751d1,1,1f5f80cc-1b4d-41df-8481-5d07d00441a7,CommonShipMineable_Cluster,22,dcb54332-ceab-48f1-a3f5-37d1d9f0b356,1f712a22-c9d5-438e-8605-fac7651e30fc,libs/foundry/records/harvestable/providerpresets/system/stanton/hpp_stanton1a.xml
HPP_Stanton1a,stanton,hpp_stanton1a,SpaceShip_Mineables,6,1.4,e09f1a2b-a6ac-4f5f-8489-34a04789e7de,Mining_Epic_Ouratite,libs/foundry/records/harvestable/harvestablepresets/mining_epic_ouratite.xml,e1839c91-51f6-4a73-9f65-1ffbc305aba1,MineableRock_SurfaceEpic_Ouratite,libs/foundry/records/entities/mineable/mineablerock_surfaceepic_ouratite.xml,,,9f6c0f45-2b55-4c5c-90d0-8f14b09a3149,EpicShipMineables_Ouratite,aa727a56-9937-4eb5-80c6-51b418d43177,5f5c1a61-6500-46a1-8a01-7ba4956751d1,1,b097c899-4a14-4092-8d07-75c1cf9d05c2,EpicShipMineable_Cluster,10,dcb54332-ceab-48f1-a3f5-37d1d9f0b356,1f712a22-c9d5-438e-8605-fac7651e30fc,libs/foundry/records/harvestable/providerpresets/system/stanton/hpp_stanton1a.xml
HPP_Stanton1a,stanton,hpp_stanton1a,SpaceShip_Mineables,6,1.5,a7951ddf-499e-454b-b5a0-3e9ff3d90dc8,Mining_Legendary_Quantainium,libs/foundry/records/harvestable/harvestablepresets/mining_legendary_quantainium.xml,c8a3ce5c-9145-4a55-a58f-a8b8b2b8e348,MineableRock_SurfaceLegendary_Quantainium,libs/foundry/records/entities/mineable/mineablerock_surfacelegendary_quantainium.xml,,,f08cf919-8503-430e-9fe6-06e44f0fae31,LegendaryShipMineables_Quantainium,aa727a56-9937-4eb5-80c6-51b418d43177,5f5c1a61-6500-46a1-8a01-7ba4956751d1,1,3638ea41-8218-4f04-948c-40beaa3e9ee9,LegendaryShipMineable_Cluster,2,dcb54332-ceab-48f1-a3f5-37d1d9f0b356,1f712a22-c9d5-438e-8605-fac7651e30fc,libs/foundry/records/harvestable/providerpresets/system/stanton/hpp_stanton1a.xml
HPP_Stanton1a,stanton,hpp_stanton1a,GroundVehicle_Mineables,12.5,2.0,0b32a5ed-a6e4-4947-9e8f-b59da59108db,GroundVehicleMining_Beradom,libs/foundry/records/harvestable/harvestablepresets/groundvehiclemining_beradom.xml,43090a6d-e2e4-4678-8be1-e893c3a96788,MineableRock_GroundVehicle_Beradom,libs/foundry/records/entities/mineable/mineablerock_groundvehicle_beradom.xml,,,3c8b57fb-77d7-467d-b72e-7a2889554899,GroundVehicle_Composition_BeradomDeposit,4bf85118-d762-475f-b11e-5b4b3a55cd8b,a204c138-b6ef-418a-8079-8abbaeda3cc9,1,4ffceda3-639a-4c1f-9e24-cf4df9af1253,MiningCluster_Sml_Med,2,dcb54332-ceab-48f1-a3f5-37d1d9f0b356,1f712a22-c9d5-438e-8605-fac7651e30fc,libs/foundry/records/harvestable/providerpresets/system/stanton/hpp_stanton1a.xml
HPP_Stanton1a,stanton,hpp_stanton1a,GroundVehicle_Mineables,12.5,2.1,f0207105-2593-4082-be26-17849954bfd6,GroundVehicleMining_Glacosite,libs/foundry/records/harvestable/harvestablepresets/groundvehiclemining_glacosite.xml,096c312d-616c-42cf-bc7f-f1c53d2920c8,MineableRock_GroundVehicle_Glacosite,libs/foundry/records/entities/mineable/mineablerock_groundvehicle_glacosite.xml,,,841a9a3e-cce6-4144-b22c-b0445579fa47,GroundVehicle_Composition_GlacositeDeposit,4bf85118-d762-475f-b11e-5b4b3a55cd8b,a204c138-b6ef-418a-8079-8abbaeda3cc9,1,4ffceda3-639a-4c1f-9e24-cf4df9af1253,MiningCluster_Sml_Med,4,dcb54332-ceab-48f1-a3f5-37d1d9f0b356,1f712a22-c9d5-438e-8605-fac7651e30fc,libs/foundry/records/harvestable/providerpresets/system/stanton/hpp_stanton1a.xml
