Generator Class,Handler Type,Handler Debug Name,Handler Not For Release,Handler Work In Progress,Faction Reputation GUID,Reputation Scope GUID,Contract Section,Contract ID,Contract Debug Name,Contract Not For Release,Contract Work In Progress,Template GUID,Template Class,Title Key,Description Key,Contractor Key,Title Variant Keys,Description Variant Keys,String Param Overrides,Location Tag GUIDs,Location Tag Classes,Max Instances,Max Instances Per Player,Respawn Time,Respawn Time Variation,Instance Life Time,Instance Life Time Variation,Contract Buy In Amount,Time To Complete,Difficulty Profile GUID,Difficulty Profile Class,Mechanical Skill,Mental Load,Risk Of Loss,Game Knowledge,Record GUID,Record Path
TheCollector,ContractGeneratorHandler_List,TheCollector_Vehicles,0,0,,,contracts,d4d26850-d4f4-4549-a0af-a478ee0be480,TheCollector_Vehicle_L22_Wolf,0,0,40890a8a-f62e-bf2f-41f9-582262c9a4b9,ItemResourceGathering_TheCollector,TheCollector_Recipes_Title_L22Wolf,TheCollector_Recipes_Desc_L22Wolf,TheCollector_From,,,Contractor=TheCollector_From | Description=TheCollector_Recipes_Desc_L22Wolf | Title=TheCollector_Recipes_Title_L22Wolf,,,-1,1,0,0,15,5,0,0,,,,,,,4a6043af-de6a-8a9b-fd31-60db0855e697,libs/foundry/records/contracts/contractgenerator/thecollector.xml
HeadHunters_DefendDestructibleEntities,ContractGeneratorHandler_List,HeadHunters_DefendDestructibleEntities_Stanton,0,0,,,contracts,b807dac7-97c8-46f7-9d8c-99a92433e9c2,HeadHunters_DefendDestructibleEntities_Stanton_VeryEasy,0,0,3a98ae23-f2a3-48d1-968d-f68ffd9ce269,DefendDestructibleEntities,Headhunters_DefendDestructibleEntites_VE_Title_001,Headhunters_DefendDestructibleEntites_VE_Desc_001,headhunters_from,,,Contractor=headhunters_from | Description=Headhunters_DefendDestructibleEntites_VE_Desc_001 | Title=Headhunters_DefendDestructibleEntites_VE_Title_001,89065b81-4948-41d8-b09e-91983d0ba447 | a47673ef-8511-490d-90ea-fd171d99b626 | 13abec13-80ce-4fda-917a-c2e2225b0268 | f00b6f01-7245-437d-9c41-da6a00e2df43 | bc928e7d-1e52-416f-86f3-2f4d19025743 | 2f9d3c2c-0083-44a8-9a3a-5e7b5edcd926 | 6804b0a9-b01d-4c9a-8063-67784bd0f021, |  |  |  |  |  | ,-1,1,5,2,20,10,0,10,27f773a1-7c17-4a1e-a91f-8fb3c53bae01,General,Easy_PvE_only_action_3,Routine_light_work_3,Minimal_danger_FPS_NOT_ship_action_3,Flight_mechanics_fly_dock_quantum_3,cfd97e03-0be4-4e76-8488-67bf3b71f442,libs/foundry/records/contracts/contractgenerator/thecouncil_guild/headhunters/headhunters_defenddestructibleentities.xml
HeadHunters_DefendDestructibleEntities,ContractGeneratorHandler_List,HeadHunters_DefendDestructibleEntities_Stanton,0,0,,,contracts,6dad39a7-08f5-433c-9d0f-d5eb56f5b51e,HeadHunters_DefendDestructibleEntities_Stanton_Easy,0,0,3a98ae23-f2a3-48d1-968d-f68ffd9ce269,DefendDestructibleEntities,Headhunters_DefendDestructibleEntites_E_Title_001,Headhunters_DefendDestructibleEntites_E_Desc_001,headhunters_from,,,Contractor=headhunters_from | Description=Headhunters_DefendDestructibleEntites_E_Desc_001 | Title=Headhunters_DefendDestructibleEntites_E_Title_001,89065b81-4948-41d8-b09e-91983d0ba447 | a47673ef-8511-490d-90ea-fd171d99b626 | 13abec13-80ce-4fda-917a-c2e2225b0268 | f00b6f01-7245-437d-9c41-da6a00e2df43 | bc928e7d-1e52-416f-86f3-2f4d19025743 | 2f9d3c2c-0083-44a8-9a3a-5e7b5edcd926 | 6804b0a9-b01d-4c9a-8063-67784bd0f021, |  |  |  |  |  | ,-1,1,5,2,20,10,0,12,27f773a1-7c17-4a1e-a91f-8fb3c53bae01,General,Easy_PvE_only_action_3,Routine_light_work_3,Minimal_danger_FPS_NOT_ship_action_3,Flight_mechanics_fly_dock_quantum_3,cfd97e03-0be4-4e76-8488-67bf3b71f442,libs/foundry/records/contracts/contractgenerator/thecouncil_guild/headhunters/headhunters_defenddestructibleentities.xml
HeadHunters_DefendDestructibleEntities,ContractGeneratorHandler_List,HeadHunters_DefendDestructibleEntities_Stanton,0,0,,,contracts,d3ad4444-5568-4c80-b41c-08cfd0d1495a,HeadHunters_DefendDestructibleEntities_Stanton_Medium,0,0,3a98ae23-f2a3-48d1-968d-f68ffd9ce269,DefendDestructibleEntities,Headhunters_DefendDestructibleEntites_M_Title_001,Headhunters_DefendDestructibleEntites_M_Desc_001,headhunters_from,,,Contractor=headhunters_from | Description=Headhunters_DefendDestructibleEntites_M_Desc_001 | Title=Headhunters_DefendDestructibleEntites_M_Title_001,89065b81-4948-41d8-b09e-91983d0ba447 | a47673ef-8511-490d-90ea-fd171d99b626 | 13abec13-80ce-4fda-917a-c2e2225b0268 | f00b6f01-7245-437d-9c41-da6a00e2df43 | bc928e7d-1e52-416f-86f3-2f4d19025743 | 2f9d3c2c-0083-44a8-9a3a-5e7b5edcd926 | 6804b0a9-b01d-4c9a-8063-67784bd0f021, |  |  |  |  |  | ,-1,1,5,2,20,10,0,30,27f773a1-7c17-4a1e-a91f-8fb3c53bae01,General,Normal_PvE_only_action_4,Moments_of_concentration_required_4,Ship_could_get_damaged_Could_lose_cargo_4,Standard_understanding_FPS_flight_professions_4,cfd97e03-0be4-4e76-8488-67bf3b71f442,libs/foundry/records/contracts/contractgenerator/thecouncil_guild/headhunters/headhunters_defenddestructibleentities.xml
HeadHunters_DefendDestructibleEntities,ContractGeneratorHandler_List,HeadHunters_DefendDestructibleEntities_Stanton,0,0,,,contracts,bfe98ee6-1f93-423e-b93a-a6c3b38c3563,HeadHunters_DefendDestructibleEntities_Stanton_Hard,0,0,3a98ae23-f2a3-48d1-968d-f68ffd9ce269,DefendDestructibleEntities,Headhunters_DefendDestructibleEntites_H_Title_001,Headhunters_DefendDestructibleEntites_H_Desc_001,headhunters_from,,,Contractor=headhunters_from | Description=Headhunters_DefendDestructibleEntites_H_Desc_001 | Title=Headhunters_DefendDestructibleEntites_H_Title_001,89065b81-4948-41d8-b09e-91983d0ba447 | a47673ef-8511-490d-90ea-fd171d99b626 | 13abec13-80ce-4fda-917a-c2e2225b0268 | f00b6f01-7245-437d-9c41-da6a00e2df43 | bc928e7d-1e52-416f-86f3-2f4d19025743 | 2f9d3c2c-0083-44a8-9a3a-5e7b5edcd926 | 6804b0a9-b01d-4c9a-8063-67784bd0f021, |  |  |  |  |  | ,-1,1,5,2,20,10,0,48,27f773a1-7c17-4a1e-a91f-8fb3c53bae01,General,Hard_PvE_or_Easy_PvP_action_5,Like_spinning_10_plates_at_once_5,Player_might_die_Ship_could_explode_5,Expert_understanding_FPS_flight_professions_5,cfd97e03-0be4-4e76-8488-67bf3b71f442,libs/foundry/records/contracts/contractgenerator/thecouncil_guild/headhunters/headhunters_defenddestructibleentities.xml
HeadHunters_DefendDestructibleEntities,ContractGeneratorHandler_List,HeadHunters_DefendDestructibleEntities_Stanton,0,0,,,contracts,dd769a3b-a149-4284-af02-e889a300cd88,HeadHunters_DefendDestructibleEntities_Stanton_VeryHard,0,0,3a98ae23-f2a3-48d1-968d-f68ffd9ce269,DefendDestructibleEntities,Headhunters_DefendDestructibleEntites_VH_Title_001,Headhunters_DefendDestructibleEntites_VH_Desc_001,headhunters_from,,,Contractor=headhunters_from | Description=Headhunters_DefendDestructibleEntites_VH_Desc_001 | Title=Headhunters_DefendDestructibleEntites_VH_Title_001,89065b81-4948-41d8-b09e-91983d0ba447 | a47673ef-8511-490d-90ea-fd171d99b626 | 13abec13-80ce-4fda-917a-c2e2225b0268 | f00b6f01-7245-437d-9c41-da6a00e2df43 | bc928e7d-1e52-416f-86f3-2f4d19025743 | 2f9d3c2c-0083-44a8-9a3a-5e7b5edcd926 | 6804b0a9-b01d-4c9a-8063-67784bd0f021, |  |  |  |  |  | ,-1,1,5,2,20,10,0,51,27f773a1-7c17-4a1e-a91f-8fb3c53bae01,General,Multiplayer_PvE_or_Expert_PvP_action_6,Extremely_hard_to_manage_alone_6,Player_likely_to_die_Ship_too_6,Pro_understanding_of_optimal_tactics_6,cfd97e03-0be4-4e76-8488-67bf3b71f442,libs/foundry/records/contracts/contractgenerator/thecouncil_guild/headhunters/headhunters_defenddestructibleentities.xml
HeadHunters_DefendDestructibleEntities,ContractGeneratorHandler_List,HeadHunters_DefendDestructibleEntities_Stanton,0,0,,,contracts,d571f6a8-58fc-4c90-a9f7-52dc18e266c8,HeadHunters_DefendDestructibleEntities_Stanton_Super,0,0,3a98ae23-f2a3-48d1-968d-f68ffd9ce269,DefendDestructibleEntities,Headhunters_DefendDestructibleEntites_S_Title_001,Headhunters_DefendDestructibleEntites_S_Desc_001,headhunters_from,,,Contractor=headhunters_from | Description=Headhunters_DefendDestructibleEntites_S_Desc_001 | Title=Headhunters_DefendDestructibleEntites_S_Title_001,89065b81-4948-41d8-b09e-91983d0ba447 | a47673ef-8511-490d-90ea-fd171d99b626 | 13abec13-80ce-4fda-917a-c2e2225b0268 | f00b6f01-7245-437d-9c41-da6a00e2df43 | bc928e7d-1e52-416f-86f3-2f4d19025743 | 2f9d3c2c-0083-44a8-9a3a-5e7b5edcd926 | 6804b0a9-b01d-4c9a-8063-67784bd0f021, |  |  |  |  |  | ,-1,1,5,2,20,10,0,72,27f773a1-7c17-4a1e-a91f-8fb3c53bae01,General,Multiplayer_PvE_or_Expert_PvP_action_6,Insane_complexity_NOT_soloable_7,Player_likely_to_die_Ship_too_6,Pro_understanding_of_optimal_tactics_6,cfd97e03-0be4-4e76-8488-67bf3b71f442,libs/foundry/records/contracts/contractgenerator/thecouncil_guild/headhunters/headhunters_defenddestructibleentities.xml
HeadHunters_DefendDestructibleEntities,ContractGeneratorHandler_List,HeadHunters_DefendDestructibleEntities_Pyro,0,0,,,contracts,6bc6a80d-bb9b-4ea3-a613-053ed42fb105,HeadHunters_DefendDestructibleEntities_Pyro_VeryEasy,0,0,3a98ae23-f2a3-48d1-968d-f68ffd9ce269,DefendDestructibleEntities,Headhunters_DefendDestructibleEntites_VE_Title_001,Headhunters_DefendDestructibleEntites_VE_Desc_001,headhunters_from,,,Contractor=headhunters_from | Description=Headhunters_DefendDestructibleEntites_VE_Desc_001 | Title=Headhunters_DefendDestructibleEntites_VE_Title_001,89065b81-4948-41d8-b09e-91983d0ba447 | d468664d-6097-42c8-988e-0ccb0533f93e | 812520ca-5f0a-4e88-9649-91237b1e4e51 | f00b6f01-7245-437d-9c41-da6a00e2df43 | bc928e7d-1e52-416f-86f3-2f4d19025743 | 2f9d3c2c-0083-44a8-9a3a-5e7b5edcd926 | 6804b0a9-b01d-4c9a-8063-67784bd0f021, |  |  |  |  |  | ,-1,1,5,2,20,10,0,10,27f773a1-7c17-4a1e-a91f-8fb3c53bae01,General,Easy_PvE_only_action_3,Routine_light_work_3,Minimal_danger_FPS_NOT_ship_action_3,Flight_mechanics_fly_dock_quantum_3,cfd97e03-0be4-4e76-8488-67bf3b71f442,libs/foundry/records/contracts/contractgenerator/thecouncil_guild/headhunters/headhunters_defenddestructibleentities.xml
HeadHunters_DefendDestructibleEntities,ContractGeneratorHandler_List,HeadHunters_DefendDestructibleEntities_Pyro,0,0,,,contracts,7bd05ae6-3292-4422-8a1a-9d8d50a7a129,HeadHunters_DefendDestructibleEntities_Pyro_Easy,0,0,3a98ae23-f2a3-48d1-968d-f68ffd9ce269,DefendDestructibleEntities,Headhunters_DefendDestructibleEntites_E_Title_001,Headhunters_DefendDestructibleEntites_E_Desc_001,headhunters_from,,,Contractor=headhunters_from | Description=Headhunters_DefendDestructibleEntites_E_Desc_001 | Title=Headhunters_DefendDestructibleEntites_E_Title_001,89065b81-4948-41d8-b09e-91983d0ba447 | d468664d-6097-42c8-988e-0ccb0533f93e | 812520ca-5f0a-4e88-9649-91237b1e4e51 | f00b6f01-7245-437d-9c41-da6a00e2df43 | bc928e7d-1e52-416f-86f3-2f4d19025743 | 2f9d3c2c-0083-44a8-9a3a-5e7b5edcd926 | 6804b0a9-b01d-4c9a-8063-67784bd0f021, |  |  |  |  |  | ,-1,1,5,2,20,10,0,12,27f773a1-7c17-4a1e-a91f-8fb3c53bae01,General,Easy_PvE_only_action_3,Routine_light_work_3,Minimal_danger_FPS_NOT_ship_action_3,Flight_mechanics_fly_dock_quantum_3,cfd97e03-0be4-4e76-8488-67bf3b71f442,libs/foundry/records/contracts/contractgenerator/thecouncil_guild/headhunters/headhunters_defenddestructibleentities.xml
HeadHunters_DefendDestructibleEntities,ContractGeneratorHandler_List,HeadHunters_DefendDestructibleEntities_Pyro,0,0,,,contracts,0a48e244-c2db-45be-9713-3062a515bbcb,HeadHunters_DefendDestructibleEntities_Pyro_Medium,0,0,3a98ae23-f2a3-48d1-968d-f68ffd9ce269,DefendDestructibleEntities,Headhunters_DefendDestructibleEntites_M_Title_001,Headhunters_DefendDestructibleEntites_M_Desc_001,headhunters_from,,,Contractor=headhunters_from | Description=Headhunters_DefendDestructibleEntites_M_Desc_001 | Title=Headhunters_DefendDestructibleEntites_M_Title_001,89065b81-4948-41d8-b09e-91983d0ba447 | d468664d-6097-42c8-988e-0ccb0533f93e | 812520ca-5f0a-4e88-9649-91237b1e4e51 | f00b6f01-7245-437d-9c41-da6a00e2df43 | bc928e7d-1e52-416f-86f3-2f4d19025743 | 2f9d3c2c-0083-44a8-9a3a-5e7b5edcd926 | 6804b0a9-b01d-4c9a-8063-67784bd0f021, |  |  |  |  |  | ,-1,1,5,2,20,10,0,30,27f773a1-7c17-4a1e-a91f-8fb3c53bae01,General,Normal_PvE_only_action_4,Moments_of_concentration_required_4,Ship_could_get_damaged_Could_lose_cargo_4,Standard_understanding_FPS_flight_professions_4,cfd97e03-0be4-4e76-8488-67bf3b71f442,libs/foundry/records/contracts/contractgenerator/thecouncil_guild/headhunters/headhunters_defenddestructibleentities.xml
HeadHunters_DefendDestructibleEntities,ContractGeneratorHandler_List,HeadHunters_DefendDestructibleEntities_Pyro,0,0,,,contracts,1c9d8fc6-15a1-48c0-9a8e-6c4c59683676,HeadHunters_DefendDestructibleEntities_Pyro_Hard,0,0,3a98ae23-f2a3-48d1-968d-f68ffd9ce269,DefendDestructibleEntities,Headhunters_DefendDestructibleEntites_H_Title_001,Headhunters_DefendDestructibleEntites_H_Desc_001,headhunters_from,,,Contractor=headhunters_from | Description=Headhunters_DefendDestructibleEntites_H_Desc_001 | Title=Headhunters_DefendDestructibleEntites_H_Title_001,89065b81-4948-41d8-b09e-91983d0ba447 | d468664d-6097-42c8-988e-0ccb0533f93e | 812520ca-5f0a-4e88-9649-91237b1e4e51 | f00b6f01-7245-437d-9c41-da6a00e2df43 | bc928e7d-1e52-416f-86f3-2f4d19025743 | 2f9d3c2c-0083-44a8-9a3a-5e7b5edcd926 | 6804b0a9-b01d-4c9a-8063-67784bd0f021, |  |  |  |  |  | ,-1,1,5,2,20,10,0,48,27f773a1-7c17-4a1e-a91f-8fb3c53bae01,General,Hard_PvE_or_Easy_PvP_action_5,Like_spinning_10_plates_at_once_5,Player_might_die_Ship_could_explode_5,Expert_understanding_FPS_flight_professions_5,cfd97e03-0be4-4e76-8488-67bf3b71f442,libs/foundry/records/contracts/contractgenerator/thecouncil_guild/headhunters/headhunters_defenddestructibleentities.xml
HeadHunters_DefendDestructibleEntities,ContractGeneratorHandler_List,HeadHunters_DefendDestructibleEntities_Pyro,0,0,,,contracts,0728a440-8b62-4b90-ae45-92c19d2547af,HeadHunters_DefendDestructibleEntities_Pyro_VeryHard,0,0,3a98ae23-f2a3-48d1-968d-f68ffd9ce269,DefendDestructibleEntities,Headhunters_DefendDestructibleEntites_VH_Title_001,Headhunters_DefendDestructibleEntites_VH_Desc_001,headhunters_from,,,Contractor=headhunters_from | Description=Headhunters_DefendDestructibleEntites_VH_Desc_001 | Title=Headhunters_DefendDestructibleEntites_VH_Title_001,89065b81-4948-41d8-b09e-91983d0ba447 | d468664d-6097-42c8-988e-0ccb0533f93e | 812520ca-5f0a-4e88-9649-91237b1e4e51 | f00b6f01-7245-437d-9c41-da6a00e2df43 | bc928e7d-1e52-416f-86f3-2f4d19025743 | 2f9d3c2c-0083-44a8-9a3a-5e7b5edcd926 | 6804b0a9-b01d-4c9a-8063-67784bd0f021, |  |  |  |  |  | ,-1,1,5,2,20,10,0,51,27f773a1-7c17-4a1e-a91f-8fb3c53bae01,General,Multiplayer_PvE_or_Expert_PvP_action_6,Extremely_hard_to_manage_alone_6,Player_likely_to_die_Ship_too_6,Pro_understanding_of_optimal_tactics_6,cfd97e03-0be4-4e76-8488-67bf3b71f442,libs/foundry/records/contracts/contractgenerator/thecouncil_guild/headhunters/headhunters_defenddestructibleentities.xml
HeadHunters_DefendDestructibleEntities,ContractGeneratorHandler_List,HeadHunters_DefendDestructibleEntities_Pyro,0,0,,,contracts,3015ea31-7967-448f-9c9b-e453ab6b6dba,HeadHunters_DefendDestructibleEntities_Pyro_Super,0,0,3a98ae23-f2a3-48d1-968d-f68ffd9ce269,DefendDestructibleEntities,Headhunters_DefendDestructibleEntites_S_Title_001,Headhunters_DefendDestructibleEntites_S_Desc_001,headhunters_from,,,Contractor=headhunters_from | Description=Headhunters_DefendDestructibleEntites_S_Desc_001 | Title=Headhunters_DefendDestructibleEntites_S_Title_001,89065b81-4948-41d8-b09e-91983d0ba447 | d468664d-6097-42c8-988e-0ccb0533f93e | 812520ca-5f0a-4e88-9649-91237b1e4e51 | f00b6f01-7245-437d-9c41-da6a00e2df43 | bc928e7d-1e52-416f-86f3-2f4d19025743 | 2f9d3c2c-0083-44a8-9a3a-5e7b5edcd926 | 6804b0a9-b01d-4c9a-8063-67784bd0f021, |  |  |  |  |  | ,-1,1,5,2,20,10,0,72,27f773a1-7c17-4a1e-a91f-8fb3c53bae01,General,Multiplayer_PvE_or_Expert_PvP_action_6,Insane_complexity_NOT_soloable_7,Player_likely_to_die_Ship_too_6,Pro_understanding_of_optimal_tactics_6,cfd97e03-0be4-4e76-8488-67bf3b71f442,libs/foundry/records/contracts/contractgenerator/thecouncil_guild/headhunters/headhunters_defenddestructibleentities.xml
HeadHunters_DefendDestructibleEntities,ContractGeneratorHandler_List,HeadHunters_DefendDestructibleEntities_Nyx,0,0,,,contracts,c0c71b98-64c3-4564-b74c-f1d97a3579fa,HeadHunters_DefendDestructibleEntities_Nyx_VeryEasy,0,0,3a98ae23-f2a3-48d1-968d-f68ffd9ce269,DefendDestructibleEntities,Headhunters_DefendDestructibleEntites_VE_Title_001,Headhunters_DefendDestructibleEntites_VE_Desc_001,headhunters_from,,,Contractor=headhunters_from | Description=Headhunters_DefendDestructibleEntites_VE_Desc_001 | Title=Headhunters_DefendDestructibleEntites_VE_Title_001,89065b81-4948-41d8-b09e-91983d0ba447 | 65ae3316-b395-41e0-883f-c0506882953c | f00b6f01-7245-437d-9c41-da6a00e2df43 | 2f9d3c2c-0083-44a8-9a3a-5e7b5edcd926 | 6804b0a9-b01d-4c9a-8063-67784bd0f021, |  |  |  | ,-1,1,5,2,20,10,0,10,27f773a1-7c17-4a1e-a91f-8fb3c53bae01,General,Easy_PvE_only_action_3,Routine_light_work_3,Minimal_danger_FPS_NOT_ship_action_3,Flight_mechanics_fly_dock_quantum_3,cfd97e03-0be4-4e76-8488-67bf3b71f442,libs/foundry/records/contracts/contractgenerator/thecouncil_guild/headhunters/headhunters_defenddestructibleentities.xml
HeadHunters_DefendDestructibleEntities,ContractGeneratorHandler_List,HeadHunters_DefendDestructibleEntities_Nyx,0,0,,,contracts,d9b69130-1021-4d00-9178-ab800bcb3027,HeadHunters_DefendDestructibleEntities_Nyx_Easy,0,0,3a98ae23-f2a3-48d1-968d-f68ffd9ce269,DefendDestructibleEntities,Headhunters_DefendDestructibleEntites_E_Title_001,Headhunters_DefendDestructibleEntites_E_Desc_001,headhunters_from,,,Contractor=headhunters_from | Description=Headhunters_DefendDestructibleEntites_E_Desc_001 | Title=Headhunters_DefendDestructibleEntites_E_Title_001,89065b81-4948-41d8-b09e-91983d0ba447 | 65ae3316-b395-41e0-883f-c0506882953c | f00b6f01-7245-437d-9c41-da6a00e2df43 | 2f9d3c2c-0083-44a8-9a3a-5e7b5edcd926 | 6804b0a9-b01d-4c9a-8063-67784bd0f021, |  |  |  | ,-1,1,5,2,20,10,0,12,27f773a1-7c17-4a1e-a91f-8fb3c53bae01,General,Easy_PvE_only_action_3,Routine_light_work_3,Minimal_danger_FPS_NOT_ship_action_3,Flight_mechanics_fly_dock_quantum_3,cfd97e03-0be4-4e76-8488-67bf3b71f442,libs/foundry/records/contracts/contractgenerator/thecouncil_guild/headhunters/headhunters_defenddestructibleentities.xml
HeadHunters_DefendDestructibleEntities,ContractGeneratorHandler_List,HeadHunters_DefendDestructibleEntities_Nyx,0,0,,,contracts,eb41f9dc-fa18-4d75-8fe4-66d5acd27910,HeadHunters_DefendDestructibleEntities_Nyx_Medium,0,0,3a98ae23-f2a3-48d1-968d-f68ffd9ce269,DefendDestructibleEntities,Headhunters_DefendDestructibleEntites_M_Title_001,Headhunters_DefendDestructibleEntites_M_Desc_001,headhunters_from,,,Contractor=headhunters_from | Description=Headhunters_DefendDestructibleEntites_M_Desc_001 | Title=Headhunters_DefendDestructibleEntites_M_Title_001,89065b81-4948-41d8-b09e-91983d0ba447 | 65ae3316-b395-41e0-883f-c0506882953c | f00b6f01-7245-437d-9c41-da6a00e2df43 | 2f9d3c2c-0083-44a8-9a3a-5e7b5edcd926 | 6804b0a9-b01d-4c9a-8063-67784bd0f021, |  |  |  | ,-1,1,5,2,20,10,0,30,27f773a1-7c17-4a1e-a91f-8fb3c53bae01,General,Normal_PvE_only_action_4,Moments_of_concentration_required_4,Ship_could_get_damaged_Could_lose_cargo_4,Standard_understanding_FPS_flight_professions_4,cfd97e03-0be4-4e76-8488-67bf3b71f442,libs/foundry/records/contracts/contractgenerator/thecouncil_guild/headhunters/headhunters_defenddestructibleentities.xml
HeadHunters_DefendDestructibleEntities,ContractGeneratorHandler_List,HeadHunters_DefendDestructibleEntities_Nyx,0,0,,,contracts,b5e32df0-1928-42da-896c-737f08b86f9c,HeadHunters_DefendDestructibleEntities_Nyx_Hard,0,0,3a98ae23-f2a3-48d1-968d-f68ffd9ce269,DefendDestructibleEntities,Headhunters_DefendDestructibleEntites_H_Title_001,Headhunters_DefendDestructibleEntites_H_Desc_001,headhunters_from,,,Contractor=headhunters_from | Description=Headhunters_DefendDestructibleEntites_H_Desc_001 | Title=Headhunters_DefendDestructibleEntites_H_Title_001,89065b81-4948-41d8-b09e-91983d0ba447 | 65ae3316-b395-41e0-883f-c0506882953c | f00b6f01-7245-437d-9c41-da6a00e2df43 | 2f9d3c2c-0083-44a8-9a3a-5e7b5edcd926 | 6804b0a9-b01d-4c9a-8063-67784bd0f021, |  |  |  | ,-1,1,5,2,20,10,0,48,27f773a1-7c17-4a1e-a91f-8fb3c53bae01,General,Hard_PvE_or_Easy_PvP_action_5,Like_spinning_10_plates_at_once_5,Player_might_die_Ship_could_explode_5,Expert_understanding_FPS_flight_professions_5,cfd97e03-0be4-4e76-8488-67bf3b71f442,libs/foundry/records/contracts/contractgenerator/thecouncil_guild/headhunters/headhunters_defenddestructibleentities.xml
HeadHunters_DefendDestructibleEntities,ContractGeneratorHandler_List,HeadHunters_DefendDestructibleEntities_Nyx,0,0,,,contracts,9cee381f-5638-48df-bffd-0be4600fa531,HeadHunters_DefendDestructibleEntities_Nyx_VeryHard,0,0,3a98ae23-f2a3-48d1-968d-f68ffd9ce269,DefendDestructibleEntities,Headhunters_DefendDestructibleEntites_VH_Title_001,Headhunters_DefendDestructibleEntites_VH_Desc_001,headhunters_from,,,Contractor=headhunters_from | Description=Headhunters_DefendDestructibleEntites_VH_Desc_001 | Title=Headhunters_DefendDestructibleEntites_VH_Title_001,89065b81-4948-41d8-b09e-91983d0ba447 | 65ae3316-b395-41e0-883f-c0506882953c | f00b6f01-7245-437d-9c41-da6a00e2df43 | 2f9d3c2c-0083-44a8-9a3a-5e7b5edcd926 | 6804b0a9-b01d-4c9a-8063-67784bd0f021, |  |  |  | ,-1,1,5,2,20,10,0,51,27f773a1-7c17-4a1e-a91f-8fb3c53bae01,General,Multiplayer_PvE_or_Expert_PvP_action_6,Extremely_hard_to_manage_alone_6,Player_likely_to_die_Ship_too_6,Pro_understanding_of_optimal_tactics_6,cfd97e03-0be4-4e76-8488-67bf3b71f442,libs/foundry/records/contracts/contractgenerator/thecouncil_guild/headhunters/headhunters_defenddestructibleentities.xml
HeadHunters_DefendDestructibleEntities,ContractGeneratorHandler_List,HeadHunters_DefendDestructibleEntities_Nyx,0,0,,,contracts,993af7d7-48b6-4312-92ff-d813d4eb3cb5,HeadHunters_DefendDestructibleEntities_Nyx_Super,0,0,3a98ae23-f2a3-48d1-968d-f68ffd9ce269,DefendDestructibleEntities,Headhunters_DefendDestructibleEntites_S_Title_001,Headhunters_DefendDestructibleEntites_S_Desc_001,headhunters_from,,,Contractor=headhunters_from | Description=Headhunters_DefendDestructibleEntites_S_Desc_001 | Title=Headhunters_DefendDestructibleEntites_S_Title_001,89065b81-4948-41d8-b09e-91983d0ba447 | 65ae3316-b395-41e0-883f-c0506882953c | f00b6f01-7245-437d-9c41-da6a00e2df43 | 2f9d3c2c-0083-44a8-9a3a-5e7b5edcd926 | 6804b0a9-b01d-4c9a-8063-67784bd0f021, |  |  |  | ,-1,1,5,2,20,10,0,72,27f773a1-7c17-4a1e-a91f-8fb3c53bae01,General,Multiplayer_PvE_or_Expert_PvP_action_6,Insane_complexity_NOT_soloable_7,Player_likely_to_die_Ship_too_6,Pro_understanding_of_optimal_tactics_6,cfd97e03-0be4-4e76-8488-67bf3b71f442,libs/foundry/records/contracts/contractgenerator/thecouncil_guild/headhunters/headhunters_defenddestructibleentities.xml
HeadHunters_DefendEntitiesAndEscort,ContractGeneratorHandler_List,HeadHunters_DefendEntitiesAndEscort_Stanton,0,0,,,contracts,8d2c0e5b-4474-48a1-aa2e-70718de73309,HeadHunters_DefendEntitiesAndEscort_Stanton_VeryEasy_From,0,0,04eb75ba-a2df-4e53-9992-27b044538028,DefendEntitesAndEscort_1Phase_From,HeadHunters_DefendEntitesAndEscort_VE_Title,HeadHunters_DefendEntitesAndEscort_VE_Desc,headhunters_from,,,Contractor=headhunters_from | Description=HeadHunters_DefendEntitesAndEscort_VE_Desc | Title=HeadHunters_DefendEntitesAndEscort_VE_Title,89065b81-4948-41d8-b09e-91983d0ba447 | a47673ef-8511-490d-90ea-fd171d99b626 | 13abec13-80ce-4fda-917a-c2e2225b0268 | f00b6f01-7245-437d-9c41-da6a00e2df43 | bc928e7d-1e52-416f-86f3-2f4d19025743 | 2f9d3c2c-0083-44a8-9a3a-5e7b5edcd926 | 6804b0a9-b01d-4c9a-8063-67784bd0f021 | 5fd33d68-c698-4323-b923-eecf7ced11c0 | a70272a3-0470-4aa8-952f-d44c51f7fba0, |  |  |  |  |  |  |  | ,-1,1,5,5,20,10,0,20,27f773a1-7c17-4a1e-a91f-8fb3c53bae01,General,Easy_PvE_only_action_3,Routine_light_work_3,Minimal_danger_FPS_NOT_ship_action_3,Flight_mechanics_fly_dock_quantum_3,58c6b5a3-f998-47c5-baeb-4c7e38f26489,libs/foundry/records/contracts/contractgenerator/thecouncil_guild/headhunters/headhunters_defendentitiesandescort.xml
