Template Class,Objective Debug Name,Order Index,Resource GUID,Resource Class,Resource Name Key,Min SCU,Max SCU,Max Container Size,Order Summary,Record GUID,Record Path
HaulCargo_Multi3ToSingle_Supply_Carbon,Hauling,3,9dc16af8-bfb9-4119-9e54-6db11b0a7ed2,carbon,items_commodities_carbon,16,116,8,,057d1cb1-251b-4c58-878b-07e85079824a,libs/foundry/records/contracts/contracttemplates/haulcargo_multi3tosingle_supply_carbon.xml
HaulCargo_Multi3ToSingle_Supply_Potassium,Hauling,1,8dda1cf4-dc6c-4b31-93f2-8ca28ef6ec55,potassium,items_commodities_potassium,16,116,8,,f198f782-4959-47f4-8c92-a3739488a73c,libs/foundry/records/contracts/contracttemplates/haulcargo_multi3tosingle_supply_potassium.xml
HaulCargo_Multi3ToSingle_Supply_Potassium,Hauling,2,8dda1cf4-dc6c-4b31-93f2-8ca28ef6ec55,potassium,items_commodities_potassium,16,116,8,,f198f782-4959-47f4-8c92-a3739488a73c,libs/foundry/records/contracts/contracttemplates/haulcargo_multi3tosingle_supply_potassium.xml
HaulCargo_Multi3ToSingle_Supply_Potassium,Hauling,3,8dda1cf4-dc6c-4b31-93f2-8ca28ef6ec55,potassium,items_commodities_potassium,16,116,8,,f198f782-4959-47f4-8c92-a3739488a73c,libs/foundry/records/contracts/contracttemplates/haulcargo_multi3tosingle_supply_potassium.xml
HaulCargo_Multi3ToSingle_Supply_Waste,Hauling,1,b999ef65-35be-45bf-908a-5eac6e06ba12,waste,items_commodities_waste,16,116,8,,1fdf4e80-48c9-45db-b0b5-46115e381693,libs/foundry/records/contracts/contracttemplates/haulcargo_multi3tosingle_supply_waste.xml
HaulCargo_Multi3ToSingle_Supply_Waste,Hauling,2,b999ef65-35be-45bf-908a-5eac6e06ba12,waste,items_commodities_waste,16,116,8,,1fdf4e80-48c9-45db-b0b5-46115e381693,libs/foundry/records/contracts/contracttemplates/haulcargo_multi3tosingle_supply_waste.xml
HaulCargo_Multi3ToSingle_Supply_Waste,Hauling,3,b999ef65-35be-45bf-908a-5eac6e06ba12,waste,items_commodities_waste,16,116,8,,1fdf4e80-48c9-45db-b0b5-46115e381693,libs/foundry/records/contracts/contracttemplates/haulcargo_multi3tosingle_supply_waste.xml
HaulCargo_Multi3ToSingle_Supply,Hauling,1,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,16,116,8,,8125b177-38e0-4283-a9ff-f61d9d2b05ed,libs/foundry/records/contracts/contracttemplates/haulcargo_multi3tosingle_supply.xml
HaulCargo_Multi3ToSingle_Supply,Hauling,2,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,16,116,8,,8125b177-38e0-4283-a9ff-f61d9d2b05ed,libs/foundry/records/contracts/contracttemplates/haulcargo_multi3tosingle_supply.xml
HaulCargo_Multi3ToSingle_Supply,Hauling,3,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,16,116,8,,8125b177-38e0-4283-a9ff-f61d9d2b05ed,libs/foundry/records/contracts/contracttemplates/haulcargo_multi3tosingle_supply.xml
HaulCargo_Multi3ToSingle,Hauling,1,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,1,0,-1,,a4cf16de-1833-4b75-ba50-5ec2310cda4d,libs/foundry/records/contracts/contracttemplates/haulcargo_multi3tosingle.xml
HaulCargo_Multi3ToSingle,Hauling,2,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,1,0,-1,,a4cf16de-1833-4b75-ba50-5ec2310cda4d,libs/foundry/records/contracts/contracttemplates/haulcargo_multi3tosingle.xml
HaulCargo_Multi3ToSingle,Hauling,3,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,1,0,-1,,a4cf16de-1833-4b75-ba50-5ec2310cda4d,libs/foundry/records/contracts/contracttemplates/haulcargo_multi3tosingle.xml
HaulCargo_Multi4ToSingle_Bulk_Carbon,Hauling,1,9dc16af8-bfb9-4119-9e54-6db11b0a7ed2,carbon,items_commodities_carbon,100,150,32,,8fa52d00-6ecf-40e0-84e3-614d1809cd3c,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle_bulk_carbon.xml
HaulCargo_Multi4ToSingle_Bulk_Carbon,Hauling,2,9dc16af8-bfb9-4119-9e54-6db11b0a7ed2,carbon,items_commodities_carbon,100,150,32,,8fa52d00-6ecf-40e0-84e3-614d1809cd3c,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle_bulk_carbon.xml
HaulCargo_Multi4ToSingle_Bulk_Carbon,Hauling,3,9dc16af8-bfb9-4119-9e54-6db11b0a7ed2,carbon,items_commodities_carbon,100,150,32,,8fa52d00-6ecf-40e0-84e3-614d1809cd3c,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle_bulk_carbon.xml
HaulCargo_Multi4ToSingle_Bulk_Carbon,Hauling,4,9dc16af8-bfb9-4119-9e54-6db11b0a7ed2,carbon,items_commodities_carbon,100,150,32,,8fa52d00-6ecf-40e0-84e3-614d1809cd3c,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle_bulk_carbon.xml
HaulCargo_Multi4ToSingle_Bulk_Potassium,Hauling,1,8dda1cf4-dc6c-4b31-93f2-8ca28ef6ec55,potassium,items_commodities_potassium,100,150,32,,da4fe150-51c2-4f76-bc4b-f111291ebe0e,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle_bulk_potassium.xml
HaulCargo_Multi4ToSingle_Bulk_Potassium,Hauling,2,8dda1cf4-dc6c-4b31-93f2-8ca28ef6ec55,potassium,items_commodities_potassium,100,150,32,,da4fe150-51c2-4f76-bc4b-f111291ebe0e,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle_bulk_potassium.xml
HaulCargo_Multi4ToSingle_Bulk_Potassium,Hauling,3,8dda1cf4-dc6c-4b31-93f2-8ca28ef6ec55,potassium,items_commodities_potassium,100,150,32,,da4fe150-51c2-4f76-bc4b-f111291ebe0e,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle_bulk_potassium.xml
HaulCargo_Multi4ToSingle_Bulk_Potassium,Hauling,4,8dda1cf4-dc6c-4b31-93f2-8ca28ef6ec55,potassium,items_commodities_potassium,100,150,32,,da4fe150-51c2-4f76-bc4b-f111291ebe0e,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle_bulk_potassium.xml
HaulCargo_Multi4ToSingle_Bulk_Waste,Hauling,1,b999ef65-35be-45bf-908a-5eac6e06ba12,waste,items_commodities_waste,100,150,32,,5f2f7251-854d-46fb-83b8-20004db50fb8,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle_bulk_waste.xml
HaulCargo_Multi4ToSingle_Bulk_Waste,Hauling,2,b999ef65-35be-45bf-908a-5eac6e06ba12,waste,items_commodities_waste,100,150,32,,5f2f7251-854d-46fb-83b8-20004db50fb8,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle_bulk_waste.xml
HaulCargo_Multi4ToSingle_Bulk_Waste,Hauling,3,b999ef65-35be-45bf-908a-5eac6e06ba12,waste,items_commodities_waste,100,150,32,,5f2f7251-854d-46fb-83b8-20004db50fb8,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle_bulk_waste.xml
HaulCargo_Multi4ToSingle_Bulk_Waste,Hauling,4,b999ef65-35be-45bf-908a-5eac6e06ba12,waste,items_commodities_waste,100,150,32,,5f2f7251-854d-46fb-83b8-20004db50fb8,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle_bulk_waste.xml
HaulCargo_Multi4ToSingle_Bulk,Hauling,1,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,100,150,32,,f09ba85e-df4b-4d25-a0d9-19d108ba2824,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle_bulk.xml
HaulCargo_Multi4ToSingle_Bulk,Hauling,2,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,100,150,32,,f09ba85e-df4b-4d25-a0d9-19d108ba2824,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle_bulk.xml
HaulCargo_Multi4ToSingle_Bulk,Hauling,3,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,100,150,32,,f09ba85e-df4b-4d25-a0d9-19d108ba2824,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle_bulk.xml
HaulCargo_Multi4ToSingle_Bulk,Hauling,4,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,100,150,32,,f09ba85e-df4b-4d25-a0d9-19d108ba2824,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle_bulk.xml
HaulCargo_Multi4ToSingle_Small_Waste,Hauling,1,b999ef65-35be-45bf-908a-5eac6e06ba12,waste,items_commodities_waste,1,8,4,,b7f69553-b796-4a57-bf72-6e3a979320ff,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle_small_waste.xml
HaulCargo_Multi4ToSingle_Small_Waste,Hauling,2,b999ef65-35be-45bf-908a-5eac6e06ba12,waste,items_commodities_waste,1,8,4,,b7f69553-b796-4a57-bf72-6e3a979320ff,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle_small_waste.xml
HaulCargo_Multi4ToSingle_Small_Waste,Hauling,3,b999ef65-35be-45bf-908a-5eac6e06ba12,waste,items_commodities_waste,2,8,4,,b7f69553-b796-4a57-bf72-6e3a979320ff,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle_small_waste.xml
HaulCargo_Multi4ToSingle_Small_Waste,Hauling,4,b999ef65-35be-45bf-908a-5eac6e06ba12,waste,items_commodities_waste,2,8,4,,b7f69553-b796-4a57-bf72-6e3a979320ff,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle_small_waste.xml
HaulCargo_Multi4ToSingle_Small,Hauling,1,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,1,8,4,,f72fdded-4d7d-4296-8eca-9fca3b516507,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle_small.xml
HaulCargo_Multi4ToSingle_Small,Hauling,2,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,1,8,4,,f72fdded-4d7d-4296-8eca-9fca3b516507,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle_small.xml
HaulCargo_Multi4ToSingle_Small,Hauling,3,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,2,8,4,,f72fdded-4d7d-4296-8eca-9fca3b516507,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle_small.xml
HaulCargo_Multi4ToSingle_Small,Hauling,4,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,2,8,4,,f72fdded-4d7d-4296-8eca-9fca3b516507,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle_small.xml
HaulCargo_Multi4ToSingle_Supply_Carbon,Hauling,1,9dc16af8-bfb9-4119-9e54-6db11b0a7ed2,carbon,items_commodities_carbon,12,87,8,,44a2271f-35fe-497b-8db2-f4a89a37bd8f,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle_supply_carbon.xml
HaulCargo_Multi4ToSingle_Supply_Carbon,Hauling,2,9dc16af8-bfb9-4119-9e54-6db11b0a7ed2,carbon,items_commodities_carbon,12,87,8,,44a2271f-35fe-497b-8db2-f4a89a37bd8f,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle_supply_carbon.xml
HaulCargo_Multi4ToSingle_Supply_Carbon,Hauling,3,9dc16af8-bfb9-4119-9e54-6db11b0a7ed2,carbon,items_commodities_carbon,12,87,8,,44a2271f-35fe-497b-8db2-f4a89a37bd8f,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle_supply_carbon.xml
HaulCargo_Multi4ToSingle_Supply_Carbon,Hauling,4,9dc16af8-bfb9-4119-9e54-6db11b0a7ed2,carbon,items_commodities_carbon,12,87,8,,44a2271f-35fe-497b-8db2-f4a89a37bd8f,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle_supply_carbon.xml
HaulCargo_Multi4ToSingle_Supply_Potassium,Hauling,1,8dda1cf4-dc6c-4b31-93f2-8ca28ef6ec55,potassium,items_commodities_potassium,12,87,8,,499b602e-c494-48c6-b328-59c9b4e59d6f,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle_supply_potassium.xml
HaulCargo_Multi4ToSingle_Supply_Potassium,Hauling,2,8dda1cf4-dc6c-4b31-93f2-8ca28ef6ec55,potassium,items_commodities_potassium,12,87,8,,499b602e-c494-48c6-b328-59c9b4e59d6f,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle_supply_potassium.xml
HaulCargo_Multi4ToSingle_Supply_Potassium,Hauling,3,8dda1cf4-dc6c-4b31-93f2-8ca28ef6ec55,potassium,items_commodities_potassium,12,87,8,,499b602e-c494-48c6-b328-59c9b4e59d6f,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle_supply_potassium.xml
HaulCargo_Multi4ToSingle_Supply_Potassium,Hauling,4,8dda1cf4-dc6c-4b31-93f2-8ca28ef6ec55,potassium,items_commodities_potassium,12,87,8,,499b602e-c494-48c6-b328-59c9b4e59d6f,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle_supply_potassium.xml
HaulCargo_Multi4ToSingle_Supply_Waste,Hauling,1,b999ef65-35be-45bf-908a-5eac6e06ba12,waste,items_commodities_waste,12,87,8,,84d8e51f-70be-49c5-968d-95f19565e747,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle_supply_waste.xml
HaulCargo_Multi4ToSingle_Supply_Waste,Hauling,2,b999ef65-35be-45bf-908a-5eac6e06ba12,waste,items_commodities_waste,12,87,8,,84d8e51f-70be-49c5-968d-95f19565e747,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle_supply_waste.xml
HaulCargo_Multi4ToSingle_Supply_Waste,Hauling,3,b999ef65-35be-45bf-908a-5eac6e06ba12,waste,items_commodities_waste,12,87,8,,84d8e51f-70be-49c5-968d-95f19565e747,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle_supply_waste.xml
HaulCargo_Multi4ToSingle_Supply_Waste,Hauling,4,b999ef65-35be-45bf-908a-5eac6e06ba12,waste,items_commodities_waste,12,87,8,,84d8e51f-70be-49c5-968d-95f19565e747,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle_supply_waste.xml
HaulCargo_Multi4ToSingle_Supply,Hauling,1,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,12,87,8,,8c104798-9825-441f-81e0-e9a5c93ee467,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle_supply.xml
HaulCargo_Multi4ToSingle_Supply,Hauling,2,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,12,87,8,,8c104798-9825-441f-81e0-e9a5c93ee467,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle_supply.xml
HaulCargo_Multi4ToSingle_Supply,Hauling,3,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,12,87,8,,8c104798-9825-441f-81e0-e9a5c93ee467,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle_supply.xml
HaulCargo_Multi4ToSingle_Supply,Hauling,4,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,12,87,8,,8c104798-9825-441f-81e0-e9a5c93ee467,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle_supply.xml
HaulCargo_Multi4ToSingle,Hauling,1,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,1,0,-1,,b7a7d0b7-959a-48f6-8b1d-032b204cbc6e,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle.xml
HaulCargo_Multi4ToSingle,Hauling,2,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,1,0,-1,,b7a7d0b7-959a-48f6-8b1d-032b204cbc6e,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle.xml
HaulCargo_Multi4ToSingle,Hauling,3,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,1,0,-1,,b7a7d0b7-959a-48f6-8b1d-032b204cbc6e,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle.xml
HaulCargo_Multi4ToSingle,Hauling,4,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,1,0,-1,,b7a7d0b7-959a-48f6-8b1d-032b204cbc6e,libs/foundry/records/contracts/contracttemplates/haulcargo_multi4tosingle.xml
HaulCargo_SingleToMulti2_Bulk_Waste,Hauling,1,b999ef65-35be-45bf-908a-5eac6e06ba12,waste,items_commodities_waste,200,300,32,,b9ef1e1f-e01d-4146-91a3-c35fc70016fc,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_bulk_waste.xml
HaulCargo_SingleToMulti2_Bulk_Waste,Hauling,2,b999ef65-35be-45bf-908a-5eac6e06ba12,waste,items_commodities_waste,200,300,32,,b9ef1e1f-e01d-4146-91a3-c35fc70016fc,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_bulk_waste.xml
HaulCargo_SingleToMulti2_Bulk,Hauling,1,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,200,300,32,,6af559d5-fb4d-4bcb-a12e-4a813d65c2cd,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_bulk.xml
HaulCargo_SingleToMulti2_Bulk,Hauling,2,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,200,300,32,,6af559d5-fb4d-4bcb-a12e-4a813d65c2cd,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_bulk.xml
HaulCargo_SingleToMulti2_Small_AgriculturalSupplies,Hauling,1,9c09556c-a9c7-4af8-893d-7a3cd6152746,agriculturalSupplies,items_commodities_agriculturalSupplies,4,16,4,,5f3ec30a-5e89-4b51-8793-30ff89960f1d,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_small_agriculturalsupplies.xml
HaulCargo_SingleToMulti2_Small_AgriculturalSupplies,Hauling,2,9c09556c-a9c7-4af8-893d-7a3cd6152746,agriculturalSupplies,items_commodities_agriculturalSupplies,4,16,4,,5f3ec30a-5e89-4b51-8793-30ff89960f1d,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_small_agriculturalsupplies.xml
HaulCargo_SingleToMulti2_Small_Carbon,Hauling,1,9dc16af8-bfb9-4119-9e54-6db11b0a7ed2,carbon,items_commodities_carbon,4,16,4,,95f635a8-ae65-4ea6-a3ef-b571dd3e59f0,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_small_carbon.xml
HaulCargo_SingleToMulti2_Small_Carbon,Hauling,2,9dc16af8-bfb9-4119-9e54-6db11b0a7ed2,carbon,items_commodities_carbon,4,16,4,,95f635a8-ae65-4ea6-a3ef-b571dd3e59f0,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_small_carbon.xml
HaulCargo_SingleToMulti2_Small_Copper,Hauling,1,a789f57a-e12b-4bcd-8132-e0c03d84fc89,copper,items_commodities_copper,4,16,4,,76592f77-9723-4d3c-87d0-a152a701d732,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_small_copper.xml
HaulCargo_SingleToMulti2_Small_Copper,Hauling,2,a789f57a-e12b-4bcd-8132-e0c03d84fc89,copper,items_commodities_copper,4,16,4,,76592f77-9723-4d3c-87d0-a152a701d732,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_small_copper.xml
HaulCargo_SingleToMulti2_Small_Hydrogen,Hauling,1,530da47b-c6bb-4d95-a1ee-23a1e4e27b45,hydrogen,items_commodities_hydrogen,4,16,4,,76eea570-8716-4093-83ee-8641d8d2288b,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_small_hydrogen.xml
HaulCargo_SingleToMulti2_Small_Hydrogen,Hauling,2,530da47b-c6bb-4d95-a1ee-23a1e4e27b45,hydrogen,items_commodities_hydrogen,4,16,4,,76eea570-8716-4093-83ee-8641d8d2288b,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_small_hydrogen.xml
HaulCargo_SingleToMulti2_Small_ProcessedFood,Hauling,1,accacd33-3a1a-4ec7-8b4a-14b9f028047c,processedFood,items_commodities_processedFood,4,16,4,,edb12abb-4527-4b56-960e-e67818cfe59d,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_small_processedfood.xml
HaulCargo_SingleToMulti2_Small_ProcessedFood,Hauling,2,accacd33-3a1a-4ec7-8b4a-14b9f028047c,processedFood,items_commodities_processedFood,4,16,4,,edb12abb-4527-4b56-960e-e67818cfe59d,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_small_processedfood.xml
HaulCargo_SingleToMulti2_Small_Quartz,Hauling,1,35121003-f1af-481a-b16f-7f48d8af0efb,quartz,items_commodities_quartz,4,16,4,,bd6b1354-38c2-42f4-9c03-ef2674eb8953,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_small_quartz.xml
HaulCargo_SingleToMulti2_Small_Quartz,Hauling,2,35121003-f1af-481a-b16f-7f48d8af0efb,quartz,items_commodities_quartz,4,16,4,,bd6b1354-38c2-42f4-9c03-ef2674eb8953,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_small_quartz.xml
HaulCargo_SingleToMulti2_Small,Hauling,1,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,4,16,4,,fe047f2b-6e47-448b-8e54-0ffb4e879ef4,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_small.xml
HaulCargo_SingleToMulti2_Small,Hauling,2,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,4,16,4,,fe047f2b-6e47-448b-8e54-0ffb4e879ef4,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_small.xml
HaulCargo_SingleToMulti2_Supply_Carbon,Hauling,1,9dc16af8-bfb9-4119-9e54-6db11b0a7ed2,carbon,items_commodities_carbon,25,175,8,,d63b31db-9119-41d3-a2a6-5821953503ad,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_supply_carbon.xml
HaulCargo_SingleToMulti2_Supply_Carbon,Hauling,2,9dc16af8-bfb9-4119-9e54-6db11b0a7ed2,carbon,items_commodities_carbon,25,175,8,,d63b31db-9119-41d3-a2a6-5821953503ad,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_supply_carbon.xml
HaulCargo_SingleToMulti2_Supply_Potassium,Hauling,1,8dda1cf4-dc6c-4b31-93f2-8ca28ef6ec55,potassium,items_commodities_potassium,25,175,8,,6d04c6e1-0c58-45ac-a094-4450d0ec6700,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_supply_potassium.xml
HaulCargo_SingleToMulti2_Supply_Potassium,Hauling,2,8dda1cf4-dc6c-4b31-93f2-8ca28ef6ec55,potassium,items_commodities_potassium,25,175,8,,6d04c6e1-0c58-45ac-a094-4450d0ec6700,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_supply_potassium.xml
HaulCargo_SingleToMulti2_Supply_Waste,Hauling,1,b999ef65-35be-45bf-908a-5eac6e06ba12,waste,items_commodities_waste,25,175,8,,d23553bc-01c3-4019-9bcc-b8ea4af5fd67,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_supply_waste.xml
HaulCargo_SingleToMulti2_Supply_Waste,Hauling,2,b999ef65-35be-45bf-908a-5eac6e06ba12,waste,items_commodities_waste,25,175,8,,d23553bc-01c3-4019-9bcc-b8ea4af5fd67,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_supply_waste.xml
HaulCargo_SingleToMulti2_Supply,Hauling,1,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,25,175,8,,a3fc58b1-a5b5-4bc6-9595-36e59a2d34ec,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_supply.xml
HaulCargo_SingleToMulti2_Supply,Hauling,2,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,25,175,8,,a3fc58b1-a5b5-4bc6-9595-36e59a2d34ec,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2_supply.xml
HaulCargo_SingleToMulti2,Hauling,1,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,1,0,-1,,11ccc24b-00ca-41fc-b051-af375602d819,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2.xml
HaulCargo_SingleToMulti2,Hauling,2,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,1,0,-1,,11ccc24b-00ca-41fc-b051-af375602d819,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti2.xml
HaulCargo_SingleToMulti3_Bulk_Waste,Hauling,1,b999ef65-35be-45bf-908a-5eac6e06ba12,waste,items_commodities_waste,132,200,32,,dfca72ae-147f-45a0-8c54-82eb86bef675,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_bulk_waste.xml
HaulCargo_SingleToMulti3_Bulk_Waste,Hauling,2,b999ef65-35be-45bf-908a-5eac6e06ba12,waste,items_commodities_waste,132,200,32,,dfca72ae-147f-45a0-8c54-82eb86bef675,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_bulk_waste.xml
HaulCargo_SingleToMulti3_Bulk_Waste,Hauling,3,b999ef65-35be-45bf-908a-5eac6e06ba12,waste,items_commodities_waste,132,200,32,,dfca72ae-147f-45a0-8c54-82eb86bef675,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_bulk_waste.xml
HaulCargo_SingleToMulti3_Bulk,Hauling,1,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,132,200,32,,bfe3be58-f03c-4b02-8552-82f046ce6b0f,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_bulk.xml
HaulCargo_SingleToMulti3_Bulk,Hauling,2,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,132,200,32,,bfe3be58-f03c-4b02-8552-82f046ce6b0f,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_bulk.xml
HaulCargo_SingleToMulti3_Bulk,Hauling,3,f386a33c-ac9a-400a-a7b8-fe1fc7c8d270,iron,items_commodities_iron,132,200,32,,bfe3be58-f03c-4b02-8552-82f046ce6b0f,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_bulk.xml
HaulCargo_SingleToMulti3_Medium_Mixed_AgriSuppsHydroFuelPressIceConstrMats,Hauling,1,9c09556c-a9c7-4af8-893d-7a3cd6152746,agriculturalSupplies,items_commodities_agriculturalSupplies,12,12,4,,b3c8fab5-9f00-4bf0-bbef-c9c5e4b1205c,libs/foundry/records/contracts/contracttemplates/haulcargo_singletomulti3_medium_mixed_agrisuppshydrofuelpressiceconstrmats.xml
