id,debugName,isLegacy,category,missionType,illegal,onceOnly,canBeShared,hideInMobiGlas,availableInPrison,titleLocKey,descriptionLocKey,title,description,factionGuid,factionName,rewardUEC,rewardIsDynamic,buyIn,timeToComplete,maxPlayersPerInstance,personalCooldownTime,minStandingName,minStandingNameKey,minStandingScope,maxStandingName,maxStandingNameKey,systems,blueprintRewardsCount,blueprintPoolNames,blueprintPoolGuids,blueprintChances,shipEncountersCount,haulingOrdersCount,locationCount,destinationCount
4ec364ec-883c-431f-82d6-52dc70d199cd,HH_Pyro_RegionB_VH_Shadowfall_Sabotage,false,career,Mercenary,true,false,true,false,false,headhunters_sabotage_servers_VH_XT_title_001,headhunters_sabotage_servers_VH_XT_desc_001,Purge XenoThreat Servers,"I'm so mad right now I can barely see straight. A Headhunter who I thought I could trust just went over to the XenoThreat. Yeah, aliens killed your family. Shit sucks, but you don't turn your back on your people. \n\nTo add insult to injury, the bastard gave XenoThreat a bunch of our intel. I have some other folks tracking the traitor down, but I need you to take care of wiping out the stolen data for me. It's being kept on servers at [LOCATION].\n\n-Stows out",09efeef4-c646-408d-a979-3ae56a3b1beb,Headhunters,233500,,,35,1,1,Elite Contractor,RepScope_Contractor_Rank6,Affinity,,,Pyro,0,,,,0,0,22,0
9965e497-4a57-4df9-879f-9e60165e0f2f,Vaughn_Nyx_MissingPersonSpace_VeryEasy,false,story,Investigation,true,false,true,false,false,vaughn_searchbody_space_VE_Title_001,vaughn_searchbody_space_VE_Desc_001,Putting a Mind at Ease,"Despite having given the client my word that their target has been dealt with, they are disposed to bouts of paranoia, so they require additional digital evidence of their demise.\n\nI’ll need you to head to <EM4>[LOCATION]</EM4> and give the corpse a thorough once over. Whilst I’m confident <EM4>[TARGET]</EM4> is taken care of, verification via your mobiGlas will hopefully bring some peace of mind to my client.\n\nI can’t imagine you coming across any significant trouble, but in this line of work, some trouble is always to be expected.\n\nSincerely,\n\nVaughn",a161c267-0253-48e5-be7a-dfa16c6cbebe,Vaughn,21750,,,8,1,1,Neutral,mobiGlas_Reputation_Stance_Neutral,FactionReputation,Elite Contractor,RepScope_Contractor_Rank6,Nyx,0,,,,0,0,6,0
9e6a7621-9797-4155-8a08-056683d4ae34,Vaughn_Stanton_MissingPersonSpace_VeryEasy,false,story,Investigation,true,false,true,false,false,vaughn_searchbody_space_VE_Title_001,vaughn_searchbody_space_VE_Desc_001,Putting a Mind at Ease,"Despite having given the client my word that their target has been dealt with, they are disposed to bouts of paranoia, so they require additional digital evidence of their demise.\n\nI’ll need you to head to <EM4>[LOCATION]</EM4> and give the corpse a thorough once over. Whilst I’m confident <EM4>[TARGET]</EM4> is taken care of, verification via your mobiGlas will hopefully bring some peace of mind to my client.\n\nI can’t imagine you coming across any significant trouble, but in this line of work, some trouble is always to be expected.\n\nSincerely,\n\nVaughn",a161c267-0253-48e5-be7a-dfa16c6cbebe,Vaughn,19000,,,7,1,1,Neutral,mobiGlas_Reputation_Stance_Neutral,FactionReputation,Elite Contractor,RepScope_Contractor_Rank6,Stanton,0,,,,0,0,11,0
b420cb29-8e79-4965-ba20-78047e8fd265,RCD_Exclusive,false,story,Ship Mining,false,false,true,false,false,shubin_rockcracker_solo_title_01,shubin_rockcracker_solo_desc_01,QV Breaker Station Mining Rights (Exclusive),"CONTRACT: Mining Rights Transfer\nLOCATION: Nyx\n\nDETAILS:\nShubin Interstellar prospectors have recently discovered the location of an abandoned QV Planetary Service Breaker Station near the Keeger belt. These stations were originally used by the defunct company to harvest valuable resources from inside asteroids but knowledge of their exact locations has been lost over the years. \n\nWhile this particular station is offline, our scout team believes that it could be made functional again with the necessary repairs. Additionally, if it was brought back online, there's already a resource-heavy asteroid in place ready to be cracked by the station's mining laser. \n\nUnfortunately, with all the various challenges that come with operating in Nyx, Shubin doesn't currently have the available bandwidth to handle the aforementioned repairs ourselves. This however has created an opportunity for an interested independent mining operation such as yourself. \n\n<EM4>TERMS*: </EM4>\nWe are making available the <EM4>exclusive mining rights</EM4> to this QV Breaker Station. Upon purchase, we will provide the coordinates of the station to only you and your crew. Your team will then be free to head there with a <EM4>mining vessel</EM4>, restore the <EM4>station's mining laser</EM4> to an operational status, crack the asteroid, and <EM4>harvest the resources</EM4> inside. \n\nPlease note that while we guarantee that these coordinates will be exclusive to you, we cannot assure that other interested parties, such as outlaws, may not discover the station's location on their own. Caution is advised. \n\n*By accepting this contract you are assuming any and all risks associated with the work outlined herein and in no way can Shubin Interstellar be held accountable for any damages accrued during the duration of the contract.",e4527dd7-f0eb-4342-afe8-5ded1fe428df,Shubin Interstellar,,,850000,10,1,1,Contractor,RepScope_Contractor_Rank2,,,,,1,BP_MISSIONREWARD_RDC_Exclusive,1e31d7e8-3033-4c98-a477-c474810d48c1,1,0,0,1,0
8f89a2d4-8994-462a-a711-7eca01a3edeb,RCD_Contested,false,career,Ship Mining,false,false,true,false,false,shubin_rockcracker_pvp_title_01,shubin_rockcracker_pvp_desc_01,QV Breaker Station Mining Rights (Shared),"CONTRACT: Mining Rights Transfer\nLOCATION: Nyx\n\nDETAILS: \nShubin Interstellar prospectors have recently discovered the location of an abandoned QV Planetary Service Breaker Station near the Keeger belt. These stations were originally used by the defunct company to harvest valuable resources from inside asteroids but knowledge of their exact locations has been lost over the years. \n\nWhile this particular station is offline, our scout team believes that it could be made functional again with the necessary repairs. Additionally, if it was brought back online, there's already a resource-heavy asteroid in place ready to be cracked by the station's mining laser. \n\nUnfortunately, with all the various challenges that come with operating in Nyx, Shubin doesn't currently have the available bandwidth to handle the aforementioned repairs ourselves. This however has created an opportunity for an interested independent mining operation such as yourself. \n\n<EM4>TERMS*:</EM4>\nWe are making available the <EM4>shared mining rights</EM4> to this QV Breaker Station. Upon purchase, we will provide the coordinates of the station to you and your crew. (Remember, any other interested parties who purchase the mining rights will get access to the station as well.) Your crew will then be free to head there with a <EM4>mining vessel</EM4>, restore the <EM4>station's mining laser</EM4> to an operational status, crack the asteroid, and <EM4>harvest the resources</EM4> inside. \n\nPlease note that since this is a shared contract we are able to offer these mining rights at a reduced prices, but the resources in the asteroid will be available on a <EM4>first come, first serve</EM4> basis with any other mining crews at the site. Also, there is also a chance that other interested parties, such as outlaws, may discover the station's location on their own. Caution is advised. \n\n*By accepting this contract you are assuming any and all risks associated with the work outlined herein and in no way can Shubin Interstellar be held accountable for any damages accrued during the duration of the contract.",e4527dd7-f0eb-4342-afe8-5ded1fe428df,Shubin Interstellar,,,175000,10,1,1,Jr. Contractor,RepScope_Contractor_Rank1,,,,Nyx,1,BP_MISSIONREWARD_RDC_Exclusive,1e31d7e8-3033-4c98-a477-c474810d48c1,1,0,0,6,0
73090b67-7bcf-4485-a6e3-a5341724f50d,HeadHunters_DefendShip_Nyx_VeryHard,false,career,Mercenary,true,false,true,false,false,headhunters_defendship_multi_VHRT_PA_title_001,headhunters_defendship_multi_VHRT_PA_desc_001,Rally to Help Clips Convoy,"One of our Clips is in a tight spot. Just got a comm from ‘em saying their convoy is being swarmed by the People’s Alliance and they need help on the double. Well, they said it in a more colorful way than that. All I’ll say is that I don’t want to hear what they’ll say to me if they don’t survive and are forced to regen. \n\nSituation must be serious if this Clip is freaking out. Really need you to get to <EM4>[LOCATION]</EM4> immediately, and ensure that they make it out alive.\n\nStows out.",09efeef4-c646-408d-a979-3ae56a3b1beb,Headhunters,150500,,,25,1,45,Veteran Contractor,RepScope_Contractor_Rank4,FactionReputation,Elite Contractor,RepScope_Contractor_Rank6,Nyx,0,,,,0,0,6,0
fec4c8e6-df2f-4775-b8c3-c0e3fb7c35e7,TheCollector_Vehicle_Small_ARGO_Raft,false,story,Wikelo - Vehicles,false,false,false,false,false,TheCollector_Ships_ARGO_Raft_Title,TheCollector_Ships_ARGO_Raft_Desc,Ready for RAFT?,RAFT is very useful. Wikelo take it and make it very very useful. Do work and make you happy. You want? Bring items to Wikelo for trade.,5f442fdd-15cc-4f62-bd10-fce2023f4d0c,Wikelo Emporium,,,,0,1,0,,,,,,Stanton,0,,,,0,5,4,4
0fed970e-9222-490a-b1d8-993c9d896b58,CFP_Pyro_XSOutpost_HHEliminateAll,false,career,Mercenary,false,false,true,false,false,cfp_eliminateall_hh_E_title_001,cfp_eliminateall_hh_E_desc_001,Reclaim Headhunter Outpost,"Citizens for Prosperity is looking for security personnel to take a former CFP outpost that's currently serving as a hideout for Headhunters to launch attacks throughout the system. \n\nLocated near [LOCATION], reclaiming this outpost will allow CFP to provide greater support to local efforts to build stability.\n\nLima Endicott\nLead Dispatcher\nCitizens for Prosperity",5a6914c9-3d56-47e0-9fe2-b264ee17b992,Citizens For Prosperity,56500,,,17,1,45,Jr. Contractor,RepScope_Contractor_Rank1,FactionReputation,Elite Contractor,RepScope_Contractor_Rank6,Pyro,1,BP_MISSIONREWARD_CFP_Outpost_RegionAB,633d4069-c160-43d2-892d-2d8222261c20,1,0,0,31,0
4cd24c49-870e-48af-9a37-3f55dad7316a,CFP_Pyro_RegionC_XSOutpost_XTEliminateAll,false,career,Mercenary,false,false,true,false,false,cfp_eliminateall_XT_E_title_001,cfp_eliminateall_XT_E_desc_001,Reclaim XenoThreat Outpost,"Despite our efforts to promote non-violence, local outlaw groups continue to attack our organization. XenoThreat recently assaulted [LOCATION] and chased out our volunteers that had been working there.\n\nWe're looking to enlist combat personnel to retake the outpost. Ideally we could work something out to encourage them to move on, but XenoThreat quickly resorts to violence to solve all their issues so there will undoubtedly be a fight.\n\nLima Endicott\nLead Dispatcher\nCitizens for Prosperity",5a6914c9-3d56-47e0-9fe2-b264ee17b992,Citizens For Prosperity,86000,,,22,1,45,Contractor,RepScope_Contractor_Rank2,FactionReputation,Elite Contractor,RepScope_Contractor_Rank6,Pyro,1,BP_MISSIONREWARD_CFP_Outpost_RegionC,a2da9707-9859-4da0-9f4b-90e5afe45833,1,0,0,31,0
cdbd2484-129b-4aef-a22c-42c52ae02cdc,CFP_Pyro_RegionB_VH_ChainElimAll_3Cluster_ElimSpec_HHAttack,false,career,Mercenary,false,false,true,false,false,cfp_ChainElimAll_3C_ElimSpec_HHAttack_VH_title_001,cfp_ChainElimAll_3C_ElimSpec_HHAttack_VH_desc_001,Reclaiming Clusters from Headhunters,"Citizens for Prosperity's board just authorized funds to hire security personnel to retake several clusters near [LOCATION] that have since fallen into the hands of the Headhunters. While we tried to just accept the loss, it's become apparent that they are crucial to our ongoing operations in the system.\n\nYou'll need to clear out each of the locations that will be provided but more importantly, you'll also need to take out [TARGET], who's in charge of the hostiles on site.\n\nThese Headhunters are heavily embedded and have a history of violence, so you should prepare accordingly. \n\nLima Endicott\nLead Dispatcher\nCitizens for Prosperity",5a6914c9-3d56-47e0-9fe2-b264ee17b992,Citizens For Prosperity,117250,,,30,1,45,Veteran Contractor,RepScope_Contractor_Rank4,FactionReputation,Elite Contractor,RepScope_Contractor_Rank6,Pyro,1,BP_MISSIONREWARD_CFP_ChainElim_3,6a166ec8-afd6-4e50-82aa-8b7533f82b41,1,0,0,21,0
229c9217-0b98-406b-bb78-91a95cafb678,CFP_Pyro_RegionB_H_ChainElimAll_2Cluster_ElimSpec_XTAttack,false,career,Mercenary,false,false,true,false,false,cfp_ChainElimAll_2C_ElimSpec_XTAttack_H_title_001,cfp_ChainElimAll_2C_ElimSpec_XTAttack_H_desc_001,Reclaiming Outposts from XenoThreat,"Looking for any available security personnel to reclaim several clusters previously lost to XenoThreat aggressors. Located near [LOCATION], they had been seized in brutal attacks led by [TARGET], a notorious XenoThreat lieutenant.\n\nWe're looking to take these clusters back so we can reestablish operations and continue our good work. You'll need to clear all the hostiles still on-site as well as [TARGET].\n\nJust a reminder, that XenoThreat are highly trained and quick to fight, so prepare accordingly.\n\nLima Endicott\nLead Dispatcher\nCitizens for Prosperity",5a6914c9-3d56-47e0-9fe2-b264ee17b992,Citizens For Prosperity,129500,,,30,1,45,Head Contractor,RepScope_Contractor_Rank5,FactionReputation,Elite Contractor,RepScope_Contractor_Rank6,Pyro,1,BP_MISSIONREWARD_CFP_ChainElim_1and2,bd54c374-923e-4095-96c1-3a76e857c35a,1,0,0,21,0
d071209e-85e2-4946-99e4-8c1d9714dd06,BountyHuntersGuild_ShipWaveAttack_DrawOutBoss_Nyx_Super,false,career,Bounty Hunter,false,false,true,false,false,BHG_ShipWaveAttack_DrawOutBoss_S_Title_001,BHG_ShipWaveAttack_DrawOutBoss_S_Desc_001,Reclusive Bounty: [TARGET] | Extreme Risk,"--------------------------------------------------------\n-------------- BOUNTY CONTRACT ---------------\n--------------------------------------------------------\n\nBOUNTY HUNTERS GUILD\nPROCESSING & DISTRIBUTION\n\nThe Bounty Hunters Guild has authorized an official bounty.\n\nNAME: [TARGET] \nRISK ASSESSMENT: Extreme\nLAST KNOWN LOCATION:  [LOCATION]\nKNOWN AFFILIATIONS: Unknown\nNOTES: This particular target has proven very difficult to capture. They tend to remain hidden unless there is a big enough threat to demand their attention. That's why you and your most trusted support fleet will need to take out enough of their underlings to force them to confront you. Just stay put, take out any hostiles that show up, and the target will eventually arrive in their capital ship.\n\nBOUNTY HUNTERS GUILD\nIn Pursuit of Justice\n\nThe Bounty Hunters Guild is a security service sanctioned by the Mercenary Guild and authorized to operate in both the UEE and beyond in accordance with Xenotrade Authority Acts.",6fe6526a-4ae0-44ec-a5b7-4a1a7f8bdc97,Bounty Hunters Guild,401250,,,51,1,1,Probationary Guild Member,RepStanding_Bounty_Probation_Name,BountyHunter_BountyHuntersGuild,Guild Steward,RepStanding_Bounty_LegendaryBountyHunter_Name,Nyx|Pyro,0,,,,0,0,96,0
4a67dadb-87bd-458a-91d6-b31d415c3573,BountyHuntersGuild_ShipWaveAttack_DrawOutBoss_Stanton_Super,false,career,Bounty Hunter,false,false,true,false,false,BHG_ShipWaveAttack_DrawOutBoss_S_Title_001,BHG_ShipWaveAttack_DrawOutBoss_S_Desc_001,Reclusive Bounty: [TARGET] | Extreme Risk,"--------------------------------------------------------\n-------------- BOUNTY CONTRACT ---------------\n--------------------------------------------------------\n\nBOUNTY HUNTERS GUILD\nPROCESSING & DISTRIBUTION\n\nThe Bounty Hunters Guild has authorized an official bounty.\n\nNAME: [TARGET] \nRISK ASSESSMENT: Extreme\nLAST KNOWN LOCATION:  [LOCATION]\nKNOWN AFFILIATIONS: Unknown\nNOTES: This particular target has proven very difficult to capture. They tend to remain hidden unless there is a big enough threat to demand their attention. That's why you and your most trusted support fleet will need to take out enough of their underlings to force them to confront you. Just stay put, take out any hostiles that show up, and the target will eventually arrive in their capital ship.\n\nBOUNTY HUNTERS GUILD\nIn Pursuit of Justice\n\nThe Bounty Hunters Guild is a security service sanctioned by the Mercenary Guild and authorized to operate in both the UEE and beyond in accordance with Xenotrade Authority Acts.",6fe6526a-4ae0-44ec-a5b7-4a1a7f8bdc97,Bounty Hunters Guild,393500,,,50,1,1,Probationary Guild Member,RepStanding_Bounty_Probation_Name,BountyHunter_BountyHuntersGuild,Guild Steward,RepStanding_Bounty_LegendaryBountyHunter_Name,Stanton,0,,,,0,0,36,0
82a1bc30-5763-48c1-9f8a-4f878c83db90,BountyHuntersGuild_ShipWaveAttack_DrawOutBoss_Nyx_Hard,false,career,Bounty Hunter,false,false,true,false,false,BHG_ShipWaveAttack_DrawOutBoss_H_Title_001,BHG_ShipWaveAttack_DrawOutBoss_H_Desc_001,Reclusive Bounty: [TARGET] | High Risk,"--------------------------------------------------------\n-------------- BOUNTY CONTRACT ---------------\n--------------------------------------------------------\n\nBOUNTY HUNTERS GUILD\nPROCESSING & DISTRIBUTION\n\nThe Bounty Hunters Guild has authorized an official bounty.\n\nNAME: [TARGET] \nRISK ASSESSMENT: High\nLAST KNOWN LOCATION:  [LOCATION]\nKNOWN AFFILIATIONS: Unknown\nNOTES: This particular target has proven very difficult to capture. They tend to remain hidden unless there is a big enough threat to demand their attention. That's why you and your support crew will need to take out enough of their underlings to catch their ire. Just stay put, take out any hostiles that show up, and the target should eventually show themselves.\n\nBOUNTY HUNTERS GUILD\nIn Pursuit of Justice\n\nThe Bounty Hunters Guild is a security service sanctioned by the Mercenary Guild and authorized to operate in both the UEE and beyond in accordance with Xenotrade Authority Acts.",6fe6526a-4ae0-44ec-a5b7-4a1a7f8bdc97,Bounty Hunters Guild,192250,,,33,1,1,Probationary Guild Member,RepStanding_Bounty_Probation_Name,BountyHunter_BountyHuntersGuild,Guild Steward,RepStanding_Bounty_LegendaryBountyHunter_Name,Nyx|Pyro|Stanton,0,,,,0,0,132,0
407c3214-9c4c-4d9c-9463-401ce64fa94a,BountyHuntersGuild_ShipWaveAttack_DrawOutBoss_Nyx_VeryHard,false,career,Bounty Hunter,false,false,true,false,false,BHG_ShipWaveAttack_DrawOutBoss_VH_Title_001,BHG_ShipWaveAttack_DrawOutBoss_VH_Desc_001,Reclusive Bounty: [TARGET] | Very-High Risk,"--------------------------------------------------------\n-------------- BOUNTY CONTRACT ---------------\n--------------------------------------------------------\n\nBOUNTY HUNTERS GUILD\nPROCESSING & DISTRIBUTION\n\nThe Bounty Hunters Guild has authorized an official bounty.\n\nNAME: [TARGET] \nRISK ASSESSMENT: Very High\nLAST KNOWN LOCATION:  [LOCATION]\nKNOWN AFFILIATIONS: Unknown\nNOTES: This particular target has proven very difficult to capture. They are seldom seen unless they are required to deal with a large enough threat personally. That's why you and your support crew will need to take out enough of their underlings to ensure they come to engage you. Just stay put, take out any hostiles that show up, and the target should eventually show themselves.\n\nBOUNTY HUNTERS GUILD\nIn Pursuit of Justice\n\nThe Bounty Hunters Guild is a security service sanctioned by the Mercenary Guild and authorized to operate in both the UEE and beyond in accordance with Xenotrade Authority Acts.",6fe6526a-4ae0-44ec-a5b7-4a1a7f8bdc97,Bounty Hunters Guild,280250,,,42,1,1,Probationary Guild Member,RepStanding_Bounty_Probation_Name,BountyHunter_BountyHuntersGuild,Guild Steward,RepStanding_Bounty_LegendaryBountyHunter_Name,Nyx|Pyro|Stanton,0,,,,0,0,132,0
706aedbf-efdb-44f6-b075-f5d0d775ce37,IDS_ResourceGathering_CryoP,false,story,Collection,false,false,false,false,false,InterSec_ResourceGathering_Cryopods_Title,InterSec_ResourceGathering_Cryopods_Desc,Recover Vanduul Corpses,"MISSION SPECS\n\nArea of Operation: Nyx System\nHostile Forces: Outlaws present and armed\nEquipment Specs: <EM4>Cargo Capable Ship</EM4>, Personal Arms, <EM4>Heavy-Duty Tractor Beam</EM4>\nBriefing: \nOur latest intel shows that the Shattered Blade have replenished their stock of Vanduul corpses and will shortly be transferring them from the old <EM4>QV Logistics station</EM4>they're operating from to an interested buyer. The UEE can't have another incident like what happened with ASD so they're eager for us to <EM4>recover the cryopods</EM4> and deliver them to <EM4>the freight elevator at [DESTINATION]</EM4>.\n\nWhile the Shattered Blade members present at the site might offer resistance, they are not the focus of you mission. Deal with them as needed and get the cryopods. \n\nRespectfully,\n\nDeacon Tobin\nOperations Manager\nInterSec Defense Solutions\n\nThis communication consists of confidential information solely intended for the recipient. Please disregard if received in error and notify sender. All operations are conducted at the contractor’s own personal risk and must adhere to UEE and system law where applicable.",a9ab3e4f-30a3-4816-a1dd-4df51fd6678c,InterSec Defense Solutions,125000,,,20,1,1,,,,,,Nyx,1,BP_MISSIONREWARD_InterSec_ResourceGathering,36e8ac4d-8962-4b03-89e7-cd7a06fc4adc,1,0,1,6,2
0a3c40b0-f0e7-473f-bf75-fc7f4f0b5ffc,IDS_ResourceGathering_Tech,false,story,Collection,false,false,false,false,false,InterSec_ResourceGathering_Tech_Title,InterSec_ResourceGathering_Tech_Desc,Recover Vanduul Tech,"MISSION SPECS\n\nArea of Operation: Nyx System\nHostile Forces: Outlaws present and armed\nEquipment Specs: Combat-rated Ship, Personal Arms\nBriefing: \nTo prevent the Shattered Blade from flooding the black market with xeno-contraband, the UEE has charged InterSec with <EM4>recovering a stash of Vanduul Plating and Metal.</EM4> from the old <EM4>QV Logistics station</EM4> the gang has been occupying. Once you have the materials in your posession, deliver them to the freight elevator at <EM4>[DESTINATION]</EM4>.\n\nFollowing from your previous experience, it would not be surprising if the Shattered Blade offer resistance, but ensure that your focus is on recovering the materials.\n\nRespectfully,\n\nDeacon Tobin\nOperations Manager\nInterSec Defense Solutions\n\nThis communication consists of confidential information solely intended for the recipient. Please disregard if received in error and notify sender. All operations are conducted at the contractor’s own personal risk and must adhere to UEE and system law where applicable.",a9ab3e4f-30a3-4816-a1dd-4df51fd6678c,InterSec Defense Solutions,599500,,,96,1,1,,,,,,Nyx,1,BP_MISSIONREWARD_InterSec_ResourceGathering,36e8ac4d-8962-4b03-89e7-cd7a06fc4adc,1,0,2,6,2
6fc1b754-5f7e-4da6-8499-81e1b0dee659,Covalex_Nyx_Super_RecoverCargo,false,career,Mercenary,false,false,true,false,false,Covalex_RecoverCargo_Super_Title,Covalex_RecoverCargo_Super_Description,Recover VIP Covalex Shipment,"Hey,\n\nOnly looking for contractors who are the best of the best for this one. One of our most valued clients is expecting an incredibly important shipment which is now seriously overdue.\n\nHere at Covalex, we pride ourselves on treating all of our clients equally, offering outstanding levels of service regardless of what we're delivering. That being said, if we lose this contract someone's gonna be in hot water and I really can't afford for that person to be me.\n\nThe tracker is reporting that the last contractor's ship is over at <EM4>[LOCATION]</EM4>. Don't take any chances with this one, you'll need a ship that can hold <EM4>[MAX_SCU] cargo containers</EM4> and a <EM4>heavy-duty tractor beam</EM4> to collect it all.\n\nDeliver the shipment to the freight elevator at <EM4>[DESTINATION]</EM4> and we can put this whole mess behind us. And you'll make a sizeable heap of credits in the process. Not bad, right?\n\nThanks in advance for ensuring prompt service,\n\nElla Tieno \nJr. Logistics Coordinator \nCovalex Shipping   \n'Anything you need, anywhere you need it.' \n\nCovalex Shipping is a limited liability corporation. To encourage timely deliveries and prevent fraud on cargo hauls, Covalex Shipping will set a delivery time limit and upon expiration, any undelivered cargo will be considered stolen and treated as such. Total payment will be prorated according to the percentage of cargo successfully delivered.",3b2f7882-73cc-41a4-9dce-f188d927e905,Covalex,83000,,,40,1,1,Master,RepStanding_TransportGuild_Rank6,FactionReputation,,,Nyx,0,,,,0,0,6,7
b6776268-8a06-4109-a023-374fdcc8ed79,Covalex_Pyro_Super_RecoverCargo,false,career,Mercenary,false,false,true,false,false,Covalex_RecoverCargo_Super_Title,Covalex_RecoverCargo_Super_Description,Recover VIP Covalex Shipment,"Hey,\n\nOnly looking for contractors who are the best of the best for this one. One of our most valued clients is expecting an incredibly important shipment which is now seriously overdue.\n\nHere at Covalex, we pride ourselves on treating all of our clients equally, offering outstanding levels of service regardless of what we're delivering. That being said, if we lose this contract someone's gonna be in hot water and I really can't afford for that person to be me.\n\nThe tracker is reporting that the last contractor's ship is over at <EM4>[LOCATION]</EM4>. Don't take any chances with this one, you'll need a ship that can hold <EM4>[MAX_SCU] cargo containers</EM4> and a <EM4>heavy-duty tractor beam</EM4> to collect it all.\n\nDeliver the shipment to the freight elevator at <EM4>[DESTINATION]</EM4> and we can put this whole mess behind us. And you'll make a sizeable heap of credits in the process. Not bad, right?\n\nThanks in advance for ensuring prompt service,\n\nElla Tieno \nJr. Logistics Coordinator \nCovalex Shipping   \n'Anything you need, anywhere you need it.' \n\nCovalex Shipping is a limited liability corporation. To encourage timely deliveries and prevent fraud on cargo hauls, Covalex Shipping will set a delivery time limit and upon expiration, any undelivered cargo will be considered stolen and treated as such. Total payment will be prorated according to the percentage of cargo successfully delivered.",3b2f7882-73cc-41a4-9dce-f188d927e905,Covalex,83000,,,40,1,1,Master,RepStanding_TransportGuild_Rank6,FactionReputation,,,Pyro|Stanton,0,,,,0,0,67,5
915830ee-ac7c-4361-abc9-1b608854c15e,Covalex_Stanton_Super_RecoverCargo,false,career,Mercenary,false,false,true,false,false,Covalex_RecoverCargo_Super_Title,Covalex_RecoverCargo_Super_Description,Recover VIP Covalex Shipment,"Hey,\n\nOnly looking for contractors who are the best of the best for this one. One of our most valued clients is expecting an incredibly important shipment which is now seriously overdue.\n\nHere at Covalex, we pride ourselves on treating all of our clients equally, offering outstanding levels of service regardless of what we're delivering. That being said, if we lose this contract someone's gonna be in hot water and I really can't afford for that person to be me.\n\nThe tracker is reporting that the last contractor's ship is over at <EM4>[LOCATION]</EM4>. Don't take any chances with this one, you'll need a ship that can hold <EM4>[MAX_SCU] cargo containers</EM4> and a <EM4>heavy-duty tractor beam</EM4> to collect it all.\n\nDeliver the shipment to the freight elevator at <EM4>[DESTINATION]</EM4> and we can put this whole mess behind us. And you'll make a sizeable heap of credits in the process. Not bad, right?\n\nThanks in advance for ensuring prompt service,\n\nElla Tieno \nJr. Logistics Coordinator \nCovalex Shipping   \n'Anything you need, anywhere you need it.' \n\nCovalex Shipping is a limited liability corporation. To encourage timely deliveries and prevent fraud on cargo hauls, Covalex Shipping will set a delivery time limit and upon expiration, any undelivered cargo will be considered stolen and treated as such. Total payment will be prorated according to the percentage of cargo successfully delivered.",3b2f7882-73cc-41a4-9dce-f188d927e905,Covalex,83000,,,40,1,1,Master,RepStanding_TransportGuild_Rank6,FactionReputation,,,Stanton,0,,,,0,0,34,5
befb9ad9-6ddc-4304-a696-95fa214a6800,CFP_Pyro_Medium_RecoverCargo,false,career,Mercenary,false,false,true,false,false,CFP_RecoverCargo_Medium_Title,CFP_RecoverCargo_Medium_Description,Recovering Valuable Supplies,"A Citizens for Prosperity ship has been ambushed by a group of outlaws over at <EM4>[LOCATION]</EM4> and we need a skilled pilot to help them out.\n\nWe lost contact with them mid comms, but it sounded like they were taking heavy fire. It may be too late for them, but the vital supplies they were carrying could still be put to good use. Fly over there, take out any hostiles, and recover the shipment. You'll need a ship that can support <EM4>[MAX_SCU] cargo containers</EM4> and a <EM4>heavy-duty tractor beam</EM4> to transport the supplies onto your ship.\n\nTake them to the freight elevator at <EM4>[DESTINATION]</EM4> and I'll guarantee they'll be put to good use.\n\nBe safe out there,\n\nLima Endicott\nLead Dispatcher\nCitizens for Prosperity",5a6914c9-3d56-47e0-9fe2-b264ee17b992,Citizens For Prosperity,54500,,,17,1,45,Jr. Contractor,RepScope_Contractor_Rank1,FactionReputation,Elite Contractor,RepScope_Contractor_Rank6,Pyro,1,BP_MISSIONREWARD_CitizensForProsperityRecoverCargo_Pyro,6ba44ab4-9681-4bbf-9fd6-475da08bafd5,1,0,0,90,2
af13a863-6d63-4935-bec6-d55d73e44f83,TheCollector_Vehicle_Apollo_Triage,false,story,Wikelo - Vehicles,false,false,false,false,false,TheCollector_Recipes_Title_ApolloSkin,TheCollector_Recipes_Desc_ApolloSkin,Red Fight Apollo,Apollo very good ship. Would be much better if ship was red. Wikelo make all things possible. You trade for what I want and we have a deal.,5f442fdd-15cc-4f62-bd10-fce2023f4d0c,Wikelo Emporium,,,,0,1,0,,,,,,Stanton,0,,,,0,2,4,4
05bb00fc-bb90-40a5-bcff-214ff876662b,TheCollector_RedHunterArmour,false,story,Wikelo - Other Items,false,false,false,false,false,TheCollector_Recipes_Title_RedHunterArmor,TheCollector_Recipes_Desc_RedHunterArmor,Red Fight Armor,Wikelo hear that Humans think red is the color of passion and anger. This armor good for both. You give me items on list and this red armor is yours.,5f442fdd-15cc-4f62-bd10-fce2023f4d0c,Wikelo Emporium,,,,0,1,0,,,,,,Stanton,0,,,,0,7,4,4
cc80cd24-2ed0-4e9c-aa10-766e6bbdf3d1,TheCollector_GeminiShotgun,false,story,Wikelo - Other Items,false,false,false,false,false,TheCollector_Recipes_Title_GMNI_Shotgun,TheCollector_Recipes_Desc_GMNI_Shotgun,Red Fight Shotgun,Shooting can be messy. Red Human Blood everywhere. Not a problem with this shotgun. Splashes blends right in! I give it to you if you give me everything I want on list. Good trade.,5f442fdd-15cc-4f62-bd10-fce2023f4d0c,Wikelo Emporium,,,,0,1,0,,,,,,Stanton,0,,,,0,3,4,4
