Entity Class,Name Key,Short Name Key,Description Key,Manufacturer,Size,Grade,Class,Health,Damage Alpha,Rate of Fire,Fire Mode,Projectile Speed,Ammo Range,Ammo Quantity
none_special_ballistic_01_collector01,item_Namenone_special_ballistic_01_collector01,item_Namenone_special_ballistic_01_collector01_short,item_Descnone_special_ballistic_01_collector01,,5,1,Large,,,,,,,
none_special_ballistic_01_collector01_prop,,,,,,,,,,,,,,
none_special_ballistic_01_tint01,item_Namenone_special_ballistic_01_tint01,item_Namenone_special_ballistic_01_tint01_short,item_Descnone_special_ballistic_01_tint01,,5,1,Large,,,,,,,
none_special_ballistic_01_tint02,item_Namenone_special_ballistic_01_tint02,item_Namenone_special_ballistic_01_tint02_short,item_Descnone_special_ballistic_01_tint02,,5,1,Large,,,,,,,
sasu_pistol_toy_01,item_Namesasu_pistol_toy_01_red,item_Namesasu_pistol_toy_01_red_short,item_Descsasu_pistol_toy_01_shared,,1,1,Small,,,,,,,
sasu_pistol_toy_01_blue_pink01,item_Namesasu_pistol_toy_01_teal,item_Namesasu_pistol_toy_01_teal_short,item_Descsasu_pistol_toy_01_shared,,1,1,Small,,,,,,,
sasu_pistol_toy_01_blue_yellow01,item_Namesasu_pistol_toy_01_blue,item_Namesasu_pistol_toy_01_blue_short,item_Descsasu_pistol_toy_01_shared,,1,1,Small,,,,,,,
sasu_pistol_toy_01_ea_elim,item_Namesasu_pistol_toy_01_red,item_Namesasu_pistol_toy_01_red_short,item_Descsasu_pistol_toy_01_shared,,1,1,Small,,,,,,,
sasu_pistol_toy_01_orange_purple01,item_Namesasu_pistol_toy_01_orange,item_Namesasu_pistol_toy_01_orange_short,item_Descsasu_pistol_toy_01_shared,,1,1,Small,,,,,,,
volt_lmg_energy_01,item_Namevolt_lmg_energy_01,item_Namevolt_lmg_energy_01_short,item_Descvolt_lmg_energy_01,,4,1,Medium,,,,,,,
volt_lmg_energy_01_collector01,item_Namevolt_lmg_energy_01_collector01,item_Namevolt_lmg_energy_01_collector01_short,item_Descvolt_lmg_energy_01_collector01,,4,1,Medium,,,,,,,
volt_lmg_energy_01_collector02,item_Namevolt_lmg_energy_01_collector02,item_Namevolt_lmg_energy_01_collector02_short,item_Descvolt_lmg_energy_01_collector02,,4,1,Medium,,,,,,,
volt_lmg_energy_01_store01,item_Namevolt_lmg_energy_01_store01,item_Namevolt_lmg_energy_01_store01_short,item_Descvolt_lmg_energy_01_store01,,4,1,Medium,,,,,,,
volt_lmg_energy_01_store02,item_Namevolt_lmg_energy_01_store02,item_Namevolt_lmg_energy_01_store02_short,item_Descvolt_lmg_energy_01_store02,,4,1,Medium,,,,,,,
volt_lmg_energy_01_tint01,item_Namevolt_lmg_energy_01_tint01,item_Namevolt_lmg_energy_01_tint01_short,item_Descvolt_lmg_energy_01_tint01,,4,1,Medium,,,,,,,
volt_lmg_energy_01_tint02,item_Namevolt_lmg_energy_01_tint02,item_Namevolt_lmg_energy_01_tint02_short,item_Descvolt_lmg_energy_01_tint02,,4,1,Medium,,,,,,,
volt_lmg_energy_01_tint03,item_Namevolt_lmg_energy_01_tint03,item_Namevolt_lmg_energy_01_tint03_short,item_Descvolt_lmg_energy_01_tint03,,4,1,Medium,,,,,,,
volt_pistol_energy_01,item_Namevolt_pistol_energy_01,item_Namevolt_pistol_energy_01_short,item_Descvolt_pistol_energy_01,,1,1,Small,,,,,,,
volt_pistol_energy_01_black01,item_Namevolt_pistol_energy_01_black01,item_Namevolt_pistol_energy_01_black01_short,item_Descvolt_pistol_energy_01_black01,,1,1,Small,,,,,,,
volt_pistol_energy_01_blue01,item_Namevolt_pistol_energy_01_blue01,item_Namevolt_pistol_energy_01_blue01_short,item_Descvolt_pistol_energy_01_blue01,,1,1,Small,,,,,,,
volt_pistol_energy_01_grey01,item_Namevolt_pistol_energy_01_grey01,item_Namevolt_pistol_energy_01_grey01_short,item_Descvolt_pistol_energy_01_grey01,,1,1,Small,,,,,,,
volt_pistol_energy_01_lumi01,item_Namevolt_pistol_energy_01_lumi01,item_Namevolt_pistol_energy_01_lumi01_short,item_Descvolt_pistol_energy_01_lumi01,,1,1,Small,,,,,,,
volt_pistol_energy_01_red01,item_Namevolt_pistol_energy_01_red01,item_Namevolt_pistol_energy_01_red01_short,item_Descvolt_pistol_energy_01_red01,,1,1,Small,,,,,,,
volt_pistol_energy_01_red_orange01,item_Namevolt_pistol_energy_01_red_orange01,item_Namevolt_pistol_energy_01_red_orange01_short,item_Descvolt_pistol_energy_01_red_orange01,,1,1,Small,,,,,,,
volt_pistol_energy_01_tint01,item_Namevolt_pistol_energy_01_tint01,item_Namevolt_pistol_energy_01_tint01_short,item_Descvolt_pistol_energy_01_tint01,,1,1,Small,,,,,,,
volt_pistol_energy_01_tint02,item_Namevolt_pistol_energy_01_tint02,item_Namevolt_pistol_energy_01_tint02_short,item_Descvolt_pistol_energy_01_tint02,,1,1,Small,,,,,,,
volt_pistol_energy_01_white01,item_Namevolt_pistol_energy_01_white01,item_Namevolt_pistol_energy_01_white01_short,item_Descvolt_pistol_energy_01_white01,,1,1,Small,,,,,,,
volt_pistol_energy_01_yellow01,item_Namevolt_pistol_energy_01_yellow01,item_Namevolt_pistol_energy_01_yellow01_short,item_Descvolt_pistol_energy_01_yellow01,,1,1,Small,,,,,,,
volt_rifle_energy_01,item_Namevolt_rifle_energy_01,item_Namevolt_rifle_energy_01_short,item_Descvolt_rifle_energy_01,,2,1,Medium,,,,,,,
volt_rifle_energy_01_black01,item_Namevolt_rifle_energy_01_black01,item_Namevolt_rifle_energy_01_black01_short,item_Descvolt_rifle_energy_01_black01,,2,1,Medium,,,,,,,
volt_rifle_energy_01_black_gold01,item_Namevolt_rifle_energy_01_black_gold01,item_Namevolt_rifle_energy_01_black_gold01_short,item_Descvolt_rifle_energy_01_black_gold01,,2,1,Medium,,,,,,,
volt_rifle_energy_01_blue01,item_Namevolt_rifle_energy_01_blue01,item_Namevolt_rifle_energy_01_blue01_short,item_Descvolt_rifle_energy_01_blue01,,2,1,Medium,,,,,,,
volt_rifle_energy_01_camo01,item_Namevolt_rifle_energy_01_camo01,item_Namevolt_rifle_energy_01_camo01_short,item_Descvolt_rifle_energy_01_camo01,,2,1,Medium,,,,,,,
volt_rifle_energy_01_collector01,item_Namevolt_rifle_energy_01_collector01,item_Namevolt_rifle_energy_01_collector01_short,item_Descvolt_rifle_energy_01_collector01,,2,1,Medium,,,,,,,
volt_rifle_energy_01_collector02,item_Namevolt_rifle_energy_01_collector02,item_Namevolt_rifle_energy_01_collector02_short,item_Descvolt_rifle_energy_01_collector02,,2,1,Medium,,,,,,,
volt_rifle_energy_01_collector03,item_Namevolt_rifle_energy_01_collector03,item_Namevolt_rifle_energy_01_collector03_short,item_Descvolt_rifle_energy_01_collector03,,2,1,Medium,,,,,,,
volt_rifle_energy_01_collector04,item_Namevolt_rifle_energy_01_collector04,item_Namevolt_rifle_energy_01_collector04_short,item_Descvolt_rifle_energy_01_collector04,,2,1,Medium,,,,,,,
volt_rifle_energy_01_lumi01,item_Namevolt_rifle_energy_01_lumi01,item_Namevolt_rifle_energy_01_lumi01_short,item_Descvolt_rifle_energy_01_lumi01,,2,1,Medium,,,,,,,
volt_rifle_energy_01_red01,item_Namevolt_rifle_energy_01_red01,item_Namevolt_rifle_energy_01_red01_short,item_Descvolt_rifle_energy_01_red01,,2,1,Medium,,,,,,,
volt_rifle_energy_01_tint01,item_Namevolt_rifle_energy_01_tint01,item_Namevolt_rifle_energy_01_tint01_short,item_Descvolt_rifle_energy_01_tint01,,2,1,Medium,,,,,,,
volt_rifle_energy_01_tint02,item_Namevolt_rifle_energy_01_tint02,item_Namevolt_rifle_energy_01_tint02_short,item_Descvolt_rifle_energy_01_tint02,,2,1,Medium,,,,,,,
volt_rifle_energy_01_uee01,item_Namevolt_rifle_energy_01_uee01,item_Namevolt_rifle_energy_01_uee01_short,item_Descvolt_rifle_energy_01_uee01,,2,1,Medium,,,,,,,
volt_rifle_energy_01_white01,item_Namevolt_rifle_energy_01_white01,item_Namevolt_rifle_energy_01_white01_short,item_Descvolt_rifle_energy_01_white01,,2,1,Medium,,,,,,,
volt_shotgun_energy_01,item_Namevolt_shotgun_energy_01,item_Namevolt_shotgun_energy_01_short,item_Descvolt_shotgun_energy_01,,3,1,Medium,,,,,,,
volt_shotgun_energy_01_black01,item_Namevolt_shotgun_energy_01_black01,item_Namevolt_shotgun_energy_01_black01_short,item_Descvolt_shotgun_energy_01_black01,,3,1,Medium,,,,,,,
volt_shotgun_energy_01_blue01,item_Namevolt_shotgun_energy_01_blue01,item_Namevolt_shotgun_energy_01_blue01_short,item_Descvolt_shotgun_energy_01_blue01,,3,1,Medium,,,,,,,
volt_shotgun_energy_01_collector01,item_Namevolt_shotgun_energy_01_collector01,item_Namevolt_shotgun_energy_01_collector01_short,item_Descvolt_shotgun_energy_01_collector01,,3,1,Medium,,,,,,,
volt_shotgun_energy_01_collector01_prop,,,,,,,,,,,,,,
volt_shotgun_energy_01_red01,item_Namevolt_shotgun_energy_01_red01,item_Namevolt_shotgun_energy_01_red01_short,item_Descvolt_shotgun_energy_01_red01,,3,1,Medium,,,,,,,
volt_shotgun_energy_01_store01,item_Namevolt_shotgun_energy_01_store01,item_Namevolt_shotgun_energy_01_store01_short,item_Descvolt_shotgun_energy_01_store01,,3,1,Medium,,,,,,,
volt_shotgun_energy_01_store02,item_Namevolt_shotgun_energy_01_store02,item_Namevolt_shotgun_energy_01_store02_short,item_Descvolt_shotgun_energy_01_store02,,3,1,Medium,,,,,,,
volt_shotgun_energy_01_tint01,item_Namevolt_shotgun_energy_01_tint01,item_Namevolt_shotgun_energy_01_tint01_short,item_Descvolt_shotgun_energy_01_tint01,,3,1,Medium,,,,,,,
volt_shotgun_energy_01_tint02,item_Namevolt_shotgun_energy_01_tint02,item_Namevolt_shotgun_energy_01_tint02_short,item_Descvolt_shotgun_energy_01_tint02,,3,1,Medium,,,,,,,
volt_shotgun_energy_01_tint03,item_Namevolt_shotgun_energy_01_tint03,item_Namevolt_shotgun_energy_01_tint03_short,item_Descvolt_shotgun_energy_01_tint03,,3,1,Medium,,,,,,,
volt_shotgun_energy_01_white01,item_Namevolt_shotgun_energy_01_white01,item_Namevolt_shotgun_energy_01_white01_short,item_Descvolt_shotgun_energy_01_white01,,3,1,Medium,,,,,,,
volt_smg_energy_01,item_Namevolt_smg_energy_01,item_Namevolt_smg_energy_01_short,item_Descvolt_smg_energy_01,,2,1,Medium,,,,,,,
volt_smg_energy_01_black01,item_Namevolt_smg_energy_01_black01,item_Namevolt_smg_energy_01_black01_short,item_Descvolt_smg_energy_01_black01,,2,1,Medium,,,,,,,
volt_smg_energy_01_blue01,item_Namevolt_smg_energy_01_blue01,item_Namevolt_smg_energy_01_blue01_short,item_Descvolt_smg_energy_01_blue01,,2,1,Medium,,,,,,,
volt_smg_energy_01_collector01,item_Namevolt_smg_energy_01_collector01,item_Namevolt_smg_energy_01_collector01_short,item_Descvolt_smg_energy_01_collector01,,2,1,Medium,,,,,,,
volt_smg_energy_01_collector02,item_Namevolt_smg_energy_01_collector02,item_Namevolt_smg_energy_01_collector02_short,item_Descvolt_smg_energy_01_collector02,,2,1,Medium,,,,,,,
volt_smg_energy_01_collector03,item_Namevolt_smg_energy_01_collector03,item_Namevolt_smg_energy_01_collector03_short,item_Descvolt_smg_energy_01_collector03,,2,1,Medium,,,,,,,
volt_smg_energy_01_lumi01,item_Namevolt_smg_energy_01_lumi01,item_Namevolt_smg_energy_01_lumi01_short,item_Descvolt_smg_energy_01_lumi01,,2,1,Medium,,,,,,,
volt_smg_energy_01_red01,item_Namevolt_smg_energy_01_red01,item_Namevolt_smg_energy_01_red01_short,item_Descvolt_smg_energy_01_red01,,2,1,Medium,,,,,,,
volt_smg_energy_01_store01,item_Namevolt_smg_energy_01_store01,item_Namevolt_smg_energy_01_store01_short,item_Descvolt_smg_energy_01_store01,,2,1,Medium,,,,,,,
volt_smg_energy_01_store02,item_Namevolt_smg_energy_01_store02,item_Namevolt_smg_energy_01_store02_short,item_Descvolt_smg_energy_01_store02,,2,1,Medium,,,,,,,
volt_smg_energy_01_store03,item_Namevolt_smg_energy_01_store03,item_Namevolt_smg_energy_01_store03_short,item_Descvolt_smg_energy_01_store03,,2,1,Medium,,,,,,,
volt_smg_energy_01_tint01,item_Namevolt_smg_energy_01_tint01,item_Namevolt_smg_energy_01_tint01_short,item_Descvolt_smg_energy_01_tint01,,2,1,Medium,,,,,,,
volt_smg_energy_01_tint01_optic_001,item_Namevolt_smg_energy_01_tint01,item_Namevolt_smg_energy_01_tint01_short,item_Descvolt_smg_energy_01_tint01,,2,1,Medium,,,,,,,
volt_smg_energy_01_tint02,item_Namevolt_smg_energy_01_tint02,item_Namevolt_smg_energy_01_tint02_short,item_Descvolt_smg_energy_01_tint02,,2,1,Medium,,,,,,,
volt_smg_energy_01_tint02_optic_001,item_Namevolt_smg_energy_01_tint02,item_Namevolt_smg_energy_01_tint02_short,item_Descvolt_smg_energy_01_tint02,,2,1,Medium,,,,,,,
volt_smg_energy_01_tint03,item_Namevolt_smg_energy_01_tint03,item_Namevolt_smg_energy_01_tint03_short,item_Descvolt_smg_energy_01_tint03,,2,1,Medium,,,,,,,
volt_smg_energy_01_tint03_optic_001,item_Namevolt_smg_energy_01_tint03,item_Namevolt_smg_energy_01_tint03_short,item_Descvolt_smg_energy_01_tint03,,2,1,Medium,,,,,,,
volt_smg_energy_01_uee01,item_Namevolt_smg_energy_01_uee01,item_Namevolt_smg_energy_01_uee01_short,item_Descvolt_smg_energy_01_uee01,,2,1,Medium,,,,,,,
volt_smg_energy_01_white01,item_Namevolt_smg_energy_01_white01,item_Namevolt_smg_energy_01_white01_short,item_Descvolt_smg_energy_01_white01,,2,1,Medium,,,,,,,
volt_sniper_energy_01,item_Namevolt_sniper_energy_01,item_Namevolt_sniper_energy_01_short,item_Descvolt_sniper_energy_01,,3,1,Medium,,,,,,,
volt_sniper_energy_01_collector01,item_Namevolt_sniper_energy_01_collector01,item_Namevolt_sniper_energy_01_collector01_short,item_Descvolt_sniper_energy_01_collector01,,3,1,Medium,,,,,,,
volt_sniper_energy_01_collector01_prop,,,,,,,,,,,,,,
volt_sniper_energy_01_store01,item_Namevolt_sniper_energy_01_store01,item_Namevolt_sniper_energy_01_store01_short,item_Descvolt_sniper_energy_01_store01,,3,1,Medium,,,,,,,
volt_sniper_energy_01_tint01,item_Namevolt_sniper_energy_01_tint01,item_Namevolt_sniper_energy_01_tint01_short,item_Descvolt_sniper_energy_01_tint01,,3,1,Medium,,,,,,,
volt_sniper_energy_01_tint02,item_Namevolt_sniper_energy_01_tint02,item_Namevolt_sniper_energy_01_tint02_short,item_Descvolt_sniper_energy_01_tint02,,3,1,Medium,,,,,,,
volt_sniper_energy_01_tint03,item_Namevolt_sniper_energy_01_tint03,item_Namevolt_sniper_energy_01_tint03_short,item_Descvolt_sniper_energy_01_tint03,,3,1,Medium,,,,,,,
yormandi_weapon,LOC_PLACEHOLDER,,,,1,1,Medium,,,,,,,
