Location Class,Source Reason,Name Key,Description Key,Callout 1 Key,Callout 2 Key,Callout 3 Key,Type GUID,Parent GUID,Parent Class,Parent Path,Location Hierarchy Tag,Nav Icon,Size,Hide In Starmap,Hide In World,Is Scannable,Block Travel,Arrival Radius,Adoption Radius,Set Entity Location On Enter,Expose For Player Created Missions,Record GUID,Record Path
AsteroidClusterBase_Nyx_Rockcracker_049,mining-quality-location,RockcrackerDungeon,pyro_asteroid_cluster_desc,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,f6461834-fa63-468f-a3c4-d1ed6ef8c20d,77ed5653-bd14-4952-b904-afd79faeef60,NyxStar,libs/foundry/records/starmap/pu/system/nyx/nyxstar.xml,,Default,39000,1,1,0,0,30000,500000,1,0,f2a8a7b6-1f34-441d-bc69-3cc638150d91,libs/foundry/records/starmap/pu/asteroidclusterbase_nyx_rockcracker_049.xml
AsteroidClusterBase_Nyx_Rockcracker_050,mining-quality-location,RockcrackerDungeon,pyro_asteroid_cluster_desc,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,f6461834-fa63-468f-a3c4-d1ed6ef8c20d,77ed5653-bd14-4952-b904-afd79faeef60,NyxStar,libs/foundry/records/starmap/pu/system/nyx/nyxstar.xml,,Default,39000,1,1,0,0,30000,500000,1,0,0d963aaa-7a1f-4b12-87fe-2c4ae48ded26,libs/foundry/records/starmap/pu/asteroidclusterbase_nyx_rockcracker_050.xml
AsteroidClusterBase_Nyx_Rockcracker_051,mining-quality-location,RockcrackerDungeon,pyro_asteroid_cluster_desc,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,f6461834-fa63-468f-a3c4-d1ed6ef8c20d,77ed5653-bd14-4952-b904-afd79faeef60,NyxStar,libs/foundry/records/starmap/pu/system/nyx/nyxstar.xml,,Default,39000,1,1,0,0,30000,500000,1,0,524d14d7-5752-4c07-9ddc-c3fe6b70c141,libs/foundry/records/starmap/pu/asteroidclusterbase_nyx_rockcracker_051.xml
AsteroidClusterBase_Nyx_Rockcracker_052,mining-quality-location,RockcrackerDungeon,pyro_asteroid_cluster_desc,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,f6461834-fa63-468f-a3c4-d1ed6ef8c20d,77ed5653-bd14-4952-b904-afd79faeef60,NyxStar,libs/foundry/records/starmap/pu/system/nyx/nyxstar.xml,,Default,39000,1,1,0,0,30000,500000,1,0,7f5437b5-b69d-4cb0-ae00-7d4c9e2471c0,libs/foundry/records/starmap/pu/asteroidclusterbase_nyx_rockcracker_052.xml
AsteroidClusterBase_Nyx_Rockcracker_053,mining-quality-location,RockcrackerDungeon,pyro_asteroid_cluster_desc,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,f6461834-fa63-468f-a3c4-d1ed6ef8c20d,77ed5653-bd14-4952-b904-afd79faeef60,NyxStar,libs/foundry/records/starmap/pu/system/nyx/nyxstar.xml,,Default,39000,1,1,0,0,30000,500000,1,0,c4b6f8d8-5ca8-4e04-8a0b-434044026747,libs/foundry/records/starmap/pu/asteroidclusterbase_nyx_rockcracker_053.xml
AsteroidClusterBase_Nyx_Rockcracker_054,mining-quality-location,RockcrackerDungeon,pyro_asteroid_cluster_desc,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,f6461834-fa63-468f-a3c4-d1ed6ef8c20d,77ed5653-bd14-4952-b904-afd79faeef60,NyxStar,libs/foundry/records/starmap/pu/system/nyx/nyxstar.xml,,Default,39000,1,1,0,0,30000,500000,1,0,65628b9f-6eb4-4c4c-b0a3-5197e5c30126,libs/foundry/records/starmap/pu/asteroidclusterbase_nyx_rockcracker_054.xml
AsteroidClusterBase_Nyx_Rockcracker_055,mining-quality-location,RockcrackerDungeon,pyro_asteroid_cluster_desc,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,f6461834-fa63-468f-a3c4-d1ed6ef8c20d,77ed5653-bd14-4952-b904-afd79faeef60,NyxStar,libs/foundry/records/starmap/pu/system/nyx/nyxstar.xml,,Default,39000,1,1,0,0,30000,500000,1,0,f8c90940-bbc4-4356-9f75-c2a55339c43f,libs/foundry/records/starmap/pu/asteroidclusterbase_nyx_rockcracker_055.xml
AsteroidClusterBase_Nyx_Rockcracker_056,mining-quality-location,RockcrackerDungeon,pyro_asteroid_cluster_desc,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,f6461834-fa63-468f-a3c4-d1ed6ef8c20d,77ed5653-bd14-4952-b904-afd79faeef60,NyxStar,libs/foundry/records/starmap/pu/system/nyx/nyxstar.xml,,Default,39000,1,1,0,0,30000,500000,1,0,66afd75f-c41f-405d-ba4e-81706e2b73ff,libs/foundry/records/starmap/pu/asteroidclusterbase_nyx_rockcracker_056.xml
AsteroidClusterBase_Nyx_Rockcracker_057,mining-quality-location,RockcrackerDungeon,pyro_asteroid_cluster_desc,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,f6461834-fa63-468f-a3c4-d1ed6ef8c20d,77ed5653-bd14-4952-b904-afd79faeef60,NyxStar,libs/foundry/records/starmap/pu/system/nyx/nyxstar.xml,,Default,39000,1,1,0,0,30000,500000,1,0,5b3fa22b-8614-4859-8b50-c099897ad111,libs/foundry/records/starmap/pu/asteroidclusterbase_nyx_rockcracker_057.xml
AsteroidClusterBase_Nyx_Rockcracker_058,mining-quality-location,RockcrackerDungeon,pyro_asteroid_cluster_desc,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,f6461834-fa63-468f-a3c4-d1ed6ef8c20d,77ed5653-bd14-4952-b904-afd79faeef60,NyxStar,libs/foundry/records/starmap/pu/system/nyx/nyxstar.xml,,Default,39000,1,1,0,0,30000,500000,1,0,78f28dd0-5aa1-41f1-90af-b6e2a2250aef,libs/foundry/records/starmap/pu/asteroidclusterbase_nyx_rockcracker_058.xml
AsteroidClusterBase_Nyx_Rockcracker_059,mining-quality-location,RockcrackerDungeon,pyro_asteroid_cluster_desc,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,f6461834-fa63-468f-a3c4-d1ed6ef8c20d,77ed5653-bd14-4952-b904-afd79faeef60,NyxStar,libs/foundry/records/starmap/pu/system/nyx/nyxstar.xml,,Default,39000,1,1,0,0,30000,500000,1,0,0b7b5935-2d44-4a37-bb5d-c054a94cbe4e,libs/foundry/records/starmap/pu/asteroidclusterbase_nyx_rockcracker_059.xml
AsteroidClusterBase_Nyx_Rockcracker_060,mining-quality-location,RockcrackerDungeon,pyro_asteroid_cluster_desc,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,f6461834-fa63-468f-a3c4-d1ed6ef8c20d,77ed5653-bd14-4952-b904-afd79faeef60,NyxStar,libs/foundry/records/starmap/pu/system/nyx/nyxstar.xml,,Default,39000,1,1,0,0,30000,500000,1,0,a7fa4925-176c-4afc-9fb0-0044998419fa,libs/foundry/records/starmap/pu/asteroidclusterbase_nyx_rockcracker_060.xml
AsteroidClusterBase_Nyx_Rockcracker,mining-quality-location,RockcrackerDungeon,pyro_asteroid_cluster_desc,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,f6461834-fa63-468f-a3c4-d1ed6ef8c20d,77ed5653-bd14-4952-b904-afd79faeef60,NyxStar,libs/foundry/records/starmap/pu/system/nyx/nyxstar.xml,,Default,39000,1,1,0,0,30000,500000,1,0,42f77630-6ab2-403b-8443-0dc2c35c8d61,libs/foundry/records/starmap/pu/asteroidclusterbase_nyx_rockcracker.xml
MiningFacility_Stanton1b_Reyes_A,class-or-path-mining,Stanton1b_MiningCompound_drlct_002_a,Stanton1b_MiningCompound_drlct_002_a_desc,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e207a1ec-1395-4c1c-8e51-b38c4420784c,f8f07f5b-1c0e-47c9-aa50-46963065bf18,Stanton1b,libs/foundry/records/starmap/pu/system/stanton/stanton1b/starmapobject.stanton1b.xml,,Outpost,1,0,0,0,0,20000,0,1,1,69b59df3-3f41-4dbd-b457-b1f8d6feb942,libs/foundry/records/starmap/pu/miningfacility_stanton1b_reyes_a.xml
MiningFacility_Stanton1b_Reyes_B,class-or-path-mining,Stanton1b_MiningCompound_drlct_002_b,Stanton1b_MiningCompound_drlct_002_b_desc,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e207a1ec-1395-4c1c-8e51-b38c4420784c,f8f07f5b-1c0e-47c9-aa50-46963065bf18,Stanton1b,libs/foundry/records/starmap/pu/system/stanton/stanton1b/starmapobject.stanton1b.xml,,Outpost,1,0,0,0,0,20000,0,1,1,4b14562a-4447-493c-a730-07161267f08b,libs/foundry/records/starmap/pu/miningfacility_stanton1b_reyes_b.xml
MiningFacility_Stanton1b_Reyes_C,class-or-path-mining,Stanton1b_MiningCompound_drlct_002_c,Stanton1b_MiningCompound_drlct_002_c_desc,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e207a1ec-1395-4c1c-8e51-b38c4420784c,f8f07f5b-1c0e-47c9-aa50-46963065bf18,Stanton1b,libs/foundry/records/starmap/pu/system/stanton/stanton1b/starmapobject.stanton1b.xml,,Outpost,1,0,0,0,0,20000,0,1,1,05c12718-d668-4718-ba17-44f6916586a4,libs/foundry/records/starmap/pu/miningfacility_stanton1b_reyes_c.xml
MiningFacility_Stanton1b_Reyes_D,class-or-path-mining,Stanton1b_MiningCompound_drlct_002_d,Stanton1b_MiningCompound_drlct_002_d_desc,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e207a1ec-1395-4c1c-8e51-b38c4420784c,f8f07f5b-1c0e-47c9-aa50-46963065bf18,Stanton1b,libs/foundry/records/starmap/pu/system/stanton/stanton1b/starmapobject.stanton1b.xml,,Outpost,1,0,0,0,0,20000,0,1,1,fd3387e1-fd7c-4154-90f3-c64d8d275f65,libs/foundry/records/starmap/pu/miningfacility_stanton1b_reyes_d.xml
MiningFacility_Stanton1b_Reyes,class-or-path-mining,Stanton4_Stash_002,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e207a1ec-1395-4c1c-8e51-b38c4420784c,f8f07f5b-1c0e-47c9-aa50-46963065bf18,Stanton1b,libs/foundry/records/starmap/pu/system/stanton/stanton1b/starmapobject.stanton1b.xml,,Outpost,1,0,0,0,0,20000,0,1,1,5d70de1f-9aa2-422a-a1d8-371c29480148,libs/foundry/records/starmap/pu/miningfacility_stanton1b_reyes.xml
MiningFacility_Stanton1b_Sloane_A,class-or-path-mining,Stanton1b_MiningCompound_drlct_001_a,Stanton1b_MiningCompound_drlct_001_a_desc,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e207a1ec-1395-4c1c-8e51-b38c4420784c,f8f07f5b-1c0e-47c9-aa50-46963065bf18,Stanton1b,libs/foundry/records/starmap/pu/system/stanton/stanton1b/starmapobject.stanton1b.xml,,Outpost,1,0,0,0,0,20000,0,1,1,1f0b9df7-2dd3-47da-9a18-f1bb8182e8ec,libs/foundry/records/starmap/pu/miningfacility_stanton1b_sloane_a.xml
MiningFacility_Stanton1b_Sloane_B,class-or-path-mining,Stanton1b_MiningCompound_drlct_001_b,Stanton1b_MiningCompound_drlct_001_b_desc,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e207a1ec-1395-4c1c-8e51-b38c4420784c,f8f07f5b-1c0e-47c9-aa50-46963065bf18,Stanton1b,libs/foundry/records/starmap/pu/system/stanton/stanton1b/starmapobject.stanton1b.xml,,Outpost,1,0,0,0,0,20000,0,1,1,c3a82f82-0027-4152-920e-63895009b7e0,libs/foundry/records/starmap/pu/miningfacility_stanton1b_sloane_b.xml
MiningFacility_Stanton1b_Sloane_C,class-or-path-mining,Stanton1b_MiningCompound_drlct_001_c,Stanton1b_MiningCompound_drlct_001_c_desc,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e207a1ec-1395-4c1c-8e51-b38c4420784c,f8f07f5b-1c0e-47c9-aa50-46963065bf18,Stanton1b,libs/foundry/records/starmap/pu/system/stanton/stanton1b/starmapobject.stanton1b.xml,,Outpost,1,0,0,0,0,20000,0,1,1,c497baa1-b10c-4fc9-8a26-da1189775316,libs/foundry/records/starmap/pu/miningfacility_stanton1b_sloane_c.xml
MiningFacility_Stanton1b_Sloane_D,class-or-path-mining,Stanton1b_MiningCompound_drlct_001_d,Stanton1b_MiningCompound_drlct_001_d_desc,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e207a1ec-1395-4c1c-8e51-b38c4420784c,f8f07f5b-1c0e-47c9-aa50-46963065bf18,Stanton1b,libs/foundry/records/starmap/pu/system/stanton/stanton1b/starmapobject.stanton1b.xml,,Outpost,1,0,0,0,0,20000,0,1,1,8617e09b-a658-4a30-8d06-22fcfc445209,libs/foundry/records/starmap/pu/miningfacility_stanton1b_sloane_d.xml
MiningFacility_Stanton1b_Sloane,class-or-path-mining,Stanton4_Stash_002,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e207a1ec-1395-4c1c-8e51-b38c4420784c,f8f07f5b-1c0e-47c9-aa50-46963065bf18,Stanton1b,libs/foundry/records/starmap/pu/system/stanton/stanton1b/starmapobject.stanton1b.xml,,Outpost,1,0,0,0,0,20000,0,1,1,d213b013-c8fe-4ad3-9ec6-5c00a7a37aef,libs/foundry/records/starmap/pu/miningfacility_stanton1b_sloane.xml
MiningFacility_Stanton1b_Template,class-or-path-mining,Stanton4_Stash_002,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e207a1ec-1395-4c1c-8e51-b38c4420784c,f8f07f5b-1c0e-47c9-aa50-46963065bf18,Stanton1b,libs/foundry/records/starmap/pu/system/stanton/stanton1b/starmapobject.stanton1b.xml,,Outpost,1,0,0,0,0,20000,0,1,1,fbf318bb-ebb9-4037-ba4b-2f1213979e2f,libs/foundry/records/starmap/pu/miningfacility_stanton1b_template.xml
MiningFacility_TEMPLATE,class-or-path-mining,AsteroidCluster_MiningBase_Stanton02_Medium_01,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e207a1ec-1395-4c1c-8e51-b38c4420784c,,,,,Outpost,1,0,0,0,0,20000,0,1,1,6bd66ca9-4874-4775-a19e-30a1080777b5,libs/foundry/records/starmap/pu/miningfacility_template.xml
PrisonMine_Stanton1b,class-or-path-mine,Stanton1b_Aberdeen_Prison,Stanton1b_Aberdeen_Prison_desc,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e207a1ec-1395-4c1c-8e51-b38c4420784c,f8f07f5b-1c0e-47c9-aa50-46963065bf18,Stanton1b,libs/foundry/records/starmap/pu/system/stanton/stanton1b/starmapobject.stanton1b.xml,,Outpost,1,0,0,0,0,20000,0,1,1,b9b1a547-c415-44cb-826b-6c28cbd0c0bb,libs/foundry/records/starmap/pu/prisonmine_stanton1b.xml
PrivateMiningPoint_Pyro,class-or-path-mining,procedural_text_null,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,a14bec87-5801-4440-8ca8-35597487ac9a,PyroStar,libs/foundry/records/starmap/pu/system/pyro/pyrostar/pyrostar.xml,,Default,20000,1,1,0,0,25000,0,0,0,8cf0fd37-1de3-49af-a176-17e1067cff08,libs/foundry/records/starmap/pu/privateminingpoint_pyro.xml
PrivateMiningPoint_Pyro1_L4_001,class-or-path-mining,PrivateMiningPoint_Pyro1_L4_001,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,7a7e8368-5a4d-47f6-aaac-328f990e3364,Pyro1_L3,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l3.xml,,Default,20000,1,1,0,0,25000,0,0,0,e67e189a-ee06-469b-9b0c-9364ff19677d,libs/foundry/records/starmap/pu/privateminingpoint_pyro1_l4_001.xml
PrivateMiningPoint_Pyro1_L5_001,class-or-path-mining,PrivateMiningPoint_Pyro1_L5_001,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,46318483-ce52-4f99-82ed-325ae8f89fba,Pyro1_L5,libs/foundry/records/starmap/pu/system/pyro/pyro1/lagrange/pyro1_l5.xml,,Default,20000,1,1,0,0,25000,0,0,0,2c55a32a-daeb-4c29-a846-f75c176ee799,libs/foundry/records/starmap/pu/privateminingpoint_pyro1_l5_001.xml
PrivateMiningPoint_Pyro1_L5_002,class-or-path-mining,PrivateMiningPoint_Pyro1_L5_002,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,6c49c959-7766-4275-9620-1b57be0c8ed6,Pyro5_L5,libs/foundry/records/starmap/pu/system/pyro/pyro5/lagrange/pyro5_l5.xml,,Default,20000,1,1,0,0,25000,0,0,0,12c8c9bd-0a2e-4eb9-af22-ffe824b2837c,libs/foundry/records/starmap/pu/privateminingpoint_pyro1_l5_002.xml
PrivateMiningPoint_Pyro5_L3_001,class-or-path-mining,PrivateMiningPoint_Pyro5_L3_001,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,4871fbe5-4330-46e0-8648-cd561d8c09f4,Pyro5_L3,libs/foundry/records/starmap/pu/system/pyro/pyro5/lagrange/pyro5_l3.xml,,Default,20000,1,1,0,0,25000,0,0,0,e8d52708-11c3-4d2c-b888-c41405d01d36,libs/foundry/records/starmap/pu/privateminingpoint_pyro5_l3_001.xml
PrivateMiningPoint_Pyro5_L3_002,class-or-path-mining,PrivateMiningPoint_Pyro5_L3_002,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,4871fbe5-4330-46e0-8648-cd561d8c09f4,Pyro5_L3,libs/foundry/records/starmap/pu/system/pyro/pyro5/lagrange/pyro5_l3.xml,,Default,20000,1,1,0,0,25000,0,0,0,82178125-b82a-43d2-b35c-402158e6ea48,libs/foundry/records/starmap/pu/privateminingpoint_pyro5_l3_002.xml
PrivateMiningPoint_Pyro5_L4_001,class-or-path-mining,PrivateMiningPoint_Pyro5_L4_001,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,0abc4180-a91a-4052-8517-e83ae2689410,Pyro5_L4,libs/foundry/records/starmap/pu/system/pyro/pyro5/lagrange/pyro5_l4.xml,,Default,20000,1,1,0,0,25000,0,0,0,954f9eae-b077-437d-aa09-5703850af486,libs/foundry/records/starmap/pu/privateminingpoint_pyro5_l4_001.xml
PrivateMiningPoint_Pyro5_L4_002,class-or-path-mining,PrivateMiningPoint_Pyro5_L4_002,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,0abc4180-a91a-4052-8517-e83ae2689410,Pyro5_L4,libs/foundry/records/starmap/pu/system/pyro/pyro5/lagrange/pyro5_l4.xml,,Default,20000,1,1,0,0,25000,0,0,0,44b89435-a0cc-4ddd-97c4-55a5c3c7ef3e,libs/foundry/records/starmap/pu/privateminingpoint_pyro5_l4_002.xml
PrivateMiningPoint_Pyro5_L5_001,class-or-path-mining,PrivateMiningPoint_Pyro5_L5_001,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,6c49c959-7766-4275-9620-1b57be0c8ed6,Pyro5_L5,libs/foundry/records/starmap/pu/system/pyro/pyro5/lagrange/pyro5_l5.xml,,Default,20000,1,1,0,0,25000,0,0,0,82478f0b-8a67-4a29-9e7e-793ccd0b5697,libs/foundry/records/starmap/pu/privateminingpoint_pyro5_l5_001.xml
PrivateMiningPoint_Pyro5_L5_002,class-or-path-mining,PrivateMiningPoint_Pyro5_L5_002,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,6c49c959-7766-4275-9620-1b57be0c8ed6,Pyro5_L5,libs/foundry/records/starmap/pu/system/pyro/pyro5/lagrange/pyro5_l5.xml,,Default,20000,1,1,0,0,25000,0,0,0,3370dbcc-f8bc-40b9-a385-296612116eb3,libs/foundry/records/starmap/pu/privateminingpoint_pyro5_l5_002.xml
PrivateMiningPoint_Pyro6_L1_001,class-or-path-mining,PrivateMiningPoint_Pyro6_L1_001,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,cdbcaba9-9d33-414c-a71b-e8e621fb1312,Pyro6_L1,libs/foundry/records/starmap/pu/system/pyro/pyro6/lagrange/pyro6_l1.xml,,Default,20000,1,1,0,0,25000,0,0,0,474e04c2-43a8-4035-9c9c-b4e56e4f4580,libs/foundry/records/starmap/pu/privateminingpoint_pyro6_l1_001.xml
PrivateMiningPoint_Pyro6_L1_002,class-or-path-mining,PrivateMiningPoint_Pyro6_L1_002,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,cdbcaba9-9d33-414c-a71b-e8e621fb1312,Pyro6_L1,libs/foundry/records/starmap/pu/system/pyro/pyro6/lagrange/pyro6_l1.xml,,Default,20000,1,1,0,0,25000,0,0,0,dd7643a7-1280-4120-9fe1-3013dd1ec192,libs/foundry/records/starmap/pu/privateminingpoint_pyro6_l1_002.xml
PrivateMiningPoint_Pyro6_L2_001,class-or-path-mining,PrivateMiningPoint_Pyro6_L2_001,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,17806761-6207-46f4-a7ca-309568cf1fd2,Pyro6_L2,libs/foundry/records/starmap/pu/system/pyro/pyro6/lagrange/pyro6_l2.xml,,Default,20000,1,1,0,0,25000,0,0,0,7395117d-e618-47dc-a007-8d2bdbbe78e9,libs/foundry/records/starmap/pu/privateminingpoint_pyro6_l2_001.xml
PrivateMiningPoint_Pyro6_L2_002,class-or-path-mining,PrivateMiningPoint_Pyro6_L2_002,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,17806761-6207-46f4-a7ca-309568cf1fd2,Pyro6_L2,libs/foundry/records/starmap/pu/system/pyro/pyro6/lagrange/pyro6_l2.xml,,Default,20000,1,1,0,0,25000,0,0,0,0b8adf09-445a-4699-b2fd-579754f516ac,libs/foundry/records/starmap/pu/privateminingpoint_pyro6_l2_002.xml
PrivateMiningPoint_Pyro6_L3_001,class-or-path-mining,PrivateMiningPoint_Pyro6_L3_001,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,cdce82df-d064-4a91-8731-ca2fdc946210,Pyro6_L3,libs/foundry/records/starmap/pu/system/pyro/pyro6/lagrange/pyro6_l3.xml,,Default,20000,1,1,0,0,25000,0,0,0,d83689ad-d961-44ef-bbd8-922c3ac2acf2,libs/foundry/records/starmap/pu/privateminingpoint_pyro6_l3_001.xml
PrivateMiningPoint_Pyro6_L3_002,class-or-path-mining,PrivateMiningPoint_Pyro6_L3_002,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,cdce82df-d064-4a91-8731-ca2fdc946210,Pyro6_L3,libs/foundry/records/starmap/pu/system/pyro/pyro6/lagrange/pyro6_l3.xml,,Default,20000,1,1,0,0,25000,0,0,0,ed954e60-d6b8-4cc1-9522-fca1b6edee72,libs/foundry/records/starmap/pu/privateminingpoint_pyro6_l3_002.xml
PrivateMiningPoint_Pyro6_L4_001,class-or-path-mining,PrivateMiningPoint_Pyro6_L4_001,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,7393deb2-5f16-4121-a04a-67a25c4af36b,Pyro6_L4,libs/foundry/records/starmap/pu/system/pyro/pyro6/lagrange/pyro6_l4.xml,,Default,20000,1,1,0,0,25000,0,0,0,13ec8bbe-f600-45c8-a4b8-2df2600709fa,libs/foundry/records/starmap/pu/privateminingpoint_pyro6_l4_001.xml
PrivateMiningPoint_Pyro6_L4_002,class-or-path-mining,PrivateMiningPoint_Pyro6_L4_002,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,7393deb2-5f16-4121-a04a-67a25c4af36b,Pyro6_L4,libs/foundry/records/starmap/pu/system/pyro/pyro6/lagrange/pyro6_l4.xml,,Default,20000,1,1,0,0,25000,0,0,0,34b4b062-efea-464c-bfd5-4b3db4f6d588,libs/foundry/records/starmap/pu/privateminingpoint_pyro6_l4_002.xml
PrivateMiningPoint_Pyro6_L5_001,class-or-path-mining,PrivateMiningPoint_Pyro6_L5_001,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,db98caba-70b2-4792-8c02-8e5ca49e95f6,Pyro6_L5,libs/foundry/records/starmap/pu/system/pyro/pyro6/lagrange/pyro6_l5.xml,,Default,20000,1,1,0,0,25000,0,0,0,ee1a279b-20dc-45f3-88e8-5acb2e67c848,libs/foundry/records/starmap/pu/privateminingpoint_pyro6_l5_001.xml
PrivateMiningPoint_Pyro6_L5_002,class-or-path-mining,PrivateMiningPoint_Pyro6_L5_002,MiningClaims_Desc_001,LOC_UNINITIALIZED,LOC_UNINITIALIZED,LOC_UNINITIALIZED,e60452a5-b85c-4ab1-97e7-9cefb466f87b,db98caba-70b2-4792-8c02-8e5ca49e95f6,Pyro6_L5,libs/foundry/records/starmap/pu/system/pyro/pyro6/lagrange/pyro6_l5.xml,,Default,20000,1,1,0,0,25000,0,0,0,903c48b3-446b-4ed7-9650-2bf53796e81b,libs/foundry/records/starmap/pu/privateminingpoint_pyro6_l5_002.xml
