Entity Class,Name Key,Short Name Key,Description Key,Manufacturer,Size,Grade,Class,Health,Damage Alpha,Rate of Fire,Projectile Speed,Ammo Range,Ammo Quantity,Heat Per Shot
behr_ballisticrepeater_powerarray_s3,LOC_PLACEHOLDER,,,,1,1,PowerArray,,,,,,,
behr_ballisticrepeater_ventilation_s1,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
behr_ballisticrepeater_ventilation_s2,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
behr_ballisticrepeater_ventilation_s3,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
behr_javelinballisticcannon_barrel_s7,LOC_PLACEHOLDER,,,,7,1,Barrel,,,,,,,
behr_javelinballisticcannon_firingmechanism_s7,LOC_PLACEHOLDER,,,,7,1,FiringMechanism,,,,,,,
behr_javelinballisticcannon_powerarray_s7,LOC_PLACEHOLDER,,,,7,3,PowerArray,,,,,,,
behr_javelinballisticcannon_ventilation_s7,LOC_PLACEHOLDER,,,,7,1,Ventilation,,,,,,,
behr_lasercannon_barrel_s1,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
behr_lasercannon_barrel_s2,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
behr_lasercannon_barrel_s3,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
behr_lasercannon_barrel_s4,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
behr_lasercannon_barrel_s5,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
behr_lasercannon_barrel_s6,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
behr_lasercannon_barrel_s7,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
behr_lasercannon_barrel_s8,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
behr_lasercannon_barrel_s9,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
behr_lasercannon_firingmechanism_s1,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
behr_lasercannon_firingmechanism_s2,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
behr_lasercannon_firingmechanism_s3,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
behr_lasercannon_firingmechanism_s4,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
behr_lasercannon_firingmechanism_s5,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
behr_lasercannon_firingmechanism_s6,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
behr_lasercannon_firingmechanism_s7,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
behr_lasercannon_firingmechanism_s8,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
behr_lasercannon_firingmechanism_s9,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
behr_lasercannon_powerarray_s1,LOC_PLACEHOLDER,,,,3,3,PowerArray,,,,,,,
behr_lasercannon_powerarray_s2,LOC_PLACEHOLDER,,,,3,3,PowerArray,,,,,,,
behr_lasercannon_powerarray_s3,LOC_PLACEHOLDER,,,,3,3,PowerArray,,,,,,,
behr_lasercannon_powerarray_s4,LOC_PLACEHOLDER,,,,3,3,PowerArray,,,,,,,
behr_lasercannon_powerarray_s5,LOC_PLACEHOLDER,,,,3,3,PowerArray,,,,,,,
behr_lasercannon_powerarray_s6,LOC_PLACEHOLDER,,,,3,3,PowerArray,,,,,,,
behr_lasercannon_powerarray_s7,LOC_PLACEHOLDER,,,,3,3,PowerArray,,,,,,,
behr_lasercannon_powerarray_s8,LOC_PLACEHOLDER,,,,3,3,PowerArray,,,,,,,
behr_lasercannon_powerarray_s9,LOC_PLACEHOLDER,,,,3,3,PowerArray,,,,,,,
behr_lasercannon_sf7e_barrel_s7,LOC_PLACEHOLDER,,,,7,7,Barrel,1,,,,,,
behr_lasercannon_sf7e_firingmechanism_s7,LOC_PLACEHOLDER,,,,7,7,FiringMechanism,1,,,,,,
behr_lasercannon_sf7e_powerarray_s7,LOC_PLACEHOLDER,,,,7,7,PowerArray,1,,,,,,
behr_lasercannon_sf7e_ventilation_s7,LOC_PLACEHOLDER,,,,7,7,Ventilation,1,,,,,,
behr_lasercannon_ventilation_s1,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
behr_lasercannon_ventilation_s2,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
behr_lasercannon_ventilation_s3,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
behr_lasercannon_ventilation_s4,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
behr_lasercannon_ventilation_s5,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
behr_lasercannon_ventilation_s6,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
behr_lasercannon_ventilation_s7,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
behr_lasercannon_ventilation_s8,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
behr_lasercannon_ventilation_s9,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
behr_laserrepeater_barrel_s10,LOC_PLACEHOLDER,,,,10,1,Barrel,,,,,,,
behr_laserrepeater_firingmechanism_s10,LOC_PLACEHOLDER,,,,10,1,FiringMechanism,,,,,,,
behr_laserrepeater_powerarray_s10,LOC_PLACEHOLDER,,,,10,1,PowerArray,,,,,,,
behr_laserrepeater_ventilation_s10,LOC_PLACEHOLDER,,,,10,1,Ventilation,,,,,,,
bengal_ballisticcannon_barrel_s7,LOC_PLACEHOLDER,,,,7,1,Barrel,,,,,,,
bengal_ballisticcannon_barrel_s8,LOC_PLACEHOLDER,,,,8,1,Barrel,,,,,,,
bengal_ballisticcannon_firingmechanism_s7,LOC_PLACEHOLDER,,,,7,1,FiringMechanism,,,,,,,
bengal_ballisticcannon_firingmechanism_s8,LOC_PLACEHOLDER,,,,8,1,FiringMechanism,,,,,,,
bengal_ballisticcannon_powerarray_s7,LOC_PLACEHOLDER,,,,7,3,PowerArray,,,,,,,
bengal_ballisticcannon_powerarray_s8,LOC_PLACEHOLDER,,,,8,3,PowerArray,,,,,,,
bengal_ballisticcannon_ventilation_s7,LOC_PLACEHOLDER,,,,7,1,Ventilation,,,,,,,
bengal_ballisticcannon_ventilation_s8,LOC_PLACEHOLDER,,,,8,1,Ventilation,,,,,,,
bengal_ballisticgatling_barrel_s6,LOC_PLACEHOLDER,,,,6,1,Barrel,,,,,,,
bengal_ballisticgatling_firingmechanism_s6,LOC_PLACEHOLDER,,,,6,1,FiringMechanism,,,,,,,
bengal_ballisticgatling_powerarray_s6,LOC_PLACEHOLDER,,,,6,1,PowerArray,,,,,,,
bengal_ballisticgatling_ventilation_s6,LOC_PLACEHOLDER,,,,6,1,Ventilation,,,,,,,
espr_ballisticcannon_barrel_s1,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
espr_ballisticcannon_barrel_s2,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
espr_ballisticcannon_barrel_s3,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
espr_ballisticcannon_barrel_s4,LOC_PLACEHOLDER,,,,4,4,Barrel,,,,,,,
espr_ballisticcannon_barrel_s5,LOC_PLACEHOLDER,,,,5,5,Barrel,,,,,,,
espr_ballisticcannon_barrel_s6,LOC_PLACEHOLDER,,,,6,6,Barrel,,,,,,,
espr_ballisticcannon_firingmechanism_s1,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
espr_ballisticcannon_firingmechanism_s2,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
espr_ballisticcannon_firingmechanism_s3,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
espr_ballisticcannon_firingmechanism_s4,LOC_PLACEHOLDER,,,,4,4,FiringMechanism,,,,,,,
espr_ballisticcannon_firingmechanism_s5,LOC_PLACEHOLDER,,,,5,5,FiringMechanism,,,,,,,
espr_ballisticcannon_firingmechanism_s6,LOC_PLACEHOLDER,,,,6,6,FiringMechanism,,,,,,,
espr_ballisticcannon_powerarray_s1,LOC_PLACEHOLDER,,,,3,3,PowerArray,,,,,,,
espr_ballisticcannon_powerarray_s2,LOC_PLACEHOLDER,,,,3,3,PowerArray,,,,,,,
espr_ballisticcannon_powerarray_s3,LOC_PLACEHOLDER,,,,3,3,PowerArray,,,,,,,
espr_ballisticcannon_powerarray_s4,LOC_PLACEHOLDER,,,,4,4,PowerArray,,,,,,,
espr_ballisticcannon_powerarray_s5,LOC_PLACEHOLDER,,,,5,5,PowerArray,,,,,,,
espr_ballisticcannon_powerarray_s6,LOC_PLACEHOLDER,,,,6,6,PowerArray,,,,,,,
espr_ballisticcannon_ventilation_s1,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
espr_ballisticcannon_ventilation_s2,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
espr_ballisticcannon_ventilation_s3,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
espr_ballisticcannon_ventilation_s4,LOC_PLACEHOLDER,,,,4,4,Ventilation,,,,,,,
espr_ballisticcannon_ventilation_s5,LOC_PLACEHOLDER,,,,5,5,Ventilation,,,,,,,
espr_ballisticcannon_ventilation_s6,LOC_PLACEHOLDER,,,,6,6,Ventilation,,,,,,,
espr_lasercannon_barrel_s1,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
espr_lasercannon_barrel_s2,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
espr_lasercannon_barrel_s3,LOC_PLACEHOLDER,,,,3,3,Barrel,,,,,,,
espr_lasercannon_barrel_s4,LOC_PLACEHOLDER,,,,4,4,Barrel,,,,,,,
espr_lasercannon_barrel_s5,LOC_PLACEHOLDER,,,,5,5,Barrel,,,,,,,
espr_lasercannon_barrel_s6,LOC_PLACEHOLDER,,,,6,6,Barrel,,,,,,,
espr_lasercannon_firingmechanism_s1,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
espr_lasercannon_firingmechanism_s2,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
espr_lasercannon_firingmechanism_s3,LOC_PLACEHOLDER,,,,3,3,FiringMechanism,,,,,,,
espr_lasercannon_firingmechanism_s4,LOC_PLACEHOLDER,,,,4,4,FiringMechanism,,,,,,,
espr_lasercannon_firingmechanism_s5,LOC_PLACEHOLDER,,,,5,5,FiringMechanism,,,,,,,
espr_lasercannon_firingmechanism_s6,LOC_PLACEHOLDER,,,,6,6,FiringMechanism,,,,,,,
espr_lasercannon_powerarray_s1,LOC_PLACEHOLDER,,,,3,3,PowerArray,,,,,,,
espr_lasercannon_powerarray_s2,LOC_PLACEHOLDER,,,,3,3,PowerArray,,,,,,,
espr_lasercannon_powerarray_s3,LOC_PLACEHOLDER,,,,3,3,PowerArray,,,,,,,
espr_lasercannon_powerarray_s4,LOC_PLACEHOLDER,,,,4,4,PowerArray,,,,,,,
espr_lasercannon_powerarray_s5,LOC_PLACEHOLDER,,,,5,5,PowerArray,,,,,,,
espr_lasercannon_powerarray_s6,LOC_PLACEHOLDER,,,,6,6,PowerArray,,,,,,,
espr_lasercannon_ventilation_s1,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
espr_lasercannon_ventilation_s2,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
espr_lasercannon_ventilation_s3,LOC_PLACEHOLDER,,,,3,3,Ventilation,,,,,,,
espr_lasercannon_ventilation_s4,LOC_PLACEHOLDER,,,,4,4,Ventilation,,,,,,,
espr_lasercannon_ventilation_s5,LOC_PLACEHOLDER,,,,5,5,Ventilation,,,,,,,
espr_lasercannon_ventilation_s6,LOC_PLACEHOLDER,,,,6,6,Ventilation,,,,,,,
gats_ballisticcannon_barrel_s1,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
gats_ballisticcannon_barrel_s2,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
gats_ballisticcannon_barrel_s3,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
gats_ballisticcannon_firingmechanism_s1,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
gats_ballisticcannon_firingmechanism_s2,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
gats_ballisticcannon_firingmechanism_s3,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
gats_ballisticcannon_powerarray_s1,LOC_PLACEHOLDER,,,,3,3,PowerArray,,,,,,,
gats_ballisticcannon_powerarray_s2,LOC_PLACEHOLDER,,,,3,3,PowerArray,,,,,,,
gats_ballisticcannon_powerarray_s3,LOC_PLACEHOLDER,,,,3,3,PowerArray,,,,,,,
gats_ballisticcannon_ventilation_s1,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
gats_ballisticcannon_ventilation_s2,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
gats_ballisticcannon_ventilation_s3,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
gats_ballisticgatling_barrel_s1,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
gats_ballisticgatling_barrel_s2,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
gats_ballisticgatling_barrel_s3,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
gats_ballisticgatling_firingmechanism_s1,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
gats_ballisticgatling_firingmechanism_s2,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
gats_ballisticgatling_firingmechanism_s3,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
gats_ballisticgatling_powerarray_s1,LOC_PLACEHOLDER,,,,1,1,PowerArray,,,,,,,
gats_ballisticgatling_powerarray_s2,LOC_PLACEHOLDER,,,,1,1,PowerArray,,,,,,,
gats_ballisticgatling_powerarray_s3,LOC_PLACEHOLDER,,,,1,1,PowerArray,,,,,,,
gats_ballisticgatling_ventilation_s1,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
gats_ballisticgatling_ventilation_s2,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
gats_ballisticgatling_ventilation_s3,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
hrst_laserbeam_barrel_s10,LOC_PLACEHOLDER,,,,9,1,Barrel,,,,,,,
hrst_laserrepeater_barrel_s1,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
hrst_laserrepeater_barrel_s2,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
hrst_laserrepeater_barrel_s3,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
hrst_laserrepeater_barrel_s3_storm,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
hrst_laserrepeater_barrel_s4,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
hrst_laserrepeater_barrel_s5,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
hrst_laserrepeater_barrel_s6,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
hrst_laserrepeater_firingmechanism_s1,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
hrst_laserrepeater_firingmechanism_s2,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
hrst_laserrepeater_firingmechanism_s3,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
hrst_laserrepeater_firingmechanism_s3_storm,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
hrst_laserrepeater_firingmechanism_s4,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
hrst_laserrepeater_firingmechanism_s5,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
hrst_laserrepeater_firingmechanism_s6,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
hrst_laserrepeater_powerarray_s1,LOC_PLACEHOLDER,,,,1,1,PowerArray,,,,,,,
hrst_laserrepeater_powerarray_s2,LOC_PLACEHOLDER,,,,1,1,PowerArray,,,,,,,
hrst_laserrepeater_powerarray_s3,LOC_PLACEHOLDER,,,,1,1,PowerArray,,,,,,,
hrst_laserrepeater_powerarray_s3_storm,LOC_PLACEHOLDER,,,,1,1,PowerArray,,,,,,,
hrst_laserrepeater_powerarray_s4,LOC_PLACEHOLDER,,,,1,1,PowerArray,,,,,,,
hrst_laserrepeater_powerarray_s5,LOC_PLACEHOLDER,,,,1,1,PowerArray,,,,,,,
hrst_laserrepeater_powerarray_s6,LOC_PLACEHOLDER,,,,1,1,PowerArray,,,,,,,
hrst_laserrepeater_ventilation_s1,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
hrst_laserrepeater_ventilation_s2,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
hrst_laserrepeater_ventilation_s3,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
hrst_laserrepeater_ventilation_s3_storm,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
hrst_laserrepeater_ventilation_s4,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
hrst_laserrepeater_ventilation_s5,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
hrst_laserrepeater_ventilation_s6,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
hrst_laserscattergun_barrel_s1,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
hrst_laserscattergun_barrel_s2,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
hrst_laserscattergun_barrel_s3,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
hrst_laserscattergun_firingmechanism_s1,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
hrst_laserscattergun_firingmechanism_s2,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
hrst_laserscattergun_firingmechanism_s3,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
hrst_laserscattergun_powerarray_s1,LOC_PLACEHOLDER,,,,1,1,PowerArray,,,,,,,
hrst_laserscattergun_powerarray_s2,LOC_PLACEHOLDER,,,,1,1,PowerArray,,,,,,,
hrst_laserscattergun_powerarray_s3,LOC_PLACEHOLDER,,,,1,1,PowerArray,,,,,,,
hrst_laserscattergun_ventilation_s1,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
hrst_laserscattergun_ventilation_s2,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
hrst_laserscattergun_ventilation_s3,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
jokr_distortioncannon_barrel_s1,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
jokr_distortioncannon_barrel_s2,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
jokr_distortioncannon_barrel_s3,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
jokr_distortioncannon_firingmechanism_s1,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
jokr_distortioncannon_firingmechanism_s2,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
jokr_distortioncannon_firingmechanism_s3,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
jokr_distortioncannon_powerarray_s1,LOC_PLACEHOLDER,,,,3,3,PowerArray,,,,,,,
jokr_distortioncannon_powerarray_s2,LOC_PLACEHOLDER,,,,3,3,PowerArray,,,,,,,
jokr_distortioncannon_powerarray_s3,LOC_PLACEHOLDER,,,,3,3,PowerArray,,,,,,,
jokr_distortioncannon_ventilation_s1,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
jokr_distortioncannon_ventilation_s2,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
jokr_distortioncannon_ventilation_s3,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
klwe_massdriver_barrel_s1,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
klwe_massdriver_barrel_s2,LOC_PLACEHOLDER,,,,2,1,Barrel,,,,,,,
klwe_massdriver_barrel_s3,LOC_PLACEHOLDER,,,,3,1,Barrel,,,,,,,
klwe_massdriver_firingmechanism_s1,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
klwe_massdriver_firingmechanism_s2,LOC_PLACEHOLDER,,,,2,1,FiringMechanism,,,,,,,
klwe_massdriver_firingmechanism_s3,LOC_PLACEHOLDER,,,,3,1,FiringMechanism,,,,,,,
klwe_massdriver_powerarray_s1,LOC_PLACEHOLDER,,,,3,3,PowerArray,,,,,,,
klwe_massdriver_powerarray_s2,LOC_PLACEHOLDER,,,,2,3,PowerArray,,,,,,,
klwe_massdriver_powerarray_s3,LOC_PLACEHOLDER,,,,3,3,PowerArray,,,,,,,
klwe_massdriver_ventilation_s1,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
klwe_massdriver_ventilation_s2,LOC_PLACEHOLDER,,,,2,1,Ventilation,,,,,,,
klwe_massdriver_ventilation_s3,LOC_PLACEHOLDER,,,,3,1,Ventilation,,,,,,,
kron_lasercannon_barrel_s1,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
kron_lasercannon_barrel_s2,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
kron_lasercannon_barrel_s3,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
kron_lasercannon_firingmechanism_s1,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
kron_lasercannon_firingmechanism_s2,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
kron_lasercannon_firingmechanism_s3,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
kron_lasercannon_powerarray_s1,LOC_PLACEHOLDER,,,,3,3,PowerArray,,,,,,,
kron_lasercannon_powerarray_s2,LOC_PLACEHOLDER,,,,3,3,PowerArray,,,,,,,
kron_lasercannon_powerarray_s3,LOC_PLACEHOLDER,,,,3,3,PowerArray,,,,,,,
kron_lasercannon_ventilation_s1,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
kron_lasercannon_ventilation_s2,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
kron_lasercannon_ventilation_s3,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
mxox_neutronrepeater_barrel_s1,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
mxox_neutronrepeater_barrel_s2,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
mxox_neutronrepeater_barrel_s3,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
mxox_neutronrepeater_firingmechanism_s1,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
mxox_neutronrepeater_firingmechanism_s2,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
mxox_neutronrepeater_firingmechanism_s3,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
mxox_neutronrepeater_powerarray_s1,LOC_PLACEHOLDER,,,,1,1,PowerArray,,,,,,,
mxox_neutronrepeater_powerarray_s2,LOC_PLACEHOLDER,,,,1,1,PowerArray,,,,,,,
mxox_neutronrepeater_powerarray_s3,LOC_PLACEHOLDER,,,,1,1,PowerArray,,,,,,,
mxox_neutronrepeater_ventilation_s1,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
mxox_neutronrepeater_ventilation_s2,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
mxox_neutronrepeater_ventilation_s3,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
none_laserrepeater_barrel_s1,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
none_laserrepeater_barrel_s2,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
none_laserrepeater_barrel_s3,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
none_laserrepeater_firingmechanism_s1,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
none_laserrepeater_firingmechanism_s2,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
none_laserrepeater_firingmechanism_s3,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
none_laserrepeater_powerarray_s1,LOC_PLACEHOLDER,,,,1,1,PowerArray,,,,,,,
none_laserrepeater_powerarray_s2,LOC_PLACEHOLDER,,,,1,1,PowerArray,,,,,,,
none_laserrepeater_powerarray_s3,LOC_PLACEHOLDER,,,,1,1,PowerArray,,,,,,,
none_laserrepeater_ventilation_s1,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
none_laserrepeater_ventilation_s2,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
none_laserrepeater_ventilation_s3,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
toag_lasergatling_barrel_s2,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
toag_lasergatling_firingmechanism_s2,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
toag_lasergatling_powerarray_s2,LOC_PLACEHOLDER,,,,1,1,PowerArray,,,,,,,
toag_lasergatling_ventilation_s2,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
toag_laserrepeater_barrel_s3,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
toag_laserrepeater_firingmechanism_s3,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
toag_laserrepeater_powerarray_s3,LOC_PLACEHOLDER,,,,1,1,PowerArray,,,,,,,
toag_laserrepeater_ventilation_s3,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
vncl_gen2_plasmacannon_barrel_s2,LOC_PLACEHOLDER,,,,2,1,Barrel,,,,,,,
vncl_gen2_plasmacannon_barrel_s4,LOC_PLACEHOLDER,,,,4,1,Barrel,,,,,,,
vncl_gen2_plasmacannon_firingmechanism_s2,LOC_PLACEHOLDER,,,,2,1,FiringMechanism,,,,,,,
vncl_gen2_plasmacannon_firingmechanism_s4,LOC_PLACEHOLDER,,,,4,1,FiringMechanism,,,,,,,
vncl_gen2_plasmacannon_powerarray_s2,LOC_PLACEHOLDER,,,,2,1,PowerArray,,,,,,,
vncl_gen2_plasmacannon_powerarray_s4,LOC_PLACEHOLDER,,,,4,1,PowerArray,,,,,,,
vncl_gen2_plasmacannon_ventilation_s2,LOC_PLACEHOLDER,,,,2,1,Ventilation,,,,,,,
vncl_gen2_plasmacannon_ventilation_s4,LOC_PLACEHOLDER,,,,4,1,Ventilation,,,,,,,
wep_barrel_template,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
wep_cannonbarrel_template,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
wep_cannonfiringmechanism_template,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
wep_cannonpowerarray_template,LOC_PLACEHOLDER,,,,3,3,PowerArray,,,,,,,
wep_cannonventilation_template,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
wep_firingmechanism_template,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
wep_gatlingbarrel_template,LOC_PLACEHOLDER,,,,1,1,Barrel,,,,,,,
wep_gatlingfiringmechanism_template,LOC_PLACEHOLDER,,,,1,1,FiringMechanism,,,,,,,
wep_gatlingpowerarray_template,LOC_PLACEHOLDER,,,,1,1,PowerArray,,,,,,,
wep_gatlingventilation_template,LOC_PLACEHOLDER,,,,1,1,Ventilation,,,,,,,
