Composition Class,Deposit Name Key,Minimum Distinct Elements,Part Index,Mineable Element GUID,Mineable Element Class,Mineable Element Name,Min Percentage,Max Percentage,Probability,Curve Exponent,Quality Scale,Record GUID,Record Path
UncommonShipMineablesAsteroid_Tungsten,items_commodities_tungsten_ore,3,1,8f6a7e06-934d-4339-a0a2-75420b81369a,Tungsten_Ore,Tungsten (Ore),24.3,74.3,1,1,0.49,4b7cb296-c7be-4d8b-9c3b-b4c3c3488193,libs/foundry/records/mining/rockcompositionpresets/asteroidshipmining/uncommonshipmineablesasteroid_tungsten.xml
UncommonShipMineablesAsteroid_Tungsten,items_commodities_tungsten_ore,3,2,8375a8d8-1627-4d35-ae91-6f39b373c3ad,Laranite_Raw,Laranite (Raw),5,10,1,1,0.789,4b7cb296-c7be-4d8b-9c3b-b4c3c3488193,libs/foundry/records/mining/rockcompositionpresets/asteroidshipmining/uncommonshipmineablesasteroid_tungsten.xml
AtacamiteDeposit_Aluminium,hud_mining_rock_name_8,2,0,3776294d-5689-41f2-b03d-e8fcd17ede6a,Aluminium_Ore,Aluminum (Ore),30,70,1,1,1,1e7fde56-0f51-4c4c-b907-c5631143cdb0,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_aluminium.xml
AtacamiteDeposit_Aluminium,hud_mining_rock_name_8,2,1,220c2e18-9324-4528-b399-2f908488b204,Hephaestanite_Raw,Hephaestanite (Raw),30,60,0.5,1,1,1e7fde56-0f51-4c4c-b907-c5631143cdb0,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_aluminium.xml
AtacamiteDeposit_Aluminium,hud_mining_rock_name_8,2,2,d61d6c33-e428-4014-9326-0b06034de16a,Agricium_Ore,Agricium (Ore),30,60,0.45,1,1,1e7fde56-0f51-4c4c-b907-c5631143cdb0,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_aluminium.xml
AtacamiteDeposit_Aluminium,hud_mining_rock_name_8,2,3,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.4,1,1,1e7fde56-0f51-4c4c-b907-c5631143cdb0,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_aluminium.xml
AtacamiteDeposit_Aluminium,hud_mining_rock_name_8,2,4,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.1,1,1,1e7fde56-0f51-4c4c-b907-c5631143cdb0,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_aluminium.xml
AtacamiteDeposit_Aluminium,hud_mining_rock_name_8,2,5,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.1,1,1,1e7fde56-0f51-4c4c-b907-c5631143cdb0,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_aluminium.xml
AtacamiteDeposit_Aluminium,hud_mining_rock_name_8,2,6,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.05,1,1,1e7fde56-0f51-4c4c-b907-c5631143cdb0,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_aluminium.xml
AtacamiteDeposit_Aluminium,hud_mining_rock_name_8,2,0,3776294d-5689-41f2-b03d-e8fcd17ede6a,Aluminium_Ore,Aluminum (Ore),30,70,1,1,1,1e7fde56-0f51-4c4c-b907-c5631143cdb0,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_aluminium.xml
AtacamiteDeposit_Aluminium,hud_mining_rock_name_8,2,1,220c2e18-9324-4528-b399-2f908488b204,Hephaestanite_Raw,Hephaestanite (Raw),30,60,0.5,1,1,1e7fde56-0f51-4c4c-b907-c5631143cdb0,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_aluminium.xml
AtacamiteDeposit_Aluminium,hud_mining_rock_name_8,2,2,d61d6c33-e428-4014-9326-0b06034de16a,Agricium_Ore,Agricium (Ore),30,60,0.45,1,1,1e7fde56-0f51-4c4c-b907-c5631143cdb0,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_aluminium.xml
AtacamiteDeposit_Aluminium,hud_mining_rock_name_8,2,3,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.4,1,1,1e7fde56-0f51-4c4c-b907-c5631143cdb0,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_aluminium.xml
AtacamiteDeposit_Aluminium,hud_mining_rock_name_8,2,4,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.1,1,1,1e7fde56-0f51-4c4c-b907-c5631143cdb0,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_aluminium.xml
AtacamiteDeposit_Aluminium,hud_mining_rock_name_8,2,5,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.1,1,1,1e7fde56-0f51-4c4c-b907-c5631143cdb0,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_aluminium.xml
AtacamiteDeposit_Aluminium,hud_mining_rock_name_8,2,6,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.05,1,1,1e7fde56-0f51-4c4c-b907-c5631143cdb0,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_aluminium.xml
AtacamiteDeposit_Copper,hud_mining_rock_name_8,2,0,ee12edc1-a2c3-4202-909d-9b729a050a3f,Copper_Ore,Copper (Ore),30,70,1,1,1,b2260f98-7265-4768-88f1-d1f3dfd3a277,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_copper.xml
AtacamiteDeposit_Copper,hud_mining_rock_name_8,2,1,220c2e18-9324-4528-b399-2f908488b204,Hephaestanite_Raw,Hephaestanite (Raw),30,60,0.35,1,1,b2260f98-7265-4768-88f1-d1f3dfd3a277,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_copper.xml
AtacamiteDeposit_Copper,hud_mining_rock_name_8,2,2,d61d6c33-e428-4014-9326-0b06034de16a,Agricium_Ore,Agricium (Ore),30,60,0.7,1,1,b2260f98-7265-4768-88f1-d1f3dfd3a277,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_copper.xml
AtacamiteDeposit_Copper,hud_mining_rock_name_8,2,3,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.3,1,1,b2260f98-7265-4768-88f1-d1f3dfd3a277,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_copper.xml
AtacamiteDeposit_Copper,hud_mining_rock_name_8,2,4,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.1,1,1,b2260f98-7265-4768-88f1-d1f3dfd3a277,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_copper.xml
AtacamiteDeposit_Copper,hud_mining_rock_name_8,2,5,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.1,1,1,b2260f98-7265-4768-88f1-d1f3dfd3a277,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_copper.xml
AtacamiteDeposit_Copper,hud_mining_rock_name_8,2,6,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.14,1,1,b2260f98-7265-4768-88f1-d1f3dfd3a277,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_copper.xml
AtacamiteDeposit_Copper,hud_mining_rock_name_8,2,0,ee12edc1-a2c3-4202-909d-9b729a050a3f,Copper_Ore,Copper (Ore),30,70,1,1,1,b2260f98-7265-4768-88f1-d1f3dfd3a277,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_copper.xml
AtacamiteDeposit_Copper,hud_mining_rock_name_8,2,1,220c2e18-9324-4528-b399-2f908488b204,Hephaestanite_Raw,Hephaestanite (Raw),30,60,0.35,1,1,b2260f98-7265-4768-88f1-d1f3dfd3a277,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_copper.xml
AtacamiteDeposit_Copper,hud_mining_rock_name_8,2,2,d61d6c33-e428-4014-9326-0b06034de16a,Agricium_Ore,Agricium (Ore),30,60,0.7,1,1,b2260f98-7265-4768-88f1-d1f3dfd3a277,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_copper.xml
AtacamiteDeposit_Copper,hud_mining_rock_name_8,2,3,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.3,1,1,b2260f98-7265-4768-88f1-d1f3dfd3a277,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_copper.xml
AtacamiteDeposit_Copper,hud_mining_rock_name_8,2,4,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.1,1,1,b2260f98-7265-4768-88f1-d1f3dfd3a277,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_copper.xml
AtacamiteDeposit_Copper,hud_mining_rock_name_8,2,5,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.1,1,1,b2260f98-7265-4768-88f1-d1f3dfd3a277,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_copper.xml
AtacamiteDeposit_Copper,hud_mining_rock_name_8,2,6,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.14,1,1,b2260f98-7265-4768-88f1-d1f3dfd3a277,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_copper.xml
AtacamiteDeposit_Corundum,hud_mining_rock_name_8,2,0,b471b96c-efbb-4342-90de-cfa087604d8e,Corundum_Raw,Corundum (Raw),30,70,1,1,1,3ea2762b-ff3f-42cf-b392-e6afc96faaff,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_corundum.xml
AtacamiteDeposit_Corundum,hud_mining_rock_name_8,2,1,220c2e18-9324-4528-b399-2f908488b204,Hephaestanite_Raw,Hephaestanite (Raw),30,60,0.5,1,1,3ea2762b-ff3f-42cf-b392-e6afc96faaff,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_corundum.xml
AtacamiteDeposit_Corundum,hud_mining_rock_name_8,2,2,d61d6c33-e428-4014-9326-0b06034de16a,Agricium_Ore,Agricium (Ore),30,60,0.45,1,1,3ea2762b-ff3f-42cf-b392-e6afc96faaff,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_corundum.xml
AtacamiteDeposit_Corundum,hud_mining_rock_name_8,2,3,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.4,1,1,3ea2762b-ff3f-42cf-b392-e6afc96faaff,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_corundum.xml
AtacamiteDeposit_Corundum,hud_mining_rock_name_8,2,4,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.1,1,1,3ea2762b-ff3f-42cf-b392-e6afc96faaff,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_corundum.xml
AtacamiteDeposit_Corundum,hud_mining_rock_name_8,2,5,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.1,1,1,3ea2762b-ff3f-42cf-b392-e6afc96faaff,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_corundum.xml
AtacamiteDeposit_Corundum,hud_mining_rock_name_8,2,6,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.14,1,1,3ea2762b-ff3f-42cf-b392-e6afc96faaff,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_corundum.xml
AtacamiteDeposit_Corundum,hud_mining_rock_name_8,2,0,b471b96c-efbb-4342-90de-cfa087604d8e,Corundum_Raw,Corundum (Raw),30,70,1,1,1,3ea2762b-ff3f-42cf-b392-e6afc96faaff,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_corundum.xml
AtacamiteDeposit_Corundum,hud_mining_rock_name_8,2,1,220c2e18-9324-4528-b399-2f908488b204,Hephaestanite_Raw,Hephaestanite (Raw),30,60,0.5,1,1,3ea2762b-ff3f-42cf-b392-e6afc96faaff,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_corundum.xml
AtacamiteDeposit_Corundum,hud_mining_rock_name_8,2,2,d61d6c33-e428-4014-9326-0b06034de16a,Agricium_Ore,Agricium (Ore),30,60,0.45,1,1,3ea2762b-ff3f-42cf-b392-e6afc96faaff,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_corundum.xml
AtacamiteDeposit_Corundum,hud_mining_rock_name_8,2,3,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.4,1,1,3ea2762b-ff3f-42cf-b392-e6afc96faaff,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_corundum.xml
AtacamiteDeposit_Corundum,hud_mining_rock_name_8,2,4,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.1,1,1,3ea2762b-ff3f-42cf-b392-e6afc96faaff,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_corundum.xml
AtacamiteDeposit_Corundum,hud_mining_rock_name_8,2,5,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.1,1,1,3ea2762b-ff3f-42cf-b392-e6afc96faaff,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_corundum.xml
AtacamiteDeposit_Corundum,hud_mining_rock_name_8,2,6,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.14,1,1,3ea2762b-ff3f-42cf-b392-e6afc96faaff,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_corundum.xml
AtacamiteDeposit_Iron,hud_mining_rock_name_8,2,0,05708bae-1cb1-4e63-bb95-ec7f4a3ef430,Iron_Ore,Iron (Ore),30,70,1,1,1,7e5463dc-538f-4fda-adc4-9dc3640e207e,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_iron.xml
AtacamiteDeposit_Iron,hud_mining_rock_name_8,2,1,220c2e18-9324-4528-b399-2f908488b204,Hephaestanite_Raw,Hephaestanite (Raw),30,60,0.35,1,1,7e5463dc-538f-4fda-adc4-9dc3640e207e,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_iron.xml
AtacamiteDeposit_Iron,hud_mining_rock_name_8,2,2,d61d6c33-e428-4014-9326-0b06034de16a,Agricium_Ore,Agricium (Ore),30,60,0.7,1,1,7e5463dc-538f-4fda-adc4-9dc3640e207e,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_iron.xml
AtacamiteDeposit_Iron,hud_mining_rock_name_8,2,3,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.3,1,1,7e5463dc-538f-4fda-adc4-9dc3640e207e,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_iron.xml
AtacamiteDeposit_Iron,hud_mining_rock_name_8,2,4,9bd0e34c-2b34-42a3-b41d-381088ff6fed,Aslarite_Raw,Aslarite (Raw),20,50,0.7,1,1,7e5463dc-538f-4fda-adc4-9dc3640e207e,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_iron.xml
AtacamiteDeposit_Iron,hud_mining_rock_name_8,2,5,8723956e-e947-4b84-9dcb-b2c6137895ab,Ouratite_Raw,Ouratite (Raw),20,50,0.7,1,1,7e5463dc-538f-4fda-adc4-9dc3640e207e,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_iron.xml
AtacamiteDeposit_Iron,hud_mining_rock_name_8,2,6,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.05,1,1,7e5463dc-538f-4fda-adc4-9dc3640e207e,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_iron.xml
AtacamiteDeposit_Iron,hud_mining_rock_name_8,2,0,05708bae-1cb1-4e63-bb95-ec7f4a3ef430,Iron_Ore,Iron (Ore),30,70,1,1,1,7e5463dc-538f-4fda-adc4-9dc3640e207e,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_iron.xml
AtacamiteDeposit_Iron,hud_mining_rock_name_8,2,1,220c2e18-9324-4528-b399-2f908488b204,Hephaestanite_Raw,Hephaestanite (Raw),30,60,0.35,1,1,7e5463dc-538f-4fda-adc4-9dc3640e207e,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_iron.xml
AtacamiteDeposit_Iron,hud_mining_rock_name_8,2,2,d61d6c33-e428-4014-9326-0b06034de16a,Agricium_Ore,Agricium (Ore),30,60,0.7,1,1,7e5463dc-538f-4fda-adc4-9dc3640e207e,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_iron.xml
AtacamiteDeposit_Iron,hud_mining_rock_name_8,2,3,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.3,1,1,7e5463dc-538f-4fda-adc4-9dc3640e207e,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_iron.xml
AtacamiteDeposit_Iron,hud_mining_rock_name_8,2,4,9bd0e34c-2b34-42a3-b41d-381088ff6fed,Aslarite_Raw,Aslarite (Raw),20,50,0.7,1,1,7e5463dc-538f-4fda-adc4-9dc3640e207e,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_iron.xml
AtacamiteDeposit_Iron,hud_mining_rock_name_8,2,5,8723956e-e947-4b84-9dcb-b2c6137895ab,Ouratite_Raw,Ouratite (Raw),20,50,0.7,1,1,7e5463dc-538f-4fda-adc4-9dc3640e207e,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_iron.xml
AtacamiteDeposit_Iron,hud_mining_rock_name_8,2,6,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.05,1,1,7e5463dc-538f-4fda-adc4-9dc3640e207e,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_iron.xml
AtacamiteDeposit_Quartz,hud_mining_rock_name_8,2,0,1d35c0bc-9142-42ff-8a83-0ec68d69a128,Quartz_Raw,Quartz (Raw),30,70,1,1,1,e0282e1f-73f7-4e7f-a83e-a28e44a456a6,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_quartz.xml
AtacamiteDeposit_Quartz,hud_mining_rock_name_8,2,1,220c2e18-9324-4528-b399-2f908488b204,Hephaestanite_Raw,Hephaestanite (Raw),30,60,0.35,1,1,e0282e1f-73f7-4e7f-a83e-a28e44a456a6,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_quartz.xml
AtacamiteDeposit_Quartz,hud_mining_rock_name_8,2,2,d61d6c33-e428-4014-9326-0b06034de16a,Agricium_Ore,Agricium (Ore),30,60,0.45,1,1,e0282e1f-73f7-4e7f-a83e-a28e44a456a6,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_quartz.xml
AtacamiteDeposit_Quartz,hud_mining_rock_name_8,2,3,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.3,1,1,e0282e1f-73f7-4e7f-a83e-a28e44a456a6,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_quartz.xml
AtacamiteDeposit_Quartz,hud_mining_rock_name_8,2,4,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.1,1,1,e0282e1f-73f7-4e7f-a83e-a28e44a456a6,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_quartz.xml
AtacamiteDeposit_Quartz,hud_mining_rock_name_8,2,5,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.3,1,1,e0282e1f-73f7-4e7f-a83e-a28e44a456a6,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_quartz.xml
AtacamiteDeposit_Quartz,hud_mining_rock_name_8,2,6,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.05,1,1,e0282e1f-73f7-4e7f-a83e-a28e44a456a6,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_quartz.xml
AtacamiteDeposit_Quartz,hud_mining_rock_name_8,2,0,1d35c0bc-9142-42ff-8a83-0ec68d69a128,Quartz_Raw,Quartz (Raw),30,70,1,1,1,e0282e1f-73f7-4e7f-a83e-a28e44a456a6,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_quartz.xml
AtacamiteDeposit_Quartz,hud_mining_rock_name_8,2,1,220c2e18-9324-4528-b399-2f908488b204,Hephaestanite_Raw,Hephaestanite (Raw),30,60,0.35,1,1,e0282e1f-73f7-4e7f-a83e-a28e44a456a6,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_quartz.xml
AtacamiteDeposit_Quartz,hud_mining_rock_name_8,2,2,d61d6c33-e428-4014-9326-0b06034de16a,Agricium_Ore,Agricium (Ore),30,60,0.45,1,1,e0282e1f-73f7-4e7f-a83e-a28e44a456a6,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_quartz.xml
AtacamiteDeposit_Quartz,hud_mining_rock_name_8,2,3,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.3,1,1,e0282e1f-73f7-4e7f-a83e-a28e44a456a6,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_quartz.xml
AtacamiteDeposit_Quartz,hud_mining_rock_name_8,2,4,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.1,1,1,e0282e1f-73f7-4e7f-a83e-a28e44a456a6,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_quartz.xml
AtacamiteDeposit_Quartz,hud_mining_rock_name_8,2,5,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.3,1,1,e0282e1f-73f7-4e7f-a83e-a28e44a456a6,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_quartz.xml
AtacamiteDeposit_Quartz,hud_mining_rock_name_8,2,6,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.05,1,1,e0282e1f-73f7-4e7f-a83e-a28e44a456a6,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_quartz.xml
AtacamiteDeposit_Silicon,hud_mining_rock_name_8,2,0,219e8523-b953-4517-812a-0fb2eb023209,Silicon_Raw,Silicon (Raw),30,70,1,1,1,19099114-f146-4c17-b7df-f05f01cf2aef,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_silicon.xml
AtacamiteDeposit_Silicon,hud_mining_rock_name_8,2,1,220c2e18-9324-4528-b399-2f908488b204,Hephaestanite_Raw,Hephaestanite (Raw),30,60,0.5,1,1,19099114-f146-4c17-b7df-f05f01cf2aef,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_silicon.xml
AtacamiteDeposit_Silicon,hud_mining_rock_name_8,2,2,d61d6c33-e428-4014-9326-0b06034de16a,Agricium_Ore,Agricium (Ore),30,60,0.45,1,1,19099114-f146-4c17-b7df-f05f01cf2aef,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_silicon.xml
AtacamiteDeposit_Silicon,hud_mining_rock_name_8,2,3,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.3,1,1,19099114-f146-4c17-b7df-f05f01cf2aef,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_silicon.xml
AtacamiteDeposit_Silicon,hud_mining_rock_name_8,2,4,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.3,1,1,19099114-f146-4c17-b7df-f05f01cf2aef,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_silicon.xml
AtacamiteDeposit_Silicon,hud_mining_rock_name_8,2,5,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.3,1,1,19099114-f146-4c17-b7df-f05f01cf2aef,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_silicon.xml
AtacamiteDeposit_Silicon,hud_mining_rock_name_8,2,6,9498a080-84c0-41f4-b88f-71942c60c43f,Sileron_Ore,Sileron (Ore),20,50,0.05,1,1,19099114-f146-4c17-b7df-f05f01cf2aef,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_silicon.xml
AtacamiteDeposit_Silicon,hud_mining_rock_name_8,2,7,905e9623-5e74-4a92-9cb1-72203ed8baad,Riccite_Ore,Riccite (Ore),20,50,0.14,1,1,19099114-f146-4c17-b7df-f05f01cf2aef,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_silicon.xml
AtacamiteDeposit_Silicon,hud_mining_rock_name_8,2,0,219e8523-b953-4517-812a-0fb2eb023209,Silicon_Raw,Silicon (Raw),30,70,1,1,1,19099114-f146-4c17-b7df-f05f01cf2aef,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_silicon.xml
AtacamiteDeposit_Silicon,hud_mining_rock_name_8,2,1,220c2e18-9324-4528-b399-2f908488b204,Hephaestanite_Raw,Hephaestanite (Raw),30,60,0.5,1,1,19099114-f146-4c17-b7df-f05f01cf2aef,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_silicon.xml
AtacamiteDeposit_Silicon,hud_mining_rock_name_8,2,2,d61d6c33-e428-4014-9326-0b06034de16a,Agricium_Ore,Agricium (Ore),30,60,0.45,1,1,19099114-f146-4c17-b7df-f05f01cf2aef,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_silicon.xml
AtacamiteDeposit_Silicon,hud_mining_rock_name_8,2,3,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.3,1,1,19099114-f146-4c17-b7df-f05f01cf2aef,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_silicon.xml
AtacamiteDeposit_Silicon,hud_mining_rock_name_8,2,4,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.3,1,1,19099114-f146-4c17-b7df-f05f01cf2aef,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_silicon.xml
AtacamiteDeposit_Silicon,hud_mining_rock_name_8,2,5,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.3,1,1,19099114-f146-4c17-b7df-f05f01cf2aef,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_silicon.xml
AtacamiteDeposit_Silicon,hud_mining_rock_name_8,2,6,9498a080-84c0-41f4-b88f-71942c60c43f,Sileron_Ore,Sileron (Ore),20,50,0.05,1,1,19099114-f146-4c17-b7df-f05f01cf2aef,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_silicon.xml
AtacamiteDeposit_Silicon,hud_mining_rock_name_8,2,7,905e9623-5e74-4a92-9cb1-72203ed8baad,Riccite_Ore,Riccite (Ore),20,50,0.14,1,1,19099114-f146-4c17-b7df-f05f01cf2aef,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_silicon.xml
AtacamiteDeposit_Tin,hud_mining_rock_name_8,2,0,16b426e2-7ce1-4fb4-8b34-4d8617dd6a97,Tin_Ore,Tin (Ore),30,70,1,1,1,e25e39e5-f0ba-417b-8f48-5e7f874ebaf7,libs/foundry/records/mining/rockcompositionpresets/atacamitedeposit_tin.xml
