Generator Class,Contract ID,Contract Debug Name,Template Class,Description Key,Description Key Role,Hauling Summary,Record GUID,Record Path
RedWind_Hauling,5af7884b-5052-4f7d-897b-8ec3cb85a15d,RedWind_Pyro_BulkGrade_RegionD_HH_RuinToStation_Waste_CargoHauling_SingleToMulti4,HaulCargo_SingleToMulti4_Bulk_Waste,RedWind_HaulCargo_SingleToMulti_waste_desc_01,primary,"Order: 100-150 SCU @items_commodities_waste, max 32 SCU + 100-150 SCU @items_commodities_waste, max 32 SCU + 100-150 SCU @items_commodities_waste, max 32 SCU + 100-150 SCU @items_commodities_waste, max 32 SCU + 100-150 SCU @items_commodities_waste, max 32 SCU + 100-150 SCU @items_commodities_waste, max 32 SCU + 100-150 SCU @items_commodities_waste, max 32 SCU + 100-150 SCU @items_commodities_waste, max 32 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,fb0bb443-95a7-4425-9cd6-0275c113e8bc,RedWind_Pyro_SupplyGrade_Solar_CFP_StationToRuin_Carbon_CargoHauling_Multi2ToSingle,HaulCargo_Multi2ToSingle_Supply_Carbon,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 25-175 SCU @items_commodities_carbon, max 8 SCU + 25-175 SCU @items_commodities_carbon, max 8 SCU + 25-175 SCU @items_commodities_carbon, max 8 SCU + 25-175 SCU @items_commodities_carbon, max 8 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,76e68462-cba1-47d7-8f4b-3c323fb7112e,RedWind_Pyro_SupplyGrade_Solar_CFP_StationToRuin_Carbon_CargoHauling_Multi3ToSingle,HaulCargo_Multi3ToSingle_Supply_Carbon,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 16-116 SCU @items_commodities_carbon, max 8 SCU + 16-116 SCU @items_commodities_carbon, max 8 SCU + 16-116 SCU @items_commodities_carbon, max 8 SCU + 16-116 SCU @items_commodities_carbon, max 8 SCU + 16-116 SCU @items_commodities_carbon, max 8 SCU + 16-116 SCU @items_commodities_carbon, max 8 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,63b6349b-0a9d-4f65-90a0-e6533a7723bd,RedWind_Pyro_SupplyGrade_Solar_CFP_StationToRuin_Carbon_CargoHauling_Multi4ToSingle,HaulCargo_Multi4ToSingle_Supply_Carbon,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 12-87 SCU @items_commodities_carbon, max 8 SCU + 12-87 SCU @items_commodities_carbon, max 8 SCU + 12-87 SCU @items_commodities_carbon, max 8 SCU + 12-87 SCU @items_commodities_carbon, max 8 SCU + 12-87 SCU @items_commodities_carbon, max 8 SCU + 12-87 SCU @items_commodities_carbon, max 8 SCU + 12-87 SCU @items_commodities_carbon, max 8 SCU + 12-87 SCU @items_commodities_carbon, max 8 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,11a441b6-d839-4750-a53d-df3e17419308,RedWind_Pyro_SupplyGrade_Solar_CFP_StationToRuin_Potassium_CargoHauling_Multi2ToSingle,HaulCargo_Multi2ToSingle_Supply_Potassium,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 25-175 SCU @items_commodities_potassium, max 8 SCU + 25-175 SCU @items_commodities_potassium, max 8 SCU + 25-175 SCU @items_commodities_potassium, max 8 SCU + 25-175 SCU @items_commodities_potassium, max 8 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,bcb7f70d-d1bf-47fc-8f5f-2931386268b5,RedWind_Pyro_SupplyGrade_Solar_CFP_StationToRuin_Potassium_CargoHauling_Multi3ToSingle,HaulCargo_Multi3ToSingle_Supply_Potassium,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 16-116 SCU @items_commodities_potassium, max 8 SCU + 16-116 SCU @items_commodities_potassium, max 8 SCU + 16-116 SCU @items_commodities_potassium, max 8 SCU + 16-116 SCU @items_commodities_potassium, max 8 SCU + 16-116 SCU @items_commodities_potassium, max 8 SCU + 16-116 SCU @items_commodities_potassium, max 8 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,e104a808-d2f9-4d0b-b155-1b505d12de6f,RedWind_Pyro_SupplyGrade_Solar_CFP_StationToRuin_Potassium_CargoHauling_Multi4ToSingle,HaulCargo_Multi4ToSingle_Supply_Potassium,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 12-87 SCU @items_commodities_potassium, max 8 SCU + 12-87 SCU @items_commodities_potassium, max 8 SCU + 12-87 SCU @items_commodities_potassium, max 8 SCU + 12-87 SCU @items_commodities_potassium, max 8 SCU + 12-87 SCU @items_commodities_potassium, max 8 SCU + 12-87 SCU @items_commodities_potassium, max 8 SCU + 12-87 SCU @items_commodities_potassium, max 8 SCU + 12-87 SCU @items_commodities_potassium, max 8 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,90bb116d-6f1e-4dec-9168-8ed65d9f493e,RedWind_Pyro_SupplyGrade_Solar_HH_StationToRuin_Carbon_CargoHauling_Multi2ToSingle,HaulCargo_Multi2ToSingle_Supply_Carbon,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 25-175 SCU @items_commodities_carbon, max 8 SCU + 25-175 SCU @items_commodities_carbon, max 8 SCU + 25-175 SCU @items_commodities_carbon, max 8 SCU + 25-175 SCU @items_commodities_carbon, max 8 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,bdb0c983-e5a9-42e1-a172-ab216d66a6b7,RedWind_Pyro_SupplyGrade_Solar_HH_StationToRuin_Carbon_CargoHauling_Multi3ToSingle,HaulCargo_Multi3ToSingle_Supply_Carbon,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 16-116 SCU @items_commodities_carbon, max 8 SCU + 16-116 SCU @items_commodities_carbon, max 8 SCU + 16-116 SCU @items_commodities_carbon, max 8 SCU + 16-116 SCU @items_commodities_carbon, max 8 SCU + 16-116 SCU @items_commodities_carbon, max 8 SCU + 16-116 SCU @items_commodities_carbon, max 8 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,f700e087-3a62-4ee3-ac5c-df8f0bc446e9,RedWind_Pyro_SupplyGrade_Solar_HH_StationToRuin_Carbon_CargoHauling_Multi4ToSingle,HaulCargo_Multi4ToSingle_Supply_Carbon,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 12-87 SCU @items_commodities_carbon, max 8 SCU + 12-87 SCU @items_commodities_carbon, max 8 SCU + 12-87 SCU @items_commodities_carbon, max 8 SCU + 12-87 SCU @items_commodities_carbon, max 8 SCU + 12-87 SCU @items_commodities_carbon, max 8 SCU + 12-87 SCU @items_commodities_carbon, max 8 SCU + 12-87 SCU @items_commodities_carbon, max 8 SCU + 12-87 SCU @items_commodities_carbon, max 8 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,45d6b81f-d09f-406d-844f-f7f42d003e3d,RedWind_Pyro_SupplyGrade_Solar_HH_StationToRuin_Potassium_CargoHauling_Multi2ToSingle,HaulCargo_Multi2ToSingle_Supply_Potassium,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 25-175 SCU @items_commodities_potassium, max 8 SCU + 25-175 SCU @items_commodities_potassium, max 8 SCU + 25-175 SCU @items_commodities_potassium, max 8 SCU + 25-175 SCU @items_commodities_potassium, max 8 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,a3b93395-78ea-4ef1-ac90-25e85566876c,RedWind_Pyro_SupplyGrade_Solar_HH_StationToRuin_Potassium_CargoHauling_Multi3ToSingle,HaulCargo_Multi3ToSingle_Supply_Potassium,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 16-116 SCU @items_commodities_potassium, max 8 SCU + 16-116 SCU @items_commodities_potassium, max 8 SCU + 16-116 SCU @items_commodities_potassium, max 8 SCU + 16-116 SCU @items_commodities_potassium, max 8 SCU + 16-116 SCU @items_commodities_potassium, max 8 SCU + 16-116 SCU @items_commodities_potassium, max 8 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,c9684ac4-f236-465c-bde1-dfa4c44ec44d,RedWind_Pyro_SupplyGrade_Solar_HH_StationToRuin_Potassium_CargoHauling_Multi4ToSingle,HaulCargo_Multi4ToSingle_Supply_Potassium,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 12-87 SCU @items_commodities_potassium, max 8 SCU + 12-87 SCU @items_commodities_potassium, max 8 SCU + 12-87 SCU @items_commodities_potassium, max 8 SCU + 12-87 SCU @items_commodities_potassium, max 8 SCU + 12-87 SCU @items_commodities_potassium, max 8 SCU + 12-87 SCU @items_commodities_potassium, max 8 SCU + 12-87 SCU @items_commodities_potassium, max 8 SCU + 12-87 SCU @items_commodities_potassium, max 8 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,778a8d73-2c02-4ac0-b8e6-de8088cc65d9,RedWind_Pyro_SupplyGrade_Solar_CFP_RuinToStation_Waste_CargoHauling_SingleToMulti2,HaulCargo_SingleToMulti2_Supply_Waste,RedWind_HaulCargo_SingleToMulti_waste_desc_01,primary,"Order: 25-175 SCU @items_commodities_waste, max 8 SCU + 25-175 SCU @items_commodities_waste, max 8 SCU + 25-175 SCU @items_commodities_waste, max 8 SCU + 25-175 SCU @items_commodities_waste, max 8 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,664f5d77-c4fc-49c1-8e7e-d04a95b54235,RedWind_Pyro_SupplyGrade_Solar_CFP_RuinToStation_Waste_CargoHauling_SingleToMulti3,HaulCargo_SingleToMulti3_Supply_Waste,RedWind_HaulCargo_SingleToMulti_waste_desc_01,primary,"Order: 16-116 SCU @items_commodities_waste, max 8 SCU + 16-116 SCU @items_commodities_waste, max 8 SCU + 16-116 SCU @items_commodities_waste, max 8 SCU + 16-116 SCU @items_commodities_waste, max 8 SCU + 16-116 SCU @items_commodities_waste, max 8 SCU + 16-116 SCU @items_commodities_waste, max 8 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,234c5345-ca88-4c94-9172-19b9f96a15bf,RedWind_Pyro_SupplyGrade_Solar_CFP_RuinToStation_Waste_CargoHauling_SingleToMulti4,HaulCargo_SingleToMulti4_Supply_Waste,RedWind_HaulCargo_SingleToMulti_waste_desc_01,primary,"Order: 12-87 SCU @items_commodities_waste, max 8 SCU + 12-87 SCU @items_commodities_waste, max 8 SCU + 12-87 SCU @items_commodities_waste, max 8 SCU + 12-87 SCU @items_commodities_waste, max 8 SCU + 12-87 SCU @items_commodities_waste, max 8 SCU + 12-87 SCU @items_commodities_waste, max 8 SCU + 12-87 SCU @items_commodities_waste, max 8 SCU + 12-87 SCU @items_commodities_waste, max 8 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,562109d5-8c0d-4090-a23b-8bd0787793a2,RedWind_Pyro_SupplyGrade_Solar_HH_RuinToStation_Waste_CargoHauling_SingleToMulti2,HaulCargo_SingleToMulti2_Supply_Waste,RedWind_HaulCargo_SingleToMulti_waste_desc_01,primary,"Order: 25-175 SCU @items_commodities_waste, max 8 SCU + 25-175 SCU @items_commodities_waste, max 8 SCU + 25-175 SCU @items_commodities_waste, max 8 SCU + 25-175 SCU @items_commodities_waste, max 8 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,3410c10e-be9f-4022-8dca-2a8665562239,RedWind_Pyro_SupplyGrade_Solar_HH_RuinToStation_Waste_CargoHauling_SingleToMulti3,HaulCargo_SingleToMulti3_Supply_Waste,RedWind_HaulCargo_SingleToMulti_waste_desc_01,primary,"Order: 16-116 SCU @items_commodities_waste, max 8 SCU + 16-116 SCU @items_commodities_waste, max 8 SCU + 16-116 SCU @items_commodities_waste, max 8 SCU + 16-116 SCU @items_commodities_waste, max 8 SCU + 16-116 SCU @items_commodities_waste, max 8 SCU + 16-116 SCU @items_commodities_waste, max 8 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,a77da2c4-08f9-4029-b13d-3233e69968d3,RedWind_Pyro_SupplyGrade_Solar_HH_RuinToStation_Waste_CargoHauling_SingleToMulti4,HaulCargo_SingleToMulti4_Supply_Waste,RedWind_HaulCargo_SingleToMulti_waste_desc_01,primary,"Order: 12-87 SCU @items_commodities_waste, max 8 SCU + 12-87 SCU @items_commodities_waste, max 8 SCU + 12-87 SCU @items_commodities_waste, max 8 SCU + 12-87 SCU @items_commodities_waste, max 8 SCU + 12-87 SCU @items_commodities_waste, max 8 SCU + 12-87 SCU @items_commodities_waste, max 8 SCU + 12-87 SCU @items_commodities_waste, max 8 SCU + 12-87 SCU @items_commodities_waste, max 8 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,868ebed3-b61f-44fb-ae97-8d3667a76fb9,RedWind_Pyro_SmallGrade_Solar_CFP_TradepostToStation_Copper_CargoHauling_Multi2ToSingle,HaulCargo_Multi2ToSingle_Small_Copper,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 4-16 SCU @items_commodities_copper, max 4 SCU + 4-16 SCU @items_commodities_copper, max 4 SCU + 4-16 SCU @items_commodities_copper, max 4 SCU + 4-16 SCU @items_commodities_copper, max 4 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,a74d6099-1212-4078-9dfd-cffc5ef55266,RedWind_Pyro_SmallGrade_Solar_CFP_TradepostToStation_Silicon_CargoHauling_Multi2ToSingle,HaulCargo_Multi2ToSingle_Small_Silicon,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 4-16 SCU @items_commodities_silicon, max 4 SCU + 4-16 SCU @items_commodities_silicon, max 4 SCU + 4-16 SCU @items_commodities_silicon, max 4 SCU + 4-16 SCU @items_commodities_silicon, max 4 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,952babd4-1769-4937-89d2-c4b390efe7b0,RedWind_Pyro_SmallGrade_Solar_CFP_TradepostToStation_Aluminum_CargoHauling_Multi3ToSingle,HaulCargo_Multi3ToSingle_Small_Aluminum,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 2-10 SCU @items_commodities_aluminum, max 4 SCU + 2-10 SCU @items_commodities_aluminum, max 4 SCU + 2-10 SCU @items_commodities_aluminum, max 4 SCU + 2-10 SCU @items_commodities_aluminum, max 4 SCU + 2-10 SCU @items_commodities_aluminum, max 4 SCU + 2-10 SCU @items_commodities_aluminum, max 4 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,2563ea7e-7787-45a5-84de-b049f9ac437b,RedWind_Pyro_SmallGrade_Solar_CFP_TradepostToStation_Quartz_CargoHauling_Multi2ToSingle,HaulCargo_Multi2ToSingle_Small_Quartz,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 4-16 SCU @items_commodities_quartz, max 4 SCU + 4-16 SCU @items_commodities_quartz, max 4 SCU + 4-16 SCU @items_commodities_quartz, max 4 SCU + 4-16 SCU @items_commodities_quartz, max 4 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,7b8a87e8-b4e6-4124-9746-07854204a048,RedWind_Pyro_SmallGrade_Solar_CFP_OutpostToOutpost_Waste_CargoHauling_Multi2ToSingle,HaulCargo_Multi2ToSingle_Small_Waste,RedWind_HaulCargo_MultiToSingle_waste_desc_01,primary,"Order: 4-16 SCU @items_commodities_waste, max 4 SCU + 4-16 SCU @items_commodities_waste, max 4 SCU + 4-16 SCU @items_commodities_waste, max 4 SCU + 4-16 SCU @items_commodities_waste, max 4 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,c3437dd4-be2e-496c-8419-8e72562eda1c,RedWind_Pyro_SmallGrade_Solar_CFP_OutpostToOutpost_Waste_CargoHauling_Multi3ToSingle,HaulCargo_Multi3ToSingle_Small_Waste,RedWind_HaulCargo_MultiToSingle_waste_desc_01,primary,"Order: 2-10 SCU @items_commodities_waste, max 4 SCU + 2-10 SCU @items_commodities_waste, max 4 SCU + 2-10 SCU @items_commodities_waste, max 4 SCU + 2-10 SCU @items_commodities_waste, max 4 SCU + 2-10 SCU @items_commodities_waste, max 4 SCU + 2-10 SCU @items_commodities_waste, max 4 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,87d3f11c-3ae3-446f-abb8-e03475503a20,RedWind_Pyro_SmallGrade_Solar_CFP_OutpostToOutpost_Waste_CargoHauling_Multi4ToSingle,HaulCargo_Multi4ToSingle_Small_Waste,RedWind_HaulCargo_MultiToSingle_waste_desc_01,primary,"Order: 1-8 SCU @items_commodities_waste, max 4 SCU + 1-8 SCU @items_commodities_waste, max 4 SCU + 2-8 SCU @items_commodities_waste, max 4 SCU + 2-8 SCU @items_commodities_waste, max 4 SCU + 1-8 SCU @items_commodities_waste, max 4 SCU + 1-8 SCU @items_commodities_waste, max 4 SCU + 2-8 SCU @items_commodities_waste, max 4 SCU + 2-8 SCU @items_commodities_waste, max 4 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,b9661c09-ed0f-45df-9388-e172185a348e,RedWind_Pyro_SmallGrade_Solar_HH_TradepostToStation_Hydrogen_CargoHauling_Multi3ToSingle,HaulCargo_Multi3ToSingle_Small_Hydrogen,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 2-10 SCU @items_commodities_hydrogen, max 4 SCU + 2-10 SCU @items_commodities_hydrogen, max 4 SCU + 2-10 SCU @items_commodities_hydrogen, max 4 SCU + 2-10 SCU @items_commodities_hydrogen, max 4 SCU + 2-10 SCU @items_commodities_hydrogen, max 4 SCU + 2-10 SCU @items_commodities_hydrogen, max 4 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,c1fe01d7-f216-4328-8cef-5cbe57c53ff3,RedWind_Pyro_SmallGrade_Solar_HH_TradepostToStation_Copper_CargoHauling_Multi2ToSingle,HaulCargo_Multi2ToSingle_Small_Copper,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 4-16 SCU @items_commodities_copper, max 4 SCU + 4-16 SCU @items_commodities_copper, max 4 SCU + 4-16 SCU @items_commodities_copper, max 4 SCU + 4-16 SCU @items_commodities_copper, max 4 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,4535960b-c479-47e8-a67d-940fb2ed3fb3,RedWind_Pyro_SmallGrade_Solar_HH_TradepostToStation_Silicon_CargoHauling_Multi2ToSingle,HaulCargo_Multi2ToSingle_Small_Silicon,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 4-16 SCU @items_commodities_silicon, max 4 SCU + 4-16 SCU @items_commodities_silicon, max 4 SCU + 4-16 SCU @items_commodities_silicon, max 4 SCU + 4-16 SCU @items_commodities_silicon, max 4 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,05b60846-586f-47cb-8e30-f6206d9d7906,RedWind_Pyro_SmallGrade_Solar_HH_TradepostToStation_Aluminum_CargoHauling_Multi2ToSingle,HaulCargo_Multi2ToSingle_Small_Aluminum,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 4-16 SCU @items_commodities_aluminum, max 4 SCU + 4-16 SCU @items_commodities_aluminum, max 4 SCU + 4-16 SCU @items_commodities_aluminum, max 4 SCU + 4-16 SCU @items_commodities_aluminum, max 4 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,bc53a9c8-6adf-4f64-9a79-4fccdad4b587,RedWind_Pyro_SmallGrade_Solar_HH_TradepostToStation_Aluminum_CargoHauling_Multi3ToSingle,HaulCargo_Multi3ToSingle_Small_Aluminum,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 2-10 SCU @items_commodities_aluminum, max 4 SCU + 2-10 SCU @items_commodities_aluminum, max 4 SCU + 2-10 SCU @items_commodities_aluminum, max 4 SCU + 2-10 SCU @items_commodities_aluminum, max 4 SCU + 2-10 SCU @items_commodities_aluminum, max 4 SCU + 2-10 SCU @items_commodities_aluminum, max 4 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,4d5c29c8-e87d-4c2c-bac2-94a5c565a517,RedWind_Pyro_SmallGrade_Solar_HH_TradepostToStation_Quartz_CargoHauling_Multi3ToSingle,HaulCargo_Multi3ToSingle_Small_Quartz,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 2-10 SCU @items_commodities_quartz, max 4 SCU + 2-10 SCU @items_commodities_quartz, max 4 SCU + 2-10 SCU @items_commodities_quartz, max 4 SCU + 2-10 SCU @items_commodities_quartz, max 4 SCU + 2-10 SCU @items_commodities_quartz, max 4 SCU + 2-10 SCU @items_commodities_quartz, max 4 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,47fd9650-d69e-41ca-9a25-8f86a4a9d219,RedWind_Pyro_SmallGrade_Solar_HH_TradepostToStation_Potassium_CargoHauling_Multi2ToSingle,HaulCargo_Multi2ToSingle_Small_Potassium,RedWind_HaulCargo_MultiToSingle_desc_01,primary,"Order: 4-16 SCU @items_commodities_potassium, max 4 SCU + 4-16 SCU @items_commodities_potassium, max 4 SCU + 4-16 SCU @items_commodities_potassium, max 4 SCU + 4-16 SCU @items_commodities_potassium, max 4 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,c2c9101a-8f70-4faf-a674-e3f6a6bb355c,RedWind_Pyro_SmallGrade_Solar_HH_OutpostToOutpost_Waste_CargoHauling_Multi3ToSingle,HaulCargo_Multi3ToSingle_Small_Waste,RedWind_HaulCargo_MultiToSingle_waste_desc_01,primary,"Order: 2-10 SCU @items_commodities_waste, max 4 SCU + 2-10 SCU @items_commodities_waste, max 4 SCU + 2-10 SCU @items_commodities_waste, max 4 SCU + 2-10 SCU @items_commodities_waste, max 4 SCU + 2-10 SCU @items_commodities_waste, max 4 SCU + 2-10 SCU @items_commodities_waste, max 4 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,436094d7-eed3-43b1-a8bf-f562335e85e2,RedWind_Pyro_SmallGrade_Solar_HH_OutpostToOutpost_Waste_CargoHauling_Multi4ToSingle,HaulCargo_Multi4ToSingle_Small_Waste,RedWind_HaulCargo_MultiToSingle_waste_desc_01,primary,"Order: 1-8 SCU @items_commodities_waste, max 4 SCU + 1-8 SCU @items_commodities_waste, max 4 SCU + 2-8 SCU @items_commodities_waste, max 4 SCU + 2-8 SCU @items_commodities_waste, max 4 SCU + 1-8 SCU @items_commodities_waste, max 4 SCU + 1-8 SCU @items_commodities_waste, max 4 SCU + 2-8 SCU @items_commodities_waste, max 4 SCU + 2-8 SCU @items_commodities_waste, max 4 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,ef4a40cc-dc5e-409b-aa7f-a1670f6f7608,RedWind_Pyro_SmallGrade_Solar_CFP_StationToOutpost_ProcessedFood_CargoHauling_SingleToMulti4,HaulCargo_SingleToMulti4_Small_ProcessedFood,RedWind_HaulCargo_SingleToMulti_desc_01,primary,"Order: 1-8 SCU @items_commodities_processedFood, max 4 SCU + 1-8 SCU @items_commodities_processedFood, max 4 SCU + 2-8 SCU @items_commodities_processedFood, max 4 SCU + 2-8 SCU @items_commodities_processedFood, max 4 SCU + 1-8 SCU @items_commodities_processedFood, max 4 SCU + 1-8 SCU @items_commodities_processedFood, max 4 SCU + 2-8 SCU @items_commodities_processedFood, max 4 SCU + 2-8 SCU @items_commodities_processedFood, max 4 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
RedWind_Hauling,cf08a998-889a-401b-81ba-9270dad11115,RedWind_Pyro_SmallGrade_Solar_CFP_TradepostToOutpost_ProcessedFood_CargoHauling_SingleToMulti2,HaulCargo_SingleToMulti2_Small_ProcessedFood,RedWind_HaulCargo_SingleToMulti_desc_01,primary,"Order: 4-16 SCU @items_commodities_processedFood, max 4 SCU + 4-16 SCU @items_commodities_processedFood, max 4 SCU + 4-16 SCU @items_commodities_processedFood, max 4 SCU + 4-16 SCU @items_commodities_processedFood, max 4 SCU",6eb86e29-817a-4463-b37e-5a719004b4dc,libs/foundry/records/contracts/contractgenerator/interstellartransport_guild/redwind/redwind_hauling.xml
