Localization Key,Localization Role,Attribute,Record Type,Entity Class,Record GUID,Record Path
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_AToB_Waste_Mixed_ScrapWaste_Stanton4,36896aee-92fb-4274-a751-150d1cc19c2d,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_mixed_scrapwaste_stanton4.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_AToB_Waste_Mixed_ScrapWaste_TEMPLATE,356224d5-c40a-431d-9f33-917ac34cf592,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_mixed_scrapwaste_template.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_AToB_Waste_Mixed_TEMPLATE,339f2e37-39b7-4c09-adc1-fb71156c0932,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_mixed_template.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_AToB_Waste_Scrap_Stanton1_SmallGrade,a48f0577-164d-4820-9ff7-cb1e0674ec55,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_scrap_stanton1_smallgrade.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_AToB_Waste_Scrap_Stanton1_SmallGrade1,7479de5b-7573-496f-aa9e-2ce6b265752d,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_scrap_stanton1_smallgrade1.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_AToB_Waste_Scrap_Stanton1,31ece657-961a-4dc7-86d0-a07a8bffde83,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_scrap_stanton1.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_AToB_Waste_Scrap_Stanton2_SupplyGrade,989017d7-a7ea-495d-b591-1cb5348c4439,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_scrap_stanton2_supplygrade.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_AToB_Waste_Scrap_Stanton2,a581a2f0-b183-4f3c-80e0-42de8e7e5c4d,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_scrap_stanton2.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_AToB_Waste_Scrap_Stanton3_SupplyGrade,050d72b4-bc55-453f-8573-2c25420787f2,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_scrap_stanton3_supplygrade.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_AToB_Waste_Scrap_Stanton3,fc61afa7-e980-44e9-925b-f40a3b541f16,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_scrap_stanton3.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_AToB_Waste_Scrap_Stanton4_SupplyGrade,c8d58340-1e97-40d0-bbda-11f42c6ffa66,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_scrap_stanton4_supplygrade.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_AToB_Waste_Scrap_Stanton4,c48bfb21-1ac6-450c-8c93-24ff127d4b5b,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_scrap_stanton4.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_AToB_Waste_Scrap_TEMPLATE,f3907a5b-404f-4c2c-b8f2-51b34a6a63cc,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_scrap_template.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_AToB_Waste_TEMPLATE,dda978b7-4c9e-452d-8d5e-7985cfd7d051,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_template.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_AToB_Waste_Waste_CrossStanton,b483e151-a4a8-4515-936a-cc6a2626257b,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_waste_crossstanton.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_AToB_Waste_Waste_Interstellar_BulkGrade,9ea450b2-4a2c-43f1-8e7d-e35203e6815b,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_waste_interstellar_bulkgrade.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_AToB_Waste_Waste_Interstellar_BulkGrade1,ab9bb871-25de-41aa-a5b1-43ad2e9f9a1e,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_waste_interstellar_bulkgrade1.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_AToB_Waste_Waste_Interstellar,1b5afc71-a9b1-429f-bb6c-12f71de0aa23,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_waste_interstellar.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_AToB_Waste_Waste_Stanton_BulkGrade,2b48cd4c-b842-4f47-b0ac-a3811b477d9f,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_waste_stanton_bulkgrade.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_AToB_Waste_Waste_Stanton1_BulkGrade,f8bfd0c0-419d-4bd8-943e-24afdf2430e8,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_waste_stanton1_bulkgrade.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_AToB_Waste_Waste_Stanton1_SmallGrade,39014cb2-a86a-4b87-87ce-e7f0125a2030,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_waste_stanton1_smallgrade.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_AToB_Waste_Waste_Stanton1_SmallGrade1,88ce188d-de62-437c-bfcd-ae23685ab443,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_waste_stanton1_smallgrade1.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_AToB_Waste_Waste_Stanton1_SupplyGrade,cd300a4f-a9f1-43f1-891e-b77ba340e93d,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_waste_stanton1_supplygrade.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_AToB_Waste_Waste_Stanton1,633bd895-9c2a-46af-8d21-091350df5bc5,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_waste_stanton1.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_AToB_Waste_Waste_Stanton2_SmallGrade,7e159ef5-6573-4fca-b04b-aa5bb6dbba18,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_waste_stanton2_smallgrade.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_AToB_Waste_Waste_Stanton2,336d7599-4274-4cbb-8fa0-2cbd87a49d56,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_waste_stanton2.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_AToB_Waste_Waste_Stanton3_SmallGrade,405a9d18-9464-4c03-a0b7-9d44edd9cb0f,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_waste_stanton3_smallgrade.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_AToB_Waste_Waste_Stanton3,d8f48723-5cba-4698-8213-c4ae4cd9b0ee,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_waste_stanton3.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_AToB_Waste_Waste_Stanton4_SmallGrade,2f453219-fe00-4c19-a146-7369edf7db07,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_waste_stanton4_smallgrade.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_AToB_Waste_Waste_Stanton4,c0c7e8fe-12b3-4f26-9843-286b073f451f,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_waste_stanton4.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_AToB_Waste_Waste_TEMPLATE,56c4461b-6085-4d75-93a9-ee748ab34389,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_atob_waste_waste_template.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_LinearChain,e19e2490-44d1-494e-a157-9c4f3d67f147,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_linearchain.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Mtest,60b0669d-25c2-43ed-903a-2f0fbec5afc8,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_mtest.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_Processed_AgriculturalSupplies_CrossStanton,8adb0622-7c0b-42fd-8157-efd3fda647e0,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_processed_agriculturalsupplies_crossstanton.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_Processed_AgriculturalSupplies_Stanton_SmallGrade,150bcfbe-8409-4f10-95ee-bac3a43ad128,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_processed_agriculturalsupplies_stanton_smallgrade.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_Processed_AgriculturalSupplies_Stanton4_SmallGrade,fdaf3eb4-186b-455f-a244-b297b1c7c868,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_processed_agriculturalsupplies_stanton4_smallgrade.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_Processed_AgriculturalSupplies_Stanton4,8afb5098-15af-4a18-a819-69070e3d90f1,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_processed_agriculturalsupplies_stanton4.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_Processed_AgriculturalSupplies_TEMPLATE,1ea1d338-f376-41d7-90d7-f94c7a1826f7,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_processed_agriculturalsupplies_template.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_Processed_PressurizedIce_Stanton3_SupplyGrade,f30a0a0d-ebce-4cdf-b899-15b0094b50fb,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_processed_pressurizedice_stanton3_supplygrade.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_Processed_PressurizedIce_Stanton3,aadd256e-f7c1-4403-b14a-5be7170b67ea,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_processed_pressurizedice_stanton3.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_Processed_PressurizedIce_TEMPLATE,023458ba-65a5-4e62-b598-fee40344a999,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_processed_pressurizedice_template.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_Processed_TEMPLATE,6ec1fa44-861b-4b18-99ab-502cbdef16a2,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_processed_template.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_RawOre_Iron_Stanton1_SmallGrade,6352a541-7db2-4838-b567-fac73f75ac92,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_rawore_iron_stanton1_smallgrade.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_RawOre_Iron_Stanton1_SmallGrade1,d3cef588-0969-4b4e-a0c0-3995d7774e02,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_rawore_iron_stanton1_smallgrade1.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_RawOre_Iron_Stanton1,0b25b7b3-b0cc-4269-be88-4a9a186da43f,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_rawore_iron_stanton1.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_RawOre_Iron_TEMPLATE,da425f0e-095d-468c-bbd8-951209a90c23,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_rawore_iron_template.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_RawOre_Mixed_AluminiumTungstenCorundum_Stanton3_SmallGrade,886a2e75-acba-40d8-8c4c-6b469afa6f8b,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_rawore_mixed_aluminiumtungstencorundum_stanton3_smallgrade.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_RawOre_Mixed_AluminiumTungstenCorundum_Stanton3,250dad8b-a3a4-4890-9a22-6bcf893bb3e3,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_rawore_mixed_aluminiumtungstencorundum_stanton3.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_RawOre_Mixed_AluminiumTungstenCorundum_TEMPLATE,1e8776ee-0025-4956-a5dc-71994a7e1c25,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_rawore_mixed_aluminiumtungstencorundum_template.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_RawOre_Mixed_IronCopper_Stanton1_SmallGrade,980b6981-a7e6-412e-a6ca-65a58bd861cc,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_rawore_mixed_ironcopper_stanton1_smallgrade.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_RawOre_Mixed_IronCopper_Stanton1,5c2d61c0-30f5-402a-93e3-cba8a664ed9f,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_rawore_mixed_ironcopper_stanton1.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_RawOre_Mixed_IronCopper_TEMPLATE,586afd29-6dc4-4ffb-8e85-2607991fa373,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_rawore_mixed_ironcopper_template.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_RawOre_Mixed_IronCopperQuartz_Stanton1_SmallGrade,f53f5667-9d2c-4cc9-a6a8-9018b29575a2,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_rawore_mixed_ironcopperquartz_stanton1_smallgrade.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_RawOre_Mixed_IronCopperQuartz_Stanton1,70eb60e2-bd1e-4cb4-b634-d9b9b2e09abe,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_rawore_mixed_ironcopperquartz_stanton1.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_RawOre_Mixed_IronCopperQuartz_TEMPLATE,d0ded842-049c-44a5-9d9d-2cc5adfd727f,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_rawore_mixed_ironcopperquartz_template.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_RawOre_Mixed_IronCopperTitanium_Stanton2_SmallGrade,bf33c652-032a-45f9-ac9d-919eed8d9b81,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_rawore_mixed_ironcoppertitanium_stanton2_smallgrade.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_RawOre_Mixed_IronCopperTitanium_Stanton2,df315d51-8a6f-456d-ba4f-022206f424b0,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_rawore_mixed_ironcoppertitanium_stanton2.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_RawOre_Mixed_IronCopperTitanium_TEMPLATE,792646dd-c660-4664-b207-b3ef05ac7df0,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_rawore_mixed_ironcoppertitanium_template.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_RawOre_Mixed_IronQuartz_Stanton1_SmallGrade,9f2d89c9-8bd5-4b9f-80ec-d62cf278f8e4,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_rawore_mixed_ironquartz_stanton1_smallgrade.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_RawOre_Mixed_IronQuartz_Stanton1,94b13d15-ba93-4898-9d04-5a3772a267e9,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_rawore_mixed_ironquartz_stanton1.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_RawOre_Mixed_IronQuartz_TEMPLATE,ebbc3d6f-4558-4ab3-b084-ca3a6b98c8c1,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_rawore_mixed_ironquartz_template.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_RawOre_Mixed_QuartzCorundum_Stanton4_SmallGrade,d47219d7-6f34-429c-ac88-053d973f2078,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_rawore_mixed_quartzcorundum_stanton4_smallgrade.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_RawOre_Mixed_QuartzCorundum_Stanton4,ce6eaf7a-6faa-49b8-a1ae-eb9cc0b39986,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_rawore_mixed_quartzcorundum_stanton4.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_RawOre_Mixed_QuartzCorundum_TEMPLATE,fe9bffc0-2e51-4f6a-9d29-16abc8abe4f9,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_rawore_mixed_quartzcorundum_template.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_RawOre_Mixed_TEMPLATE,adfcde98-50eb-458d-ab99-d5c45e658e3c,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_rawore_mixed_template.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_RawOre_TEMPLATE,2f5993b2-8d21-48f0-b92d-fc80affb8590,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_rawore_template.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_TEMPLATE,8f948547-27cf-4802-9d49-e4ac69a0172a,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_template.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_Waste_Mixed_ScrapWaste_Stanton2_SmallGrade,de97f9b5-e0b7-4889-a03d-9c8eade23de2,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_waste_mixed_scrapwaste_stanton2_smallgrade.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_Waste_Mixed_ScrapWaste_Stanton2_SmallGrade1,da881875-63a3-4895-bc57-75754e7710c4,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_waste_mixed_scrapwaste_stanton2_smallgrade1.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_Waste_Mixed_ScrapWaste_Stanton2,4835d038-6eb5-4eab-926f-e3c20aeb0518,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_waste_mixed_scrapwaste_stanton2.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_Waste_Mixed_ScrapWaste_Stanton3_SmallGrade,5c7aa67c-0b8f-470d-bbbf-e7a4d97d32c2,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_waste_mixed_scrapwaste_stanton3_smallgrade.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_Waste_Mixed_ScrapWaste_Stanton3_SmallGrade1,621b019c-e2b4-482b-b2f6-1ab2beb2bd2e,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_waste_mixed_scrapwaste_stanton3_smallgrade1.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_Waste_Mixed_ScrapWaste_Stanton3,1fa50eae-f287-41e6-9ca5-bec09300b49e,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_waste_mixed_scrapwaste_stanton3.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_Waste_Mixed_ScrapWaste_Stanton4_SmallGrade,bd590efa-7787-429a-8cdf-3b5c517b0fa4,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_waste_mixed_scrapwaste_stanton4_smallgrade.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_Waste_Mixed_ScrapWaste_Stanton4_SmallGrade1,93aba36c-c0d0-4285-adcb-d238dc8a6e36,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_waste_mixed_scrapwaste_stanton4_smallgrade1.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_Waste_Mixed_ScrapWaste_Stanton4_SmallGrade2,cc403be4-92e5-40c5-9cac-c80d078a777d,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_waste_mixed_scrapwaste_stanton4_smallgrade2.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_Waste_Mixed_ScrapWaste_Stanton4_SupplyGrade,1780c3b7-acd5-434f-906a-9a45f251a1f5,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_waste_mixed_scrapwaste_stanton4_supplygrade.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_Waste_Mixed_ScrapWaste_Stanton4,4279c2cf-e9fa-4516-be50-869f822e9e44,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_waste_mixed_scrapwaste_stanton4.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_Waste_Mixed_ScrapWaste_TEMPLATE,f062c327-f691-436b-83d2-bbc8b904901a,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_waste_mixed_scrapwaste_template.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_Waste_Mixed_TEMPLATE,ba732f95-3508-43c9-9046-43c3c1221b2a,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_waste_mixed_template.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_Waste_TEMPLATE,320c912f-74b1-46ca-a00b-3875747cd992,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_waste_template.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_Waste_Waste_CrossStanton,6306c3c9-c05d-4385-9a8e-0f1e2a4a7bcf,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_waste_waste_crossstanton.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_Waste_Waste_Stanton_BulkGrade,d311e789-97af-4faa-9e1b-521f00cd56af,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_waste_waste_stanton_bulkgrade.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_Waste_Waste_Stanton1_SmallGrade,67fc6550-f96c-49a8-890e-1bb8da41bb07,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_waste_waste_stanton1_smallgrade.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_Waste_Waste_Stanton1_SmallGrade1,86b58535-a9eb-452d-911a-52c7092f7daa,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_waste_waste_stanton1_smallgrade1.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_Waste_Waste_Stanton1_SupplyGrade,49628c1d-c392-45e3-8ea3-974dc9c67d1c,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_waste_waste_stanton1_supplygrade.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_Waste_Waste_Stanton1,6877463a-b91f-414e-9080-5061e79ca617,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_waste_waste_stanton1.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi2ToSingle_Waste_Waste_TEMPLATE,fb3a3126-961b-402e-8bf2-60d5afe71dcc,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi2tosingle_waste_waste_template.xml
Industrial_GenericCollect_Short_And,description,shortDescription,MissionBrokerEntry,HaulCargo_Multi3ToSingle_RawOre_Iron_Stanton1_SmallGrade,daf39b94-0a74-4395-9b31-551bdd211b73,libs/foundry/records/missionbroker/pu_missions/cargo/haulcargo_multi3tosingle_rawore_iron_stanton1_smallgrade.xml
