Harvestable Preset Class,Harvestable Entity GUID,Harvestable Entity Class,Harvestable Entity Path,Respawn In Slot Time,Special Harvestable String,Record GUID,Record Path
Mining_AsteroidMType_Savrilium,b3fc7fad-39de-4cba-a11a-5a91919f4743,MineableRock_AsteroidLegendary_Savrilium_RCD_large,libs/foundry/records/entities/mineable/mineablerock_asteroidlegendary_savrilium_rcd_large.xml,3600,,6868091c-9167-4916-8740-4a05c7c7f5c8,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidmtype_savrilium.xml
Mining_AsteroidMType_Silicon,1fc77a3c-6d4f-4e09-a77b-9a30c23c6fa7,AsteroidMTypeMineableRock_Silicon,libs/foundry/records/entities/mineable/asteroidmtypemineablerock_silicon.xml,3600,,56fa7a83-7dd6-4c61-90d4-f5ca81004c57,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidmtype_silicon.xml
Mining_AsteroidMType_Silicon,1fc77a3c-6d4f-4e09-a77b-9a30c23c6fa7,AsteroidMTypeMineableRock_Silicon,libs/foundry/records/entities/mineable/asteroidmtypemineablerock_silicon.xml,3600,,56fa7a83-7dd6-4c61-90d4-f5ca81004c57,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidmtype_silicon.xml
Mining_AsteroidMType_Tin,8f23067e-cb00-42ad-bd1d-7af8d719ccc4,AsteroidMTypeMineableRock_Tin,libs/foundry/records/entities/mineable/asteroidmtypemineablerock_tin.xml,3600,,49827c3d-bc23-41de-86d0-279c02146c22,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidmtype_tin.xml
Mining_AsteroidMType_Tin,8f23067e-cb00-42ad-bd1d-7af8d719ccc4,AsteroidMTypeMineableRock_Tin,libs/foundry/records/entities/mineable/asteroidmtypemineablerock_tin.xml,3600,,49827c3d-bc23-41de-86d0-279c02146c22,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidmtype_tin.xml
Mining_AsteroidMType_Titanium,cb4e8840-2984-469d-8132-6be5866c93d3,AsteroidMTypeMineableRock_Titanium,libs/foundry/records/entities/mineable/asteroidmtypemineablerock_titanium.xml,3600,,b9067934-7b74-46d4-aa4f-8d92f19758e6,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidmtype_titanium.xml
Mining_AsteroidMType_Titanium,cb4e8840-2984-469d-8132-6be5866c93d3,AsteroidMTypeMineableRock_Titanium,libs/foundry/records/entities/mineable/asteroidmtypemineablerock_titanium.xml,3600,,b9067934-7b74-46d4-aa4f-8d92f19758e6,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidmtype_titanium.xml
Mining_AsteroidMType_Tungsten,4e6677f5-55c3-4d00-8efc-a6626670b32c,AsteroidMTypeMineableRock_Tungsten,libs/foundry/records/entities/mineable/asteroidmtypemineablerock_tungsten.xml,3600,,e10da171-f6b3-4dac-af2a-82d3353a5640,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidmtype_tungsten.xml
Mining_AsteroidMType_Tungsten,4e6677f5-55c3-4d00-8efc-a6626670b32c,AsteroidMTypeMineableRock_Tungsten,libs/foundry/records/entities/mineable/asteroidmtypemineablerock_tungsten.xml,3600,,e10da171-f6b3-4dac-af2a-82d3353a5640,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidmtype_tungsten.xml
Mining_AsteroidMType,80c0d871-fcad-4352-9dd3-15b192c12f91,AsteroidMTypeMineableRock_Aluminium,libs/foundry/records/entities/mineable/asteroidmtypemineablerock_aluminium.xml,3600,,914fb64c-09bd-4e90-86cb-7adcb7ac6be7,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidmtype.xml
Mining_AsteroidMType,80c0d871-fcad-4352-9dd3-15b192c12f91,AsteroidMTypeMineableRock_Aluminium,libs/foundry/records/entities/mineable/asteroidmtypemineablerock_aluminium.xml,3600,,914fb64c-09bd-4e90-86cb-7adcb7ac6be7,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidmtype.xml
Mining_AsteroidPType_Aluminium,25f8d2e9-f7aa-4a1d-9a17-144d7d23b76e,AsteroidPTypeMineableRock_Aluminium,libs/foundry/records/entities/mineable/asteroidptypemineablerock_aluminium.xml,3600,,d5fa37ba-4848-4635-a03e-e4000b5f795a,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidptype_aluminium.xml
Mining_AsteroidPType_Aluminium,25f8d2e9-f7aa-4a1d-9a17-144d7d23b76e,AsteroidPTypeMineableRock_Aluminium,libs/foundry/records/entities/mineable/asteroidptypemineablerock_aluminium.xml,3600,,d5fa37ba-4848-4635-a03e-e4000b5f795a,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidptype_aluminium.xml
Mining_AsteroidPType_Copper,77d47b51-cd0d-4128-80e4-e340369f1ab4,AsteroidPTypeMineableRock_Copper,libs/foundry/records/entities/mineable/asteroidptypemineablerock_copper.xml,3600,,1281550a-68a6-4380-baf4-0f969bc8f3b4,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidptype_copper.xml
Mining_AsteroidPType_Copper,77d47b51-cd0d-4128-80e4-e340369f1ab4,AsteroidPTypeMineableRock_Copper,libs/foundry/records/entities/mineable/asteroidptypemineablerock_copper.xml,3600,,1281550a-68a6-4380-baf4-0f969bc8f3b4,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidptype_copper.xml
Mining_AsteroidPType_Corundum,4b314918-92fe-4d25-ae70-12fdb7b7002b,AsteroidPTypeMineableRock_Corundum,libs/foundry/records/entities/mineable/asteroidptypemineablerock_corundum.xml,3600,,4dbf8ea2-f5b2-4f27-a80b-f75e39614f70,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidptype_corundum.xml
Mining_AsteroidPType_Corundum,4b314918-92fe-4d25-ae70-12fdb7b7002b,AsteroidPTypeMineableRock_Corundum,libs/foundry/records/entities/mineable/asteroidptypemineablerock_corundum.xml,3600,,4dbf8ea2-f5b2-4f27-a80b-f75e39614f70,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidptype_corundum.xml
Mining_AsteroidPType_Iron,a4dc207f-639d-4d1f-816c-f3f413a9585e,AsteroidPTypeMineableRock_Iron,libs/foundry/records/entities/mineable/asteroidptypemineablerock_iron.xml,3600,,e9dc8e53-cf33-47a9-b771-60c4ae656bc1,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidptype_iron.xml
Mining_AsteroidPType_Iron,a4dc207f-639d-4d1f-816c-f3f413a9585e,AsteroidPTypeMineableRock_Iron,libs/foundry/records/entities/mineable/asteroidptypemineablerock_iron.xml,3600,,e9dc8e53-cf33-47a9-b771-60c4ae656bc1,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidptype_iron.xml
Mining_AsteroidPType_Quartz,5a8e9e00-9dd7-46c2-93ec-28f911752217,AsteroidPTypeMineableRock_Quartz,libs/foundry/records/entities/mineable/asteroidptypemineablerock_quartz.xml,3600,,777acb0a-b452-480a-8697-ce87b55a8a6e,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidptype_quartz.xml
Mining_AsteroidPType_Quartz,5a8e9e00-9dd7-46c2-93ec-28f911752217,AsteroidPTypeMineableRock_Quartz,libs/foundry/records/entities/mineable/asteroidptypemineablerock_quartz.xml,3600,,777acb0a-b452-480a-8697-ce87b55a8a6e,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidptype_quartz.xml
Mining_AsteroidPType_Silicon,77cbdf7c-dcd7-44a8-af30-855baeaa35aa,AsteroidPTypeMineableRock_Silicon,libs/foundry/records/entities/mineable/asteroidptypemineablerock_silicon.xml,3600,,e28dc61a-57df-4c62-8ce0-cc3435a296b6,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidptype_silicon.xml
Mining_AsteroidPType_Silicon,77cbdf7c-dcd7-44a8-af30-855baeaa35aa,AsteroidPTypeMineableRock_Silicon,libs/foundry/records/entities/mineable/asteroidptypemineablerock_silicon.xml,3600,,e28dc61a-57df-4c62-8ce0-cc3435a296b6,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidptype_silicon.xml
Mining_AsteroidPType_Tin,ad29c06f-ecff-47ce-bb8b-c9061cd889d2,AsteroidPTypeMineableRock_Tin,libs/foundry/records/entities/mineable/asteroidptypemineablerock_tin.xml,3600,,6f30fd17-eb75-4ae3-8d5a-73922563e976,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidptype_tin.xml
Mining_AsteroidPType_Tin,ad29c06f-ecff-47ce-bb8b-c9061cd889d2,AsteroidPTypeMineableRock_Tin,libs/foundry/records/entities/mineable/asteroidptypemineablerock_tin.xml,3600,,6f30fd17-eb75-4ae3-8d5a-73922563e976,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidptype_tin.xml
Mining_AsteroidPType_Titanium,da226fdf-0b27-4647-b4cc-f30872527491,AsteroidPTypeMineableRock_Titanium,libs/foundry/records/entities/mineable/asteroidptypemineablerock_titanium.xml,3600,,aeab1908-4e9a-464e-9572-8f3a47bab31e,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidptype_titanium.xml
Mining_AsteroidPType_Titanium,da226fdf-0b27-4647-b4cc-f30872527491,AsteroidPTypeMineableRock_Titanium,libs/foundry/records/entities/mineable/asteroidptypemineablerock_titanium.xml,3600,,aeab1908-4e9a-464e-9572-8f3a47bab31e,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidptype_titanium.xml
Mining_AsteroidPType_Tungsten,6e9be74c-b98e-4d68-9217-c1b2b9e46df2,AsteroidPTypeMineableRock_Tungsten,libs/foundry/records/entities/mineable/asteroidptypemineablerock_tungsten.xml,3600,,6e4db94c-9723-49dd-80ab-ab95e6006449,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidptype_tungsten.xml
Mining_AsteroidPType_Tungsten,6e9be74c-b98e-4d68-9217-c1b2b9e46df2,AsteroidPTypeMineableRock_Tungsten,libs/foundry/records/entities/mineable/asteroidptypemineablerock_tungsten.xml,3600,,6e4db94c-9723-49dd-80ab-ab95e6006449,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidptype_tungsten.xml
Mining_AsteroidPType,25f8d2e9-f7aa-4a1d-9a17-144d7d23b76e,AsteroidPTypeMineableRock_Aluminium,libs/foundry/records/entities/mineable/asteroidptypemineablerock_aluminium.xml,3600,,8c84b942-0209-4fd7-8681-f79873196fac,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidptype.xml
Mining_AsteroidPType,25f8d2e9-f7aa-4a1d-9a17-144d7d23b76e,AsteroidPTypeMineableRock_Aluminium,libs/foundry/records/entities/mineable/asteroidptypemineablerock_aluminium.xml,3600,,8c84b942-0209-4fd7-8681-f79873196fac,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidptype.xml
Mining_AsteroidQType_Aluminium,da4b6ef2-e146-43c6-9db3-0813f0c39537,AsteroidQTypeMineableRock_Aluminium,libs/foundry/records/entities/mineable/asteroidqtypemineablerock_aluminium.xml,3600,,739c8d83-0958-4972-87b0-c5cd380c0d3b,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidqtype_aluminium.xml
Mining_AsteroidQType_Aluminium,da4b6ef2-e146-43c6-9db3-0813f0c39537,AsteroidQTypeMineableRock_Aluminium,libs/foundry/records/entities/mineable/asteroidqtypemineablerock_aluminium.xml,3600,,739c8d83-0958-4972-87b0-c5cd380c0d3b,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidqtype_aluminium.xml
Mining_AsteroidQType_Copper,e2284900-3f72-42da-95fb-3d90950936dd,AsteroidQTypeMineableRock_Copper,libs/foundry/records/entities/mineable/asteroidqtypemineablerock_copper.xml,3600,,f1401741-13a2-4b95-b035-26a12ee1d65f,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidqtype_copper.xml
Mining_AsteroidQType_Copper,e2284900-3f72-42da-95fb-3d90950936dd,AsteroidQTypeMineableRock_Copper,libs/foundry/records/entities/mineable/asteroidqtypemineablerock_copper.xml,3600,,f1401741-13a2-4b95-b035-26a12ee1d65f,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidqtype_copper.xml
Mining_AsteroidQType_Corundum,7b92e8b2-bf77-44d4-b98c-2c4d27f75b2b,AsteroidQTypeMineableRock_Corundum,libs/foundry/records/entities/mineable/asteroidqtypemineablerock_corundum.xml,3600,,39346b86-61e0-420a-952c-2edb5daebc44,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidqtype_corundum.xml
Mining_AsteroidQType_Corundum,7b92e8b2-bf77-44d4-b98c-2c4d27f75b2b,AsteroidQTypeMineableRock_Corundum,libs/foundry/records/entities/mineable/asteroidqtypemineablerock_corundum.xml,3600,,39346b86-61e0-420a-952c-2edb5daebc44,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidqtype_corundum.xml
Mining_AsteroidQType_Iron,681ebe69-7897-4215-a31a-df443d7c842f,AsteroidQTypeMineableRock_Iron,libs/foundry/records/entities/mineable/asteroidqtypemineablerock_iron.xml,3600,,ac92f901-c2b3-4a90-b658-643e20c32070,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidqtype_iron.xml
Mining_AsteroidQType_Iron,681ebe69-7897-4215-a31a-df443d7c842f,AsteroidQTypeMineableRock_Iron,libs/foundry/records/entities/mineable/asteroidqtypemineablerock_iron.xml,3600,,ac92f901-c2b3-4a90-b658-643e20c32070,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidqtype_iron.xml
Mining_AsteroidQType_Quartz,bd86834e-32f8-4e77-8177-ea4d6a415a8d,AsteroidQTypeMineableRock_Quartz,libs/foundry/records/entities/mineable/asteroidqtypemineablerock_quartz.xml,3600,,644f0fec-fe6f-4994-9989-fd8fae4df3c2,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidqtype_quartz.xml
Mining_AsteroidQType_Quartz,bd86834e-32f8-4e77-8177-ea4d6a415a8d,AsteroidQTypeMineableRock_Quartz,libs/foundry/records/entities/mineable/asteroidqtypemineablerock_quartz.xml,3600,,644f0fec-fe6f-4994-9989-fd8fae4df3c2,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidqtype_quartz.xml
Mining_AsteroidQType_Silicon,d501fdf7-bd4d-4d28-b378-6fbd0d9d4bac,AsteroidQTypeMineableRock_Silicon,libs/foundry/records/entities/mineable/asteroidqtypemineablerock_silicon.xml,3600,,b0b274b9-e2a3-48a1-b7f6-a3df38e41625,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidqtype_silicon.xml
Mining_AsteroidQType_Silicon,d501fdf7-bd4d-4d28-b378-6fbd0d9d4bac,AsteroidQTypeMineableRock_Silicon,libs/foundry/records/entities/mineable/asteroidqtypemineablerock_silicon.xml,3600,,b0b274b9-e2a3-48a1-b7f6-a3df38e41625,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidqtype_silicon.xml
Mining_AsteroidQType_Tin,dc22cdce-865a-4b84-a33a-0b854b4c298c,AsteroidQTypeMineableRock_Tin,libs/foundry/records/entities/mineable/asteroidqtypemineablerock_tin.xml,3600,,7181ad08-4d6b-458f-811f-3fa91b5132f3,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidqtype_tin.xml
Mining_AsteroidQType_Tin,dc22cdce-865a-4b84-a33a-0b854b4c298c,AsteroidQTypeMineableRock_Tin,libs/foundry/records/entities/mineable/asteroidqtypemineablerock_tin.xml,3600,,7181ad08-4d6b-458f-811f-3fa91b5132f3,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidqtype_tin.xml
Mining_AsteroidQType_Titanium,160b32ad-7254-497d-a081-87177dc54071,AsteroidQTypeMineableRock_Titanium,libs/foundry/records/entities/mineable/asteroidqtypemineablerock_titanium.xml,3600,,27048242-b6d2-4d24-9a58-7f623a22a345,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidqtype_titanium.xml
Mining_AsteroidQType_Titanium,160b32ad-7254-497d-a081-87177dc54071,AsteroidQTypeMineableRock_Titanium,libs/foundry/records/entities/mineable/asteroidqtypemineablerock_titanium.xml,3600,,27048242-b6d2-4d24-9a58-7f623a22a345,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidqtype_titanium.xml
Mining_AsteroidQType_Tungsten,994b6053-1f05-482a-b97e-7e6c1d8e927b,AsteroidQTypeMineableRock_Tungsten,libs/foundry/records/entities/mineable/asteroidqtypemineablerock_tungsten.xml,3600,,a8f1bf88-5c1e-4390-96b9-bef5e7e890cf,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidqtype_tungsten.xml
Mining_AsteroidQType_Tungsten,994b6053-1f05-482a-b97e-7e6c1d8e927b,AsteroidQTypeMineableRock_Tungsten,libs/foundry/records/entities/mineable/asteroidqtypemineablerock_tungsten.xml,3600,,a8f1bf88-5c1e-4390-96b9-bef5e7e890cf,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidqtype_tungsten.xml
Mining_AsteroidQType,da4b6ef2-e146-43c6-9db3-0813f0c39537,AsteroidQTypeMineableRock_Aluminium,libs/foundry/records/entities/mineable/asteroidqtypemineablerock_aluminium.xml,3600,,e19f3750-13a6-41ba-b1e0-32e540f04f5b,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidqtype.xml
Mining_AsteroidQType,da4b6ef2-e146-43c6-9db3-0813f0c39537,AsteroidQTypeMineableRock_Aluminium,libs/foundry/records/entities/mineable/asteroidqtypemineablerock_aluminium.xml,3600,,e19f3750-13a6-41ba-b1e0-32e540f04f5b,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidqtype.xml
Mining_AsteroidRare_Beryl,27880573-b1fa-41aa-89b8-3e4a131ba9cd,MineableRock_AsteroidRare_Beryl,libs/foundry/records/entities/mineable/mineablerock_asteroidrare_beryl.xml,3600,,386083c9-8bd5-40d9-b33f-4dba7b4779bf,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidrare_beryl.xml
Mining_AsteroidRare_Beryl,27880573-b1fa-41aa-89b8-3e4a131ba9cd,MineableRock_AsteroidRare_Beryl,libs/foundry/records/entities/mineable/mineablerock_asteroidrare_beryl.xml,3600,,386083c9-8bd5-40d9-b33f-4dba7b4779bf,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidrare_beryl.xml
Mining_AsteroidRare_Bexalite,2b8a76ae-593e-4268-9a56-c20ce202e8a8,MineableRock_AsteroidRare_Bexalite,libs/foundry/records/entities/mineable/mineablerock_asteroidrare_bexalite.xml,3600,,78f73580-e222-46a1-85cb-9f9352823b77,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidrare_bexalite.xml
Mining_AsteroidRare_Bexalite,2b8a76ae-593e-4268-9a56-c20ce202e8a8,MineableRock_AsteroidRare_Bexalite,libs/foundry/records/entities/mineable/mineablerock_asteroidrare_bexalite.xml,3600,,78f73580-e222-46a1-85cb-9f9352823b77,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidrare_bexalite.xml
Mining_AsteroidRare_Borase,b3af5873-af59-4334-89db-d0bdef67cc68,MineableRock_AsteroidRare_Borase,libs/foundry/records/entities/mineable/mineablerock_asteroidrare_borase.xml,3600,,46e479b1-7500-4601-9305-fa53d0290fd3,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidrare_borase.xml
Mining_AsteroidRare_Borase,b3af5873-af59-4334-89db-d0bdef67cc68,MineableRock_AsteroidRare_Borase,libs/foundry/records/entities/mineable/mineablerock_asteroidrare_borase.xml,3600,,46e479b1-7500-4601-9305-fa53d0290fd3,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidrare_borase.xml
Mining_AsteroidRare_Gold,2d34e8c9-3ed6-4c19-b953-5a9548a74c5d,MineableRock_AsteroidRare_Gold,libs/foundry/records/entities/mineable/mineablerock_asteroidrare_gold.xml,3600,,9c78227a-15a5-41cf-860a-f2f5d9120df1,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidrare_gold.xml
Mining_AsteroidRare_Gold,2d34e8c9-3ed6-4c19-b953-5a9548a74c5d,MineableRock_AsteroidRare_Gold,libs/foundry/records/entities/mineable/mineablerock_asteroidrare_gold.xml,3600,,9c78227a-15a5-41cf-860a-f2f5d9120df1,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidrare_gold.xml
Mining_AsteroidRare_Taranite,9874c097-3c30-467f-b6e8-6de542ed596d,MineableRock_AsteroidRare_Taranite,libs/foundry/records/entities/mineable/mineablerock_asteroidrare_taranite.xml,3600,,68512c41-74b8-4966-b7b5-38b41c95b88b,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidrare_taranite.xml
Mining_AsteroidRare_Taranite,9874c097-3c30-467f-b6e8-6de542ed596d,MineableRock_AsteroidRare_Taranite,libs/foundry/records/entities/mineable/mineablerock_asteroidrare_taranite.xml,3600,,68512c41-74b8-4966-b7b5-38b41c95b88b,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidrare_taranite.xml
Mining_AsteroidRare_TEMPLATE,1c949ce0-c99b-485b-b783-2ea3b49162c0,MineableRock_AsteroidCommon_Aluminum,libs/foundry/records/entities/mineable/mineablerock_asteroidcommon_aluminum.xml,3600,,bf57768d-f71c-44df-9257-cdd9ad0bd271,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidrare_template.xml
Mining_AsteroidRare_TEMPLATE,1c949ce0-c99b-485b-b783-2ea3b49162c0,MineableRock_AsteroidCommon_Aluminum,libs/foundry/records/entities/mineable/mineablerock_asteroidcommon_aluminum.xml,3600,,bf57768d-f71c-44df-9257-cdd9ad0bd271,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidrare_template.xml
Mining_AsteroidSType_Aluminium,da588ce1-7657-4df5-93cf-ebc7ca076661,AsteroidSTypeMineableRock_Aluminium,libs/foundry/records/entities/mineable/asteroidstypemineablerock_aluminium.xml,3600,,37719f11-2da2-4600-8bd2-689d85f122d6,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidstype_aluminium.xml
Mining_AsteroidSType_Aluminium,da588ce1-7657-4df5-93cf-ebc7ca076661,AsteroidSTypeMineableRock_Aluminium,libs/foundry/records/entities/mineable/asteroidstypemineablerock_aluminium.xml,3600,,37719f11-2da2-4600-8bd2-689d85f122d6,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidstype_aluminium.xml
Mining_AsteroidSType_Copper,ae2ecffc-2190-4de7-bc2b-8989f50eb72d,AsteroidSTypeMineableRock_Copper,libs/foundry/records/entities/mineable/asteroidstypemineablerock_copper.xml,3600,,2de51e5f-b851-4f59-948f-4693f9f8c701,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidstype_copper.xml
Mining_AsteroidSType_Copper,ae2ecffc-2190-4de7-bc2b-8989f50eb72d,AsteroidSTypeMineableRock_Copper,libs/foundry/records/entities/mineable/asteroidstypemineablerock_copper.xml,3600,,2de51e5f-b851-4f59-948f-4693f9f8c701,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidstype_copper.xml
Mining_AsteroidSType_Corundum,c983f3e0-a6ae-45fb-adcf-7b930c6a8970,AsteroidSTypeMineableRock_Corundum,libs/foundry/records/entities/mineable/asteroidstypemineablerock_corundum.xml,3600,,1ecf511a-a1ff-4e45-9d19-43455aab74cd,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidstype_corundum.xml
Mining_AsteroidSType_Corundum,c983f3e0-a6ae-45fb-adcf-7b930c6a8970,AsteroidSTypeMineableRock_Corundum,libs/foundry/records/entities/mineable/asteroidstypemineablerock_corundum.xml,3600,,1ecf511a-a1ff-4e45-9d19-43455aab74cd,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidstype_corundum.xml
Mining_AsteroidSType_Iron,120a3a91-1180-4184-881a-9b23e0f8e299,AsteroidSTypeMineableRock_Iron,libs/foundry/records/entities/mineable/asteroidstypemineablerock_iron.xml,3600,,1e982afd-077a-4f2f-bae1-d50f7e7420bd,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidstype_iron.xml
Mining_AsteroidSType_Iron,120a3a91-1180-4184-881a-9b23e0f8e299,AsteroidSTypeMineableRock_Iron,libs/foundry/records/entities/mineable/asteroidstypemineablerock_iron.xml,3600,,1e982afd-077a-4f2f-bae1-d50f7e7420bd,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidstype_iron.xml
Mining_AsteroidSType_Quartz,81491115-19d1-4172-aedc-e83881144ef2,AsteroidSTypeMineableRock_Quartz,libs/foundry/records/entities/mineable/asteroidstypemineablerock_quartz.xml,3600,,67b02485-d233-4951-8572-e123e662a1d2,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidstype_quartz.xml
Mining_AsteroidSType_Quartz,81491115-19d1-4172-aedc-e83881144ef2,AsteroidSTypeMineableRock_Quartz,libs/foundry/records/entities/mineable/asteroidstypemineablerock_quartz.xml,3600,,67b02485-d233-4951-8572-e123e662a1d2,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidstype_quartz.xml
Mining_AsteroidSType_Silicon,c8157363-a483-4bf2-965c-7732e94e2aba,AsteroidSTypeMineableRock_Silicon,libs/foundry/records/entities/mineable/asteroidstypemineablerock_silicon.xml,3600,,3d9a4110-92dd-4fe6-9563-4fa19eb3ca04,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidstype_silicon.xml
Mining_AsteroidSType_Silicon,c8157363-a483-4bf2-965c-7732e94e2aba,AsteroidSTypeMineableRock_Silicon,libs/foundry/records/entities/mineable/asteroidstypemineablerock_silicon.xml,3600,,3d9a4110-92dd-4fe6-9563-4fa19eb3ca04,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidstype_silicon.xml
Mining_AsteroidSType_Tin,1da6b0e3-5ebe-43c0-a11f-97a907a1d324,AsteroidSTypeMineableRock_Tin,libs/foundry/records/entities/mineable/asteroidstypemineablerock_tin.xml,3600,,03141c11-e21f-4691-8ba2-78bda8ce7261,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidstype_tin.xml
Mining_AsteroidSType_Tin,1da6b0e3-5ebe-43c0-a11f-97a907a1d324,AsteroidSTypeMineableRock_Tin,libs/foundry/records/entities/mineable/asteroidstypemineablerock_tin.xml,3600,,03141c11-e21f-4691-8ba2-78bda8ce7261,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidstype_tin.xml
Mining_AsteroidSType_Titanium,12b6dd9c-110b-480e-83bc-1061d2d78540,AsteroidSTypeMineableRock_Titanium,libs/foundry/records/entities/mineable/asteroidstypemineablerock_titanium.xml,3600,,5b12aa9c-0727-4c31-8909-fd62d5dd6904,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidstype_titanium.xml
Mining_AsteroidSType_Titanium,12b6dd9c-110b-480e-83bc-1061d2d78540,AsteroidSTypeMineableRock_Titanium,libs/foundry/records/entities/mineable/asteroidstypemineablerock_titanium.xml,3600,,5b12aa9c-0727-4c31-8909-fd62d5dd6904,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidstype_titanium.xml
Mining_AsteroidSType_Tungsten,ef007cc3-c7cc-4c96-a732-998b146d6c6b,AsteroidSTypeMineableRock_Tungsten,libs/foundry/records/entities/mineable/asteroidstypemineablerock_tungsten.xml,3600,,30ddc8a8-29f1-4533-9827-8e39a8a0d14a,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidstype_tungsten.xml
Mining_AsteroidSType_Tungsten,ef007cc3-c7cc-4c96-a732-998b146d6c6b,AsteroidSTypeMineableRock_Tungsten,libs/foundry/records/entities/mineable/asteroidstypemineablerock_tungsten.xml,3600,,30ddc8a8-29f1-4533-9827-8e39a8a0d14a,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidstype_tungsten.xml
Mining_AsteroidSType,da588ce1-7657-4df5-93cf-ebc7ca076661,AsteroidSTypeMineableRock_Aluminium,libs/foundry/records/entities/mineable/asteroidstypemineablerock_aluminium.xml,3600,,23ad6146-b549-401c-9092-099a94dd57da,libs/foundry/records/harvestable/harvestablepresets/mining_asteroidstype.xml
